measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2005-01-01,196.729,1892.27,1892.27
2005-02-01,99.845,960.38,960.38
2005-03-01,120.84100000000001,1162.33,1162.33
2005-04-01,125.91900000000001,1211.17,1211.17
2005-05-01,148.374,1427.16,1427.16
2005-06-01,134.336,1292.13,1292.13
2005-07-01,215.107,2069.05,2069.05
2005-08-01,238.048,2289.71,2289.71
2005-09-01,236.39600000000002,2273.82,2273.82
2005-10-01,141.05700000000002,1356.78,1356.78
2005-11-01,112.433,1081.45,1081.45
2005-12-01,244.91600000000003,2355.76,2355.76
2006-01-01,33.433,313.0,313.0
2006-02-01,33.084,309.0,309.0
2006-03-01,29.008000000000003,271.0,271.0
2006-04-01,38.267,358.0,358.0
2006-05-01,34.584,323.0,323.0
2006-06-01,41.361000000000004,387.0,387.0
2006-07-01,40.123000000000005,375.0,375.0
2006-08-01,43.18,404.0,404.0
2006-09-01,30.676000000000002,287.0,287.0
2006-10-01,39.483000000000004,369.0,369.0
2006-11-01,34.463,322.0,322.0
2006-12-01,38.34,359.0,359.0
2007-01-01,52.488,485.0,485.0
2007-02-01,200.06300000000002,1835.0,1835.0
2007-03-01,58.402,536.0,536.0
2007-04-01,42.119,388.0,388.0
2007-05-01,8.678,80.0,80.0
2007-06-01,26.543000000000003,245.0,245.0
2007-07-01,11.714,108.0,108.0
2007-08-01,55.646,513.0,513.0
2007-09-01,7.0040000000000004,63.0,63.0
2007-10-01,13.75,125.0,125.0
2007-11-01,4.378,40.0,40.0
2007-12-01,9.214,86.0,86.0
2008-01-01,34.355000000000004,319.0,319.0
2008-02-01,13.462000000000002,128.0,128.0
2008-03-01,1.9440000000000002,17.0,17.0
2008-04-01,4.0600000000000005,41.0,41.0
2008-05-01,3.3930000000000002,29.0,29.0
2008-06-01,36.446000000000005,342.0,342.0
2008-07-01,17.786,168.0,168.0
2008-08-01,7.057,64.0,64.0
2008-09-01,9.031,87.0,87.0
2008-10-01,2.593,23.0,23.0
2008-11-01,38.702000000000005,360.0,360.0
2008-12-01,31.171000000000003,290.0,290.0
2009-01-01,119.366,1104.0,1104.0
2009-02-01,43.814,410.0,410.0
2009-03-01,34.623000000000005,324.0,324.0
2009-04-01,3.208,29.0,29.0
2009-05-01,9.063,87.0,87.0
2009-06-01,6.247,58.0,58.0
2009-07-01,11.278,104.0,104.0
2009-08-01,22.334,208.0,208.0
2009-09-01,2.8640000000000003,29.0,29.0
2009-10-01,3.672,35.0,35.0
2009-11-01,4.714,46.0,46.0
2009-12-01,5.817,52.0,52.0
2010-01-01,46.561,442.0,442.0
2010-02-01,24.828000000000003,233.0,233.0
2010-03-01,5.823,52.0,52.0
2010-04-01,5.767,52.0,52.0
2010-05-01,13.581000000000001,128.0,128.0
2010-06-01,69.24900000000001,652.0,652.0
2010-07-01,97.772,920.0,920.0
2010-08-01,54.551,512.0,512.0
2010-09-01,43.544000000000004,407.0,407.0
2010-10-01,9.461,87.0,87.0
2010-11-01,16.874000000000002,157.0,157.0
2010-12-01,106.989,1001.0,1001.0
2011-01-01,67.756,630.0,630.0
2011-02-01,9.11,87.0,87.0
2011-03-01,19.37,179.0,179.0
2011-04-01,8.245,75.0,75.0
2011-05-01,42.282,393.0,393.0
2011-06-01,49.52,462.0,462.0
2011-07-01,88.489,827.0,827.0
2011-08-01,59.208,549.0,549.0
2011-09-01,9.207,87.0,87.0
2011-10-01,18.78,173.0,173.0
2011-11-01,15.44,145.0,145.0
2011-12-01,13.593,127.0,127.0
2012-01-01,17.551,157.0,157.0
2012-02-01,22.06,210.0,210.0
2012-03-01,7.824,76.0,76.0
2012-04-01,9.772,93.0,93.0
2012-05-01,19.664,186.0,186.0
2012-06-01,50.918,483.0,483.0
2012-07-01,129.301,1222.0,1222.0
2012-08-01,13.853,128.0,128.0
2012-09-01,19.972,186.0,186.0
2012-10-01,18.927,180.0,180.0
2012-11-01,12.712,122.0,122.0
2012-12-01,9.446,87.0,87.0
2013-01-01,26.923,254.0,254.0
2013-02-01,5.327,52.0,52.0
2013-03-01,6.586,63.0,63.0
2013-04-01,4.692,46.0,46.0
2013-05-01,8.774,87.0,87.0
2013-06-01,20.333,196.0,196.0
2013-07-01,32.408,312.0,312.0
2013-08-01,29.995,289.0,289.0
2013-09-01,11.869,115.0,115.0
2013-10-01,6.093,58.0,58.0
2013-11-01,6.44,63.0,63.0
2013-12-01,4.56,46.0,46.0
2014-01-01,675.35,6031.0,6031.0
2014-02-01,74.299,662.0,662.0
2014-03-01,99.552,887.0,887.0
2014-04-01,11.183,98.0,98.0
2014-05-01,14.981,132.0,132.0
2014-06-01,13.198,115.0,115.0
2014-07-01,86.763,772.0,772.0
2014-08-01,48.119,426.0,426.0
2014-09-01,17.321,156.0,156.0
2014-10-01,28.349,253.0,253.0
2014-11-01,55.061,490.0,490.0
2014-12-01,26.824,242.0,242.0
