measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,21711.0,226492.0,226492.0
2003-02-01,10436.0,110906.0,110906.0
2003-03-01,17079.0,177351.0,177351.0
2003-04-01,15250.0,165505.0,165505.0
2003-05-01,13458.0,143744.0,143744.0
2003-06-01,21681.0,239365.0,239365.0
2003-07-01,18030.0,195666.0,195666.0
2003-08-01,28309.0,316717.0,316717.0
2003-09-01,25224.0,275669.0,275669.0
2003-10-01,12501.0,132482.0,132482.0
2003-11-01,7487.0,81618.0,81618.0
2003-12-01,13051.0,140852.0,140852.0
2004-01-01,4443.961,46999.0,46999.0
2004-02-01,3492.77,36939.0,36939.0
2004-03-01,5429.883,57426.0,57426.0
2004-04-01,5968.869000000001,63126.0,63126.0
2004-05-01,11672.804,123450.0,123450.0
2004-06-01,16093.062,170199.0,170199.0
2004-07-01,18296.291,193500.0,193500.0
2004-08-01,21626.822,228723.0,228723.0
2004-09-01,14962.026,158237.0,158237.0
2004-10-01,8350.438,88313.0,88313.0
2004-11-01,8686.766,91870.0,91870.0
2004-12-01,10637.307,112499.0,112499.0
2005-01-01,7779.276000000001,85617.06,85617.06
2005-02-01,6223.4710000000005,68494.2,68494.2
2005-03-01,8636.22,95048.39,95048.39
2005-04-01,8197.983,90225.26,90225.26
2005-05-01,7839.222000000001,86276.81,86276.81
2005-06-01,14798.208999999999,162865.93,162865.93
2005-07-01,19481.143,214405.31,214405.31
2005-08-01,19352.572,212990.29,212990.29
2005-09-01,11716.74,128951.95,128951.95
2005-10-01,8307.865,91434.59,91434.59
2005-11-01,7281.182000000001,80135.14,80135.14
2005-12-01,9102.117,100175.96,100175.96
2006-01-01,3073.875,33974.0,33974.0
2006-02-01,3474.7340000000004,38405.0,38405.0
2006-03-01,4578.867,50608.0,50608.0
2006-04-01,3789.174,41880.0,41880.0
2006-05-01,4991.309,55167.0,55167.0
2006-06-01,6429.374000000001,71061.0,71061.0
2006-07-01,11505.147,127161.0,127161.0
2006-08-01,10223.338,112994.0,112994.0
2006-09-01,6013.575000000001,66465.0,66465.0
2006-10-01,6513.895,71995.0,71995.0
2006-11-01,4379.237,48402.0,48402.0
2006-12-01,4445.477,49134.0,49134.0
2007-01-01,6015.928,64973.0,64973.0
2007-02-01,5511.619000000001,59527.0,59527.0
2007-03-01,7972.3,86102.0,86102.0
2007-04-01,6523.3,70452.0,70452.0
2007-05-01,7836.93,84640.0,84640.0
2007-06-01,9667.553,104412.0,104412.0
2007-07-01,11223.042,121210.0,121210.0
2007-08-01,13154.019,142066.0,142066.0
2007-09-01,9640.29,104116.0,104116.0
2007-10-01,7854.51,84830.0,84830.0
2007-11-01,6304.1410000000005,68086.0,68086.0
2007-12-01,6733.37,72722.0,72722.0
2008-01-01,7263.036,77137.0,77137.0
2008-02-01,6626.353,70377.0,70377.0
2008-03-01,7685.888,81630.0,81630.0
2008-04-01,7140.089,75833.0,75833.0
2008-05-01,6970.232,74029.0,74029.0
2008-06-01,10225.175,108599.0,108599.0
2008-07-01,13037.286,138466.0,138466.0
2008-08-01,10501.146,111530.0,111530.0
2008-09-01,9777.743,103847.0,103847.0
2008-10-01,8915.89,94694.0,94694.0
2008-11-01,7731.143,82110.0,82110.0
2008-12-01,7189.019,76353.0,76353.0
2009-01-01,1151.044,12185.0,12185.0
2009-02-01,1094.77,11588.0,11588.0
2009-03-01,1303.487,13798.0,13798.0
2009-04-01,1291.881,13675.0,13675.0
2009-05-01,1223.867,12954.0,12954.0
2009-06-01,1302.01,13782.0,13782.0
2009-07-01,1576.34,16686.0,16686.0
