measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed",Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2007-11-01,0.0,0.0,0.0,18.691000000000003,190.0,190.0,7.256,100.0,100.0,1.3090000000000002,14.0,14.0
2007-12-01,0.0,0.0,0.0,14.949,156.0,156.0,8.326,114.0,114.0,1.502,16.0,16.0
2008-01-01,0.0,0.0,0.0,26.842000000000002,288.0,288.0,18.487000000000002,263.0,263.0,3.9250000000000003,42.0,42.0
2008-02-01,0.0,0.0,0.0,22.327,242.0,242.0,14.688,210.0,210.0,3.117,34.0,34.0
2008-03-01,0.0,0.0,0.0,19.428,213.0,213.0,10.666,152.0,152.0,2.2640000000000002,24.0,24.0
2008-04-01,0.0,0.0,0.0,19.817,213.0,213.0,8.158000000000001,117.0,117.0,1.731,19.0,19.0
2008-05-01,0.0,0.0,0.0,22.32,242.0,242.0,6.805000000000001,98.0,98.0,1.4440000000000002,16.0,16.0
2008-06-01,0.0,0.0,0.0,15.857000000000001,173.0,173.0,25.12,359.0,359.0,5.331,58.0,58.0
2008-07-01,0.0,0.0,0.0,13.229000000000001,144.0,144.0,43.256,617.0,617.0,9.18,100.0,100.0
2008-08-01,0.0,0.0,0.0,18.823,201.0,201.0,27.029,386.0,386.0,5.737,62.0,62.0
2008-09-01,0.0,0.0,0.0,19.211000000000002,207.0,207.0,15.74,225.0,225.0,3.34,36.0,36.0
2008-10-01,0.0,0.0,0.0,16.964000000000002,184.0,184.0,8.157,117.0,117.0,1.731,19.0,19.0
2008-11-01,0.0,0.0,0.0,21.078,230.0,230.0,8.145,117.0,117.0,1.729,19.0,19.0
2008-12-01,0.0,0.0,0.0,19.808,213.0,213.0,17.749000000000002,253.0,253.0,3.7670000000000003,41.0,41.0
2009-01-01,0.0,0.0,0.0,14.361,167.0,167.0,13.808,210.0,210.0,1.322,15.0,15.0
2009-02-01,0.0,0.0,0.0,5.6930000000000005,63.0,63.0,7.941000000000001,121.0,121.0,0.76,8.0,8.0
2009-03-01,0.0,0.0,0.0,15.354000000000001,178.0,178.0,9.727,148.0,148.0,0.931,11.0,11.0
2009-04-01,0.0,0.0,0.0,12.217,138.0,138.0,9.55,145.0,145.0,0.914,11.0,11.0
2009-05-01,0.0,0.0,0.0,10.051,115.0,115.0,8.409,128.0,128.0,0.805,9.0,9.0
2009-06-01,0.0,0.0,0.0,13.195,150.0,150.0,17.049,259.0,259.0,1.6320000000000001,19.0,19.0
2009-07-01,0.0,0.0,0.0,11.568000000000001,132.0,132.0,10.437000000000001,159.0,159.0,0.999,12.0,12.0
2009-08-01,0.0,0.0,0.0,11.038,127.0,127.0,18.42,280.0,280.0,1.7630000000000001,20.0,20.0
2009-09-01,0.0,0.0,0.0,7.1,81.0,81.0,11.565,176.0,176.0,1.107,13.0,13.0
2009-10-01,0.0,0.0,0.0,11.175,127.0,127.0,3.8440000000000003,59.0,59.0,0.368,4.0,4.0
2009-11-01,0.0,0.0,0.0,9.498000000000001,109.0,109.0,2.886,44.0,44.0,0.276,3.0,3.0
2009-12-01,0.0,0.0,0.0,8.551,98.0,98.0,3.3640000000000003,51.0,51.0,0.322,4.0,4.0
2010-01-01,,,,9.437000000000001,109.0,109.0,3.218,45.0,45.0,0.914,8.0,8.0
2010-02-01,,,,8.489,98.0,98.0,2.145,32.0,32.0,0.609,7.0,7.0
2010-03-01,,,,10.808,127.0,127.0,1.659,24.0,24.0,0.47100000000000003,5.0,5.0
2010-04-01,,,,9.98,115.0,115.0,1.606,23.0,23.0,0.456,5.0,5.0
2010-05-01,,,,10.118,115.0,115.0,4.101,60.0,60.0,1.1640000000000001,14.0,14.0
2010-06-01,,,,10.997,127.0,127.0,7.267,106.0,106.0,2.063,24.0,24.0
2010-07-01,,,,9.783000000000001,115.0,115.0,13.901,203.0,203.0,3.946,45.0,45.0
2010-08-01,,,,12.503,144.0,144.0,14.976,218.0,218.0,4.251,49.0,49.0
2010-09-01,,,,9.193,104.0,104.0,3.182,46.0,46.0,0.903,11.0,11.0
2010-10-01,,,,9.019,104.0,104.0,1.141,17.0,17.0,0.324,4.0,4.0
2010-11-01,,,,8.541,98.0,98.0,1.141,17.0,17.0,0.324,4.0,4.0
2010-12-01,3.559,52.0,52.0,8.542,98.0,98.0,4.104,60.0,60.0,1.165,14.0,14.0
2011-01-01,,,,42.237,466.0,466.0,12.455,176.0,176.0,2.122,22.0,22.0
2011-02-01,,,,20.441,219.0,219.0,8.562,121.0,121.0,1.458,16.0,16.0
2011-03-01,,,,21.827,236.0,236.0,10.665,151.0,151.0,1.816,20.0,20.0
2011-04-01,,,,18.723,201.0,201.0,10.843,153.0,153.0,1.847,20.0,20.0
2011-05-01,,,,35.726,386.0,386.0,19.699,279.0,279.0,3.355,37.0,37.0
2011-06-01,,,,31.933,345.0,345.0,18.555,263.0,263.0,3.16,35.0,35.0
2011-07-01,,,,28.734,311.0,311.0,55.052,779.0,779.0,9.376,102.0,102.0
2011-08-01,,,,17.27,190.0,190.0,30.537,433.0,433.0,5.201,57.0,57.0
2011-09-01,,,,24.485,265.0,265.0,10.495,148.0,148.0,1.787,19.0,19.0
2011-10-01,,,,30.189,328.0,328.0,7.164,102.0,102.0,1.22,14.0,14.0
2011-11-01,,,,26.285,282.0,282.0,5.811,82.0,82.0,0.99,11.0,11.0
2011-12-01,0.407,6.0,6.0,37.327,403.0,403.0,8.755,124.0,124.0,1.491,16.0,16.0
2012-01-01,1.167,6.0,6.0,25.03,207.0,207.0,10.919,148.0,148.0,0.0,0.0,0.0
2012-02-01,1.533,23.0,23.0,32.84,270.0,270.0,14.787,201.0,201.0,0.0,0.0,0.0
2012-03-01,1.113,17.0,17.0,23.838,196.0,196.0,16.605,226.0,226.0,0.0,0.0,0.0
2012-04-01,1.383,17.0,17.0,29.627,242.0,242.0,18.978,257.0,257.0,0.0,0.0,0.0
2012-05-01,1.281,17.0,17.0,27.459,224.0,224.0,14.968,204.0,204.0,0.0,0.0,0.0
2012-06-01,1.207,17.0,17.0,25.867,213.0,213.0,25.653,349.0,349.0,0.0,0.0,0.0
2012-07-01,1.396,17.0,17.0,29.917,242.0,242.0,42.101,572.0,572.0,0.0,0.0,0.0
2012-08-01,1.159,17.0,17.0,24.825,201.0,201.0,19.751,268.0,268.0,0.0,0.0,0.0
2012-09-01,1.221,17.0,17.0,26.156,213.0,213.0,13.658,186.0,186.0,0.0,0.0,0.0
2012-10-01,1.487,23.0,23.0,31.871,259.0,259.0,5.661,77.0,77.0,0.0,0.0,0.0
2012-11-01,1.999,29.0,29.0,42.831,351.0,351.0,8.118,110.0,110.0,0.0,0.0,0.0
2012-12-01,1.155,17.0,17.0,24.739,201.0,201.0,5.7,78.0,78.0,0.0,0.0,0.0
2013-01-01,0.0,0.0,0.0,8.591,150.0,150.0,18.866,261.0,261.0,4.537,82.0,82.0
2013-02-01,0.0,0.0,0.0,3.797,69.0,69.0,18.849,260.0,260.0,4.532,82.0,82.0
2013-03-01,0.0,0.0,0.0,5.659,104.0,104.0,35.175,487.0,487.0,8.457,152.0,152.0
2013-04-01,0.0,0.0,0.0,5.752,104.0,104.0,30.287,419.0,419.0,7.282,131.0,131.0
2013-05-01,0.0,0.0,0.0,12.494,225.0,225.0,22.057,306.0,306.0,5.303,96.0,96.0
2013-06-01,0.0,0.0,0.0,7.428,133.0,133.0,20.546,285.0,285.0,4.94,89.0,89.0
2013-07-01,0.0,0.0,0.0,8.077,144.0,144.0,55.864,773.0,773.0,13.432,243.0,243.0
2013-08-01,0.0,0.0,0.0,6.655,121.0,121.0,38.854,538.0,538.0,9.342,169.0,169.0
2013-09-01,0.0,0.0,0.0,5.309,98.0,98.0,22.928,317.0,317.0,5.513,100.0,100.0
2013-10-01,0.0,0.0,0.0,6.028,110.0,110.0,10.923,151.0,151.0,2.626,47.0,47.0
2013-11-01,0.0,0.0,0.0,6.327,116.0,116.0,15.806,218.0,218.0,3.8,68.0,68.0
2013-12-01,0.0,0.0,0.0,4.55,81.0,81.0,14.845,206.0,206.0,3.569,64.0,64.0
2014-01-01,6.435,86.0,86.0,16.314,173.0,173.0,62.055,822.0,822.0,0.998,11.0,11.0
2014-02-01,7.479,98.0,98.0,18.953,196.0,196.0,15.202,201.0,201.0,0.244,2.0,2.0
2014-03-01,8.199,109.0,109.0,20.778,213.0,213.0,21.673,287.0,287.0,0.348,3.0,3.0
2014-04-01,5.205,69.0,69.0,13.192,138.0,138.0,19.004,251.0,251.0,0.305,3.0,3.0
2014-05-01,6.888,92.0,92.0,17.455,178.0,178.0,58.679,776.0,776.0,0.943,9.0,9.0
2014-06-01,5.037,69.0,69.0,12.764,132.0,132.0,50.971,674.0,674.0,0.819,8.0,8.0
2014-07-01,4.933,63.0,63.0,12.501,127.0,127.0,36.622,484.0,484.0,0.588,6.0,6.0
2014-08-01,6.137,81.0,81.0,15.553,161.0,161.0,67.657,895.0,895.0,1.087,12.0,12.0
2014-09-01,5.825,75.0,75.0,14.761,155.0,155.0,42.544,563.0,563.0,0.683,7.0,7.0
2014-10-01,3.959,52.0,52.0,10.033,104.0,104.0,53.023,701.0,701.0,0.852,8.0,8.0
2014-11-01,5.771,75.0,75.0,14.625,150.0,150.0,35.759,473.0,473.0,0.574,6.0,6.0
2014-12-01,5.504,75.0,75.0,13.948,144.0,144.0,42.439,561.0,561.0,0.682,7.0,7.0
2015-01-01,0.0,0.0,0.0,4.721,40.0,40.0,21.521,176.0,176.0,0.0,0.0,0.0
2015-02-01,0.0,0.0,0.0,5.053,52.0,52.0,19.221,159.0,159.0,0.0,0.0,0.0
2015-03-01,0.0,0.0,0.0,4.476,46.0,46.0,20.826,171.0,171.0,0.0,0.0,0.0
2015-04-01,0.0,0.0,0.0,4.891,52.0,52.0,19.446,160.0,160.0,0.0,0.0,0.0
2015-05-01,0.0,0.0,0.0,5.098,52.0,52.0,15.779,130.0,130.0,0.0,0.0,0.0
2015-06-01,0.0,0.0,0.0,6.161,63.0,63.0,23.847,196.0,196.0,0.0,0.0,0.0
2015-07-01,0.0,0.0,0.0,4.323,46.0,46.0,34.639,285.0,285.0,0.0,0.0,0.0
2015-08-01,0.0,0.0,0.0,5.249,52.0,52.0,25.822,212.0,212.0,0.0,0.0,0.0
2015-09-01,0.0,0.0,0.0,7.194,75.0,75.0,28.224,232.0,232.0,0.0,0.0,0.0
2015-10-01,0.0,0.0,0.0,4.153,40.0,40.0,23.074,190.0,190.0,0.0,0.0,0.0
2015-11-01,0.0,0.0,0.0,6.205,63.0,63.0,23.674,194.0,194.0,0.0,0.0,0.0
2015-12-01,0.0,0.0,0.0,7.476,75.0,75.0,28.927,238.0,238.0,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0,0.0,58.0,58.0,9.713,124.0,124.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.0,58.0,58.0,10.049,128.0,128.0,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,0.0,40.0,40.0,13.516,172.0,172.0,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0,0.0,46.0,46.0,10.172,130.0,130.0,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0,0.0,52.0,52.0,9.697,124.0,124.0,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0,0.0,29.0,29.0,13.622,174.0,174.0,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0,0.0,29.0,29.0,22.12,282.0,282.0,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0,0.0,35.0,35.0,19.496,249.0,249.0,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0,0.0,23.0,23.0,13.05,167.0,167.0,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,0.0,23.0,23.0,12.283,156.0,156.0,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0,0.0,29.0,29.0,9.092,117.0,117.0,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0,0.0,40.0,40.0,9.19,118.0,118.0,0.0,0.0,0.0
2017-01-01,0.0,0.0,0.0,25.556,173.0,173.0,29.871,389.0,389.0,0.0,0.0,0.0
2017-02-01,0.0,0.0,0.0,16.442,115.0,115.0,29.199,380.0,380.0,0.0,0.0,0.0
2017-03-01,0.0,0.0,0.0,18.116,127.0,127.0,36.346,474.0,474.0,0.0,0.0,0.0
2017-04-01,0.0,0.0,0.0,19.631,138.0,138.0,29.188,380.0,380.0,0.0,0.0,0.0
2017-05-01,0.0,0.0,0.0,28.757,201.0,201.0,31.659,413.0,413.0,0.0,0.0,0.0
2017-06-01,0.0,0.0,0.0,14.73,104.0,104.0,42.739,557.0,557.0,0.0,0.0,0.0
2017-07-01,0.0,0.0,0.0,13.466,92.0,92.0,51.08,666.0,666.0,0.0,0.0,0.0
2017-08-01,0.0,0.0,0.0,14.545,98.0,98.0,41.532,541.0,541.0,0.0,0.0,0.0
2017-09-01,0.0,0.0,0.0,14.488,98.0,98.0,31.62,412.0,412.0,0.0,0.0,0.0
2017-10-01,0.0,0.0,0.0,16.729,115.0,115.0,31.27,407.0,407.0,0.0,0.0,0.0
2017-11-01,0.0,0.0,0.0,11.655,81.0,81.0,23.461,306.0,306.0,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0,19.885,138.0,138.0,38.035,496.0,496.0,0.0,0.0,0.0
2018-01-01,0.0,0.0,0.0,10.596,104.0,104.0,26.654,349.0,349.0,0.0,0.0,0.0
2018-02-01,0.0,0.0,0.0,7.411,69.0,69.0,19.641,257.0,257.0,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0,9.546,92.0,92.0,30.944,405.0,405.0,0.0,0.0,0.0
2018-04-01,0.0,0.0,0.0,12.488,121.0,121.0,16.713,219.0,219.0,0.0,0.0,0.0
2018-05-01,0.0,0.0,0.0,10.451,98.0,98.0,30.031,394.0,394.0,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0,7.928,75.0,75.0,32.947,432.0,432.0,0.0,0.0,0.0
2018-07-01,0.0,0.0,0.0,8.622,81.0,81.0,40.749,534.0,534.0,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0,10.103,98.0,98.0,41.022,538.0,538.0,0.0,0.0,0.0
2018-09-01,0.0,0.0,0.0,8.804,86.0,86.0,32.901,432.0,432.0,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.0,15.345,150.0,150.0,21.839,287.0,287.0,0.0,0.0,0.0
2018-11-01,0.0,0.0,0.0,15.586,150.0,150.0,25.592,336.0,336.0,0.0,0.0,0.0
2018-12-01,0.0,0.0,0.0,13.12,127.0,127.0,18.967,249.0,249.0,0.0,0.0,0.0
2019-01-01,0.0,0.0,0.0,7.833,86.0,86.0,24.806,343.0,343.0,0.0,0.0,0.0
2019-02-01,0.0,0.0,0.0,13.7,155.0,155.0,22.448,312.0,312.0,0.0,0.0,0.0
2019-03-01,0.0,0.0,0.0,13.702,155.0,155.0,23.698,330.0,330.0,0.0,0.0,0.0
2019-04-01,0.0,0.0,0.0,12.338,138.0,138.0,25.919,360.0,360.0,0.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,13.005,144.0,144.0,23.707,330.0,330.0,0.0,0.0,0.0
2019-06-01,0.0,0.0,0.0,16.058,178.0,178.0,27.781,386.0,386.0,0.0,0.0,0.0
2019-07-01,0.0,0.0,0.0,12.879,144.0,144.0,46.039,639.0,639.0,0.0,0.0,0.0
2019-08-01,0.0,0.0,0.0,10.566,121.0,121.0,39.349,547.0,547.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,11.011,127.0,127.0,25.245,351.0,351.0,0.0,0.0,0.0
2019-10-01,0.0,0.0,0.0,15.281,173.0,173.0,24.325,338.0,338.0,0.0,0.0,0.0
2019-11-01,0.0,0.0,0.0,12.14,138.0,138.0,25.03,348.0,348.0,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,12.487,138.0,138.0,34.653,482.0,482.0,0.0,0.0,0.0
2020-01-01,0.0,0.0,0.0,7.865,81.0,81.0,33.986,447.0,447.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,12.595,115.0,115.0,30.873,407.0,407.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,7.67,69.0,69.0,32.044,422.0,422.0,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0,5.578,52.0,52.0,23.431,309.0,309.0,0.0,0.0,0.0
2020-05-01,0.0,0.0,0.0,8.12,75.0,75.0,20.042,265.0,265.0,0.0,0.0,0.0
2020-06-01,0.0,0.0,0.0,14.147,132.0,132.0,30.733,405.0,405.0,0.0,0.0,0.0
2020-07-01,0.0,0.0,0.0,14.593,132.0,132.0,44.173,583.0,583.0,0.0,0.0,0.0
2020-08-01,0.0,0.0,0.0,9.317,86.0,86.0,32.947,435.0,435.0,0.0,0.0,0.0
2020-09-01,0.0,0.0,0.0,10.612,98.0,98.0,21.551,285.0,285.0,0.0,0.0,0.0
2020-10-01,0.0,0.0,0.0,11.5,104.0,104.0,22.758,300.0,300.0,0.0,0.0,0.0
2020-11-01,0.0,0.0,0.0,10.215,92.0,92.0,10.573,140.0,140.0,0.0,0.0,0.0
2020-12-01,0.0,0.0,0.0,12.788,115.0,115.0,23.889,315.0,315.0,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,38.195,345.0,345.0,54.36,461.0,461.0,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0,91.017,845.0,845.0,35.146,298.0,298.0,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0,37.673,351.0,351.0,42.692,362.0,362.0,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,33.862,316.0,316.0,31.952,271.0,271.0,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0,28.53,265.0,265.0,23.76,202.0,202.0,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0,22.133,207.0,207.0,50.521,428.0,428.0,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0,35.772,334.0,334.0,65.656,557.0,557.0,0.0,0.0,0.0
2021-08-01,0.0,0.0,0.0,30.729,282.0,282.0,81.121,688.0,688.0,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0,47.393,437.0,437.0,45.302,384.0,384.0,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0,25.792,242.0,242.0,56.759,481.0,481.0,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0,62.099,575.0,575.0,47.235,401.0,401.0,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0,52.805,489.0,489.0,47.496,403.0,403.0,0.0,0.0,0.0
