measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,214.0,2691.0,2691.0,0.0,0.0,0.0
2001-02-01,524.0,6859.0,6859.0,0.0,0.0,0.0
2001-03-01,809.0,10519.0,10519.0,3.0,34.0,34.0
2001-04-01,0.0,0.0,0.0,195.0,3019.0,3019.0
2001-05-01,0.0,0.0,0.0,500.0,7284.0,7284.0
2001-06-01,0.0,0.0,0.0,271.0,4115.0,4115.0
2001-07-01,0.0,0.0,0.0,1621.0,24460.0,24460.0
2001-08-01,0.0,0.0,0.0,1827.0,24997.0,24997.0
2001-09-01,0.0,0.0,0.0,457.0,6479.0,6479.0
2001-10-01,0.0,0.0,0.0,136.0,2015.0,2015.0
2001-11-01,3.0,41.0,41.0,151.0,2167.0,2167.0
2001-12-01,181.0,2294.0,2294.0,0.0,0.0,0.0
2002-01-01,98.0,1241.0,1241.0,0.0,0.0,0.0
2002-02-01,45.0,597.0,597.0,0.0,0.0,0.0
2002-03-01,175.0,2198.0,2198.0,0.0,0.0,0.0
2002-04-01,218.0,2865.0,2865.0,109.0,1611.0,1611.0
2002-05-01,0.0,0.0,0.0,162.0,2264.0,2264.0
2002-06-01,0.0,0.0,0.0,524.0,7310.0,7310.0
2002-07-01,0.0,0.0,0.0,1965.0,27383.0,27383.0
2002-08-01,0.0,0.0,0.0,530.0,7305.0,7305.0
2002-09-01,0.0,0.0,0.0,351.0,4823.0,4823.0
2002-10-01,0.0,0.0,0.0,224.0,3061.0,3061.0
2002-11-01,57.0,673.0,673.0,78.0,1055.0,1055.0
2002-12-01,49.0,742.0,742.0,6.0,101.0,101.0
2003-01-01,838.0,10260.0,10260.0,0.0,0.0,0.0
2003-02-01,1891.0,23490.0,23490.0,0.0,0.0,0.0
2003-03-01,75.0,992.0,992.0,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0,364.0,4963.0,4963.0
2003-05-01,0.0,0.0,0.0,154.0,2155.0,2155.0
2003-06-01,0.0,0.0,0.0,240.0,3363.0,3363.0
2003-07-01,0.0,0.0,0.0,1282.0,17414.0,17414.0
2003-08-01,0.0,0.0,0.0,1824.0,24837.0,24837.0
2003-09-01,0.0,0.0,0.0,,,
2003-10-01,0.0,0.0,0.0,273.0,3109.0,3109.0
2003-11-01,59.0,684.0,684.0,556.0,6788.0,6788.0
2003-12-01,169.0,2105.0,2105.0,0.0,0.0,0.0
2004-01-01,161.376,2289.0,2289.0,15.432,219.0,219.0
2004-02-01,300.05,4255.0,4255.0,10.391,147.0,147.0
2004-03-01,262.05,3716.0,3716.0,21.225,301.0,301.0
2004-04-01,375.55600000000004,5326.0,5326.0,12.475,177.0,177.0
2004-05-01,47.87,679.0,679.0,221.22,3137.0,3137.0
2004-06-01,197.895,2806.0,2806.0,207.752,2946.0,2946.0
2004-07-01,50.831,721.0,721.0,165.964,2354.0,2354.0
2004-08-01,0.49400000000000005,7.0,7.0,89.287,1266.0,1266.0
2004-09-01,147.064,2086.0,2086.0,42.962,609.0,609.0
2004-10-01,37.013000000000005,525.0,525.0,6.283,89.0,89.0
2004-11-01,107.584,1526.0,1526.0,11.579,164.0,164.0
2004-12-01,211.21900000000002,2995.0,2995.0,12.43,176.0,176.0
2005-01-01,138.448,1890.71,1890.71,132.298,1805.57,1805.57
2005-02-01,47.566,649.59,649.59,105.839,1444.47,1444.47
2005-03-01,52.721000000000004,719.99,719.99,146.871,2004.47,2004.47
2005-04-01,63.861000000000004,872.11,872.11,139.418,1902.75,1902.75
2005-05-01,59.31,809.97,809.97,133.317,1819.48,1819.48
2005-06-01,76.979,1051.26,1051.26,251.665,3434.67,3434.67
2005-07-01,78.355,1070.05,1070.05,331.305,4521.58,4521.58
2005-08-01,92.048,1257.05,1257.05,329.118,4491.73,4491.73
2005-09-01,60.256,822.88,822.88,199.26,2719.46,2719.46
2005-10-01,66.915,913.82,913.82,141.287,1928.26,1928.26
2005-11-01,53.794000000000004,734.63,734.63,123.82700000000001,1689.96,1689.96
2005-12-01,113.74600000000001,1553.36,1553.36,154.795,2112.6,2112.6
2006-01-01,95.9,1172.0,1172.0,0.0,0.0,0.0
2006-02-01,50.181000000000004,613.0,613.0,0.0,0.0,0.0
2006-03-01,42.153,515.0,515.0,0.0,0.0,0.0
2006-04-01,80.745,987.0,987.0,0.0,0.0,0.0
2006-05-01,75.477,922.0,922.0,0.0,0.0,0.0
2006-06-01,68.60300000000001,838.0,838.0,0.0,0.0,0.0
2006-07-01,99.373,1214.0,1214.0,0.0,0.0,0.0
2006-08-01,96.391,1178.0,1178.0,0.0,0.0,0.0
2006-09-01,44.284,541.0,541.0,0.0,0.0,0.0
2006-10-01,46.778,572.0,572.0,0.0,0.0,0.0
2006-11-01,55.083000000000006,673.0,673.0,0.0,0.0,0.0
2006-12-01,61.032000000000004,746.0,746.0,0.0,0.0,0.0
2007-01-01,595.817,8157.0,8157.0,0.0,0.0,0.0
2007-02-01,275.38800000000003,3769.0,3769.0,0.0,0.0,0.0
2007-03-01,54.063,740.0,740.0,0.0,0.0,0.0
2007-04-01,43.368,596.0,596.0,0.0,0.0,0.0
2007-05-01,744.332,10192.0,10192.0,0.0,0.0,0.0
2007-06-01,573.74,7856.0,7856.0,0.0,0.0,0.0
2007-07-01,60.037000000000006,825.0,825.0,0.0,0.0,0.0
2007-08-01,383.94300000000004,5255.0,5255.0,0.0,0.0,0.0
2007-09-01,51.46,704.0,704.0,0.0,0.0,0.0
2007-10-01,20.355,277.0,277.0,0.0,0.0,0.0
2007-11-01,277.187,3793.0,3793.0,0.0,0.0,0.0
2007-12-01,78.308,1072.0,1072.0,0.0,0.0,0.0
2008-01-01,215.055,2852.0,2852.0,0.0,0.0,0.0
2008-02-01,35.537,474.0,474.0,0.0,0.0,0.0
2008-03-01,138.672,1844.0,1844.0,0.0,0.0,0.0
2008-04-01,84.25500000000001,1121.0,1121.0,0.0,0.0,0.0
2008-05-01,29.188000000000002,385.0,385.0,0.0,0.0,0.0
2008-06-01,12.441,166.0,166.0,0.0,0.0,0.0
2008-07-01,37.824000000000005,504.0,504.0,0.0,0.0,0.0
2008-08-01,135.001,1797.0,1797.0,0.0,0.0,0.0
2008-09-01,257.526,3422.0,3422.0,0.0,0.0,0.0
2008-10-01,650.883,8652.0,8652.0,0.0,0.0,0.0
2008-11-01,101.14200000000001,1346.0,1346.0,0.0,0.0,0.0
2008-12-01,95.476,1269.0,1269.0,0.0,0.0,0.0
2009-01-01,9.387,65.0,65.0,,,
2009-02-01,32.542,219.0,219.0,,,
2009-03-01,4.398000000000001,30.0,30.0,,,
2009-04-01,22.125,148.0,148.0,,,
2009-05-01,170.143,1145.0,1145.0,,,
2009-06-01,70.024,469.0,469.0,,,
2009-07-01,120.39800000000001,813.0,813.0,,,
2009-08-01,89.41600000000001,599.0,599.0,,,
2009-09-01,95.024,641.0,641.0,,,
2009-10-01,32.707,219.0,219.0,,,
2009-11-01,59.404,397.0,397.0,,,
2009-12-01,61.432,415.0,415.0,,,
2010-01-01,0.0,0.0,0.0,11.915000000000001,207.0,207.0
2010-02-01,0.0,0.0,0.0,7.163,125.0,125.0
2010-03-01,0.0,0.0,0.0,8.766,153.0,153.0
2010-04-01,0.0,0.0,0.0,6.139,107.0,107.0
2010-05-01,0.0,0.0,0.0,13.121,228.0,228.0
2010-06-01,0.0,0.0,0.0,39.333,683.0,683.0
2010-07-01,0.0,0.0,0.0,67.917,1180.0,1180.0
2010-08-01,0.0,0.0,0.0,106.061,1843.0,1843.0
2010-09-01,0.0,0.0,0.0,11.702,203.0,203.0
