measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2020-09-01,591.136,5182.0,5182.0
2020-10-01,426.872,3742.0,3742.0
2020-11-01,391.706,3434.0,3434.0
2020-12-01,271.286,2378.0,2378.0
2021-01-01,227.92,2016.0,2016.0
2021-02-01,135.728,1200.0,1200.0
2021-03-01,445.035,3936.0,3936.0
2021-04-01,438.846,3881.0,3881.0
2021-05-01,496.397,4390.0,4390.0
2021-06-01,494.334,4372.0,4372.0
2021-07-01,474.944,4200.0,4200.0
2021-08-01,415.434,3674.0,3674.0
2021-09-01,375.314,3319.0,3319.0
2021-10-01,300.746,2660.0,2660.0
2021-11-01,260.007,2300.0,2300.0
2021-12-01,233.295,2063.0,2063.0
2022-01-01,366.324,1250.0,1250.0
2022-02-01,447.188,1526.0,1526.0
2022-03-01,598.975,2044.0,2044.0
2022-04-01,708.857,2419.0,2419.0
2022-05-01,727.232,2481.0,2481.0
2022-06-01,753.635,2571.0,2571.0
2022-07-01,766.707,2616.0,2616.0
2022-08-01,785.708,2681.0,2681.0
2022-09-01,657.157,2242.0,2242.0
2022-10-01,544.402,1857.0,1857.0
2022-11-01,432.826,1477.0,1477.0
2022-12-01,327.989,1119.0,1119.0
2023-01-01,306.0,1044.0,1044.0
2023-02-01,395.0,1348.0,1348.0
2023-03-01,591.0,2016.0,2016.0
2023-04-01,704.0,2402.0,2402.0
2023-05-01,779.0,2658.0,2658.0
2023-06-01,806.0,2750.0,2750.0
2023-07-01,828.0,2825.0,2825.0
2023-08-01,751.0,2562.0,2562.0
2023-09-01,607.0,2071.0,2071.0
2023-10-01,497.0,1696.0,1696.0
2023-11-01,370.0,1262.0,1262.0
2023-12-01,280.0,955.0,955.0
2024-01-01,109.0,372.0,372.0
2024-02-01,461.0,1573.0,1573.0
2024-03-01,593.0,2023.0,2023.0
2024-04-01,649.0,2214.0,2214.0
2024-05-01,692.0,2361.0,2361.0
2024-06-01,870.0,2968.0,2968.0
2024-07-01,806.0,2750.0,2750.0
2024-08-01,724.0,2470.0,2470.0
2024-09-01,574.0,1958.0,1958.0
2024-10-01,613.0,2092.0,2092.0
2024-11-01,384.0,1310.0,1310.0
2024-12-01,268.0,914.0,914.0
