measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,848.0,8684.37,8684.37
2003-02-01,586.0,6001.23,6001.23
2003-03-01,1523.0,15597.04,15597.04
2003-04-01,1510.0,15463.91,15463.91
2003-05-01,989.0,10128.35,10128.35
2003-06-01,1629.0,16682.59,16682.59
2003-07-01,212.0,2171.09,2171.09
2003-08-01,0.0,0.0,0.0
2003-09-01,1047.0,10722.33,10722.33
2003-10-01,850.0,8704.85,8704.85
2003-11-01,818.0,8377.14,8377.14
2003-12-01,1415.0,14491.02,14491.02
2004-01-01,740.596,7422.25,7422.25
2004-02-01,664.831,6662.94,6662.94
2004-03-01,773.595,7752.97,7752.97
2004-04-01,685.236,6867.44,6867.44
2004-05-01,710.1410000000001,7117.03,7117.03
2004-06-01,713.9680000000001,7155.39,7155.39
2004-07-01,733.428,7350.42,7350.42
2004-08-01,732.4870000000001,7340.98,7340.98
2004-09-01,695.534,6970.64,6970.64
2004-10-01,685.2090000000001,6867.16,6867.16
2004-11-01,754.193,7558.52,7558.52
2004-12-01,809.783,8115.65,8115.65
2005-01-01,749.6030000000001,7495.28,7495.28
2005-02-01,648.105,6480.4,6480.4
2005-03-01,709.972,7099.01,7099.01
2005-04-01,678.168,6781.01,6781.01
2005-05-01,613.464,6134.02,6134.02
2005-06-01,691.009,6909.4,6909.4
2005-07-01,741.7130000000001,7416.38,7416.38
2005-08-01,627.582,6275.19,6275.19
2005-09-01,519.289,5192.37,5192.37
2005-10-01,443.205,4431.61,4431.61
2005-11-01,474.317,4742.7,4742.7
2005-12-01,580.573,5805.15,5805.15
2006-01-01,1026.291,10180.0,10180.0
2006-02-01,925.4110000000001,9179.0,9179.0
