measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,276.0,942.0,942.0
2024-05-01,462.0,1576.0,1576.0
2024-06-01,426.0,1454.0,1454.0
2024-07-01,478.0,1631.0,1631.0
2024-08-01,375.0,1280.0,1280.0
2024-09-01,375.0,1280.0,1280.0
2024-10-01,298.0,1017.0,1017.0
2024-11-01,197.0,672.0,672.0
2024-12-01,191.0,652.0,652.0
