measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,16022.0,165684.0,165684.0
2003-02-01,13426.0,138987.0,138987.0
2003-03-01,8877.0,89248.0,89248.0
2003-04-01,9154.0,90252.0,90252.0
2003-05-01,3693.0,38866.0,38866.0
2003-06-01,1439.0,15452.0,15452.0
2003-07-01,13482.0,141576.0,141576.0
2003-08-01,11176.0,118222.0,118222.0
2003-09-01,3814.0,40809.0,40809.0
2003-10-01,2940.0,31667.0,31667.0
2003-11-01,167.0,2750.0,2750.0
2003-12-01,736.0,9096.0,9096.0
2004-01-01,682.5,7524.0,7524.0
2004-02-01,682.5,7524.0,7524.0
2004-03-01,682.5,7524.0,7524.0
2004-04-01,682.5,7524.0,7524.0
2004-05-01,682.5,7524.0,7524.0
2004-06-01,682.5,7524.0,7524.0
2004-07-01,682.5,7524.0,7524.0
2004-08-01,682.5,7524.0,7524.0
2004-09-01,682.5,7524.0,7524.0
2004-10-01,682.5,7524.0,7524.0
2004-11-01,682.5,7524.0,7524.0
2004-12-01,682.5,7524.0,7524.0
2005-01-01,1594.7040000000002,14507.09,14507.09
2005-02-01,1275.7740000000001,11605.77,11605.77
2005-03-01,1770.373,16105.15,16105.15
2005-04-01,1680.537,15287.91,15287.91
2005-05-01,1606.9930000000002,14618.88,14618.88
2005-06-01,3033.543,27596.26,27596.26
2005-07-01,3993.516,36329.18,36329.18
2005-08-01,3967.16,36089.41,36089.41
2005-09-01,2401.8610000000003,21849.82,21849.82
2005-10-01,1703.0620000000001,15492.82,15492.82
2005-11-01,1492.5980000000002,13578.23,13578.23
2005-12-01,1865.8790000000001,16973.97,16973.97
2006-01-01,1322.885,12803.0,12803.0
2006-02-01,1495.4,14473.0,14473.0
2006-03-01,1970.5790000000002,19072.0,19072.0
2006-04-01,1630.7240000000002,15783.0,15783.0
2006-05-01,2148.079,20790.0,20790.0
2006-06-01,2766.971,26780.0,26780.0
2006-07-01,4951.4,47921.0,47921.0
2006-08-01,4399.755,42582.0,42582.0
2006-09-01,2588.025,25048.0,25048.0
2006-10-01,2803.3450000000003,27132.0,27132.0
2006-11-01,1884.665,18240.0,18240.0
2006-12-01,1913.173,18516.0,18516.0
2007-01-01,2353.511,22878.0,22878.0
2007-02-01,2063.992,20064.0,20064.0
2007-03-01,2137.525,20779.0,20779.0
2007-04-01,1753.016,17041.0,17041.0
2007-05-01,1789.017,17391.0,17391.0
2007-06-01,1540.409,14974.0,14974.0
2007-07-01,1436.97,13969.0,13969.0
2007-08-01,1525.0710000000001,14825.0,14825.0
2007-09-01,1723.1390000000001,16750.0,16750.0
2007-10-01,1587.496,15432.0,15432.0
2007-11-01,1506.008,14639.0,14639.0
2007-12-01,2210.846,21491.0,21491.0
2008-01-01,758.0360000000001,7736.0,7736.0
2008-02-01,729.4540000000001,7444.0,7444.0
2008-03-01,702.7330000000001,7172.0,7172.0
2008-04-01,577.918,5898.0,5898.0
2008-05-01,591.715,6038.0,6038.0
2008-06-01,503.14500000000004,5135.0,5135.0
2008-07-01,552.6650000000001,5640.0,5640.0
2008-08-01,521.495,5322.0,5322.0
2008-09-01,446.26,4554.0,4554.0
2008-10-01,572.23,5839.0,5839.0
2008-11-01,558.746,5702.0,5702.0
2008-12-01,696.6030000000001,7109.0,7109.0
2009-01-01,245.80800000000002,2348.0,2348.0
2009-02-01,217.279,2076.0,2076.0
2009-03-01,240.863,2301.0,2301.0
2009-04-01,212.417,2029.0,2029.0
2009-05-01,180.61100000000002,1725.0,1725.0
2009-06-01,161.441,1542.0,1542.0
2009-07-01,74.60600000000001,713.0,713.0
2009-08-01,154.654,1478.0,1478.0
2009-09-01,154.431,1475.0,1475.0
2009-10-01,186.75400000000002,1784.0,1784.0
2009-11-01,193.822,1851.0,1851.0
2009-12-01,250.31400000000002,2391.0,2391.0
2010-01-01,201.648,2167.0,2167.0
2010-02-01,186.961,2009.0,2009.0
2010-03-01,199.239,2141.0,2141.0
2010-04-01,160.976,1730.0,1730.0
2010-05-01,143.118,1538.0,1538.0
2010-06-01,109.56200000000001,1177.0,1177.0
2010-07-01,133.501,1434.0,1434.0
2010-08-01,135.30100000000002,1454.0,1454.0
2010-09-01,148.437,1595.0,1595.0
2010-10-01,159.999,1719.0,1719.0
2010-11-01,169.894,1825.0,1825.0
2010-12-01,214.364,2303.0,2303.0
2011-01-01,778.671,7730.0,7730.0
2011-02-01,718.864,7134.0,7134.0
2011-03-01,815.172,8090.0,8090.0
2011-04-01,571.131,5668.0,5668.0
2011-05-01,601.918,5974.0,5974.0
2011-06-01,562.151,5579.0,5579.0
2011-07-01,712.403,7070.0,7070.0
2011-08-01,100.41,996.0,996.0
2011-09-01,488.35,4847.0,4847.0
2011-10-01,554.584,5504.0,5504.0
2011-11-01,619.826,6151.0,6151.0
2011-12-01,781.52,7756.0,7756.0
2012-01-01,1445.079,15255.0,15255.0
2012-02-01,1352.752,14279.0,14279.0
2012-03-01,1424.772,15040.0,15040.0
2012-04-01,1407.332,14855.0,14855.0
2012-05-01,1288.657,13603.0,13603.0
2012-06-01,1091.024,11517.0,11517.0
2012-07-01,987.849,10427.0,10427.0
2012-08-01,1181.529,12472.0,12472.0
2012-09-01,1106.242,11677.0,11677.0
2012-10-01,1214.308,12818.0,12818.0
2012-11-01,1136.049,11992.0,11992.0
2012-12-01,1540.407,16260.0,16260.0
2013-01-01,1676.098,17605.0,17605.0
2013-02-01,1489.575,15646.0,15646.0
2013-03-01,1629.467,17115.0,17115.0
2013-04-01,1693.971,17793.0,17793.0
2013-05-01,1364.574,14333.0,14333.0
2013-06-01,1080.446,11349.0,11349.0
2013-07-01,1307.656,13735.0,13735.0
2013-08-01,1145.282,12030.0,12030.0
2013-09-01,819.66,8609.0,8609.0
2013-10-01,1279.222,13436.0,13436.0
2013-11-01,1382.94,14526.0,14526.0
2013-12-01,1708.109,17941.0,17941.0
2014-01-01,494.153,7698.0,7698.0
2014-02-01,371.27,5784.0,5784.0
2014-03-01,395.668,6164.0,6164.0
2014-04-01,304.279,4740.0,4740.0
2014-05-01,317.76,4950.0,4950.0
2014-06-01,280.68,4373.0,4373.0
2014-07-01,288.869,4500.0,4500.0
2014-08-01,257.226,4007.0,4007.0
2014-09-01,402.109,6264.0,6264.0
2014-10-01,343.515,5352.0,5352.0
2014-11-01,540.429,8419.0,8419.0
2014-12-01,482.042,7510.0,7510.0
2015-01-01,520.438,6519.0,6519.0
2015-02-01,446.623,5595.0,5595.0
2015-03-01,524.052,6565.0,6565.0
2015-04-01,500.135,6266.0,6266.0
2015-05-01,441.883,5535.0,5535.0
2015-06-01,625.673,7838.0,7838.0
2015-07-01,712.076,8921.0,8921.0
2015-08-01,683.991,8569.0,8569.0
2015-09-01,635.833,7965.0,7965.0
2015-10-01,659.86,8266.0,8266.0
2015-11-01,667.647,8363.0,8363.0
2015-12-01,608.789,7626.0,7626.0
2016-01-01,392.616,5431.0,5431.0
2016-02-01,384.921,5324.0,5324.0
2016-03-01,522.014,7221.0,7221.0
2016-04-01,481.501,6660.0,6660.0
2016-05-01,611.281,8456.0,8456.0
2016-06-01,442.404,6119.0,6119.0
2016-07-01,356.944,4937.0,4937.0
2016-08-01,354.228,4900.0,4900.0
2016-09-01,322.141,4456.0,4456.0
2016-10-01,426.405,5898.0,5898.0
2016-11-01,485.986,6722.0,6722.0
2016-12-01,528.559,7311.0,7311.0
2017-01-01,691.985,7608.0,7608.0
2017-02-01,533.818,5868.0,5868.0
2017-03-01,550.757,6055.0,6055.0
2017-04-01,625.212,6873.0,6873.0
2017-05-01,659.007,7245.0,7245.0
2017-06-01,484.602,5328.0,5328.0
2017-07-01,691.378,7601.0,7601.0
2017-08-01,697.973,7673.0,7673.0
2017-09-01,600.434,6601.0,6601.0
2017-10-01,645.284,7095.0,7095.0
2017-11-01,703.631,7736.0,7736.0
2017-12-01,793.919,8729.0,8729.0
2018-01-01,832.686,8880.0,8880.0
2018-02-01,1003.343,10698.0,10698.0
2018-03-01,802.55,8557.0,8557.0
2018-04-01,969.692,10339.0,10339.0
2018-05-01,789.652,8420.0,8420.0
2018-06-01,883.578,9421.0,9421.0
2018-07-01,1060.017,11303.0,11303.0
2018-08-01,1072.802,11438.0,11438.0
2018-09-01,1018.013,10855.0,10855.0
2018-10-01,1105.76,11790.0,11790.0
2018-11-01,1124.809,11993.0,11993.0
2018-12-01,1016.098,10834.0,10834.0
2019-01-01,1227.52,13986.0,13986.0
2019-02-01,1376.052,15678.0,15678.0
2019-03-01,1348.125,15359.0,15359.0
2019-04-01,1063.452,12116.0,12116.0
2019-05-01,1327.373,15123.0,15123.0
2019-06-01,1213.974,13831.0,13831.0
2019-07-01,1255.428,14303.0,14303.0
2019-08-01,1292.609,14726.0,14726.0
2019-09-01,1308.86,14912.0,14912.0
2019-10-01,1493.728,17018.0,17018.0
2019-11-01,1672.702,19058.0,19058.0
2019-12-01,1846.177,21034.0,21034.0
2020-01-01,1381.034,14733.0,14733.0
2020-02-01,1234.939,13175.0,13175.0
2020-03-01,1431.553,15272.0,15272.0
2020-04-01,1051.834,11221.0,11221.0
2020-05-01,887.602,9470.0,9470.0
2020-06-01,1024.991,10934.0,10934.0
2020-07-01,1677.279,17894.0,17894.0
2020-08-01,2498.702,26657.0,26657.0
2020-09-01,1363.305,14543.0,14543.0
2020-10-01,1311.337,13989.0,13989.0
2020-11-01,1153.876,12309.0,12309.0
2020-12-01,966.548,10312.0,10312.0
2021-01-01,607.674,6414.0,6414.0
2021-02-01,566.42,5978.0,5978.0
2021-03-01,88.819,937.0,937.0
2021-04-01,71.153,751.0,751.0
2021-05-01,0.0,0.0,0.0
2021-06-01,1777.53,18760.0,18760.0
2021-07-01,5806.732,61285.0,61285.0
2021-08-01,3690.139,38946.0,38946.0
2021-09-01,2659.17,28065.0,28065.0
2021-10-01,162.767,1717.0,1717.0
2021-11-01,309.575,3268.0,3268.0
2021-12-01,581.023,6132.0,6132.0
2022-01-01,151.981,1641.0,1641.0
2022-02-01,0.0,0.0,0.0
2022-03-01,485.56,5242.0,5242.0
2022-04-01,224.126,2420.0,2420.0
2022-05-01,0.0,0.0,0.0
2022-06-01,222.252,2400.0,2400.0
