measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2020-12-01,153.0,1341.0,1341.0
2021-01-01,256.829,2271.0,2271.0
2021-02-01,336.439,2975.0,2975.0
2021-03-01,434.401,3842.0,3842.0
2021-04-01,543.756,4809.0,4809.0
2021-05-01,592.684,5242.0,5242.0
2021-06-01,575.729,5092.0,5092.0
2021-07-01,551.439,4877.0,4877.0
2021-08-01,542.396,4797.0,4797.0
2021-09-01,467.686,4136.0,4136.0
2021-10-01,389.267,3443.0,3443.0
2021-11-01,309.736,2739.0,2739.0
2021-12-01,211.638,1872.0,1872.0
2022-01-01,278.855,951.0,951.0
2022-02-01,332.619,1135.0,1135.0
2022-03-01,440.982,1505.0,1505.0
2022-04-01,497.443,1697.0,1697.0
2022-05-01,583.018,1989.0,1989.0
2022-06-01,607.067,2071.0,2071.0
2022-07-01,585.508,1998.0,1998.0
2022-08-01,543.64,1855.0,1855.0
2022-09-01,458.787,1565.0,1565.0
2022-10-01,422.676,1442.0,1442.0
2022-11-01,313.343,1069.0,1069.0
2022-12-01,219.062,747.0,747.0
2023-01-01,206.0,703.0,703.0
2023-02-01,281.0,959.0,959.0
2023-03-01,359.0,1225.0,1225.0
2023-04-01,571.0,1948.0,1948.0
2023-05-01,499.0,1703.0,1703.0
2023-06-01,529.0,1805.0,1805.0
2023-07-01,571.0,1948.0,1948.0
2023-08-01,336.0,1146.0,1146.0
2023-09-01,204.0,696.0,696.0
2023-10-01,363.0,1239.0,1239.0
2023-11-01,220.0,751.0,751.0
2023-12-01,174.0,594.0,594.0
2024-01-01,175.0,597.0,597.0
2024-02-01,245.0,836.0,836.0
2024-03-01,384.0,1310.0,1310.0
2024-04-01,435.0,1484.0,1484.0
2024-05-01,570.0,1945.0,1945.0
2024-06-01,588.0,2006.0,2006.0
2024-07-01,574.0,1958.0,1958.0
2024-08-01,566.0,1931.0,1931.0
2024-09-01,488.0,1665.0,1665.0
2024-10-01,352.0,1201.0,1201.0
2024-11-01,241.0,822.0,822.0
2024-12-01,193.0,659.0,659.0
