measured_on,Natural Gas - Fuel Cell - Natural Gas - Generation,Natural Gas - Fuel Cell - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Fuel Cell - Natural Gas - Total Fuel Consumed
2018-01-01,2506.541,16202.0,16202.0
2018-02-01,2200.8,14224.0,14224.0
2018-03-01,2288.912,14794.0,14794.0
2018-04-01,1722.598,11133.0,11133.0
2018-05-01,1572.488,10163.0,10163.0
2018-06-01,2151.098,13903.0,13903.0
2018-07-01,3753.655,24261.0,24261.0
2018-08-01,3472.466,22443.0,22443.0
2018-09-01,2794.646,18062.0,18062.0
2018-10-01,3123.778,20189.0,20189.0
2018-11-01,2792.536,18049.0,18049.0
2018-12-01,2813.482,18184.0,18184.0
2019-01-01,2628.329,18606.0,18606.0
2019-02-01,2437.018,17251.0,17251.0
2019-03-01,2125.198,15044.0,15044.0
2019-04-01,1491.246,10556.0,10556.0
2019-05-01,1285.028,9097.0,9097.0
2019-06-01,1718.312,12163.0,12163.0
2019-07-01,2708.755,19174.0,19174.0
2019-08-01,3181.757,22523.0,22523.0
2019-09-01,2799.71,19818.0,19818.0
2019-10-01,2867.508,20298.0,20298.0
2019-11-01,2812.277,19907.0,19907.0
2019-12-01,2916.862,20647.0,20647.0
2020-01-01,2148.673,15639.0,15639.0
2020-02-01,1897.482,13808.0,13808.0
2020-03-01,2106.332,15328.0,15328.0
2020-04-01,1489.598,10840.0,10840.0
2020-05-01,1400.627,10192.0,10192.0
2020-06-01,1970.275,14338.0,14338.0
2020-07-01,2756.207,20057.0,20057.0
2020-08-01,3427.536,24943.0,24943.0
2020-09-01,2984.85,21721.0,21721.0
2020-10-01,3099.842,22558.0,22558.0
2020-11-01,2476.043,18018.0,18018.0
2020-12-01,2744.535,19972.0,19972.0
2021-01-01,1884.655,13900.0,13900.0
2021-02-01,1598.247,11786.0,11786.0
2021-03-01,1718.424,12673.0,12673.0
2021-04-01,1524.816,11245.0,11245.0
2021-05-01,1593.629,11752.0,11752.0
2021-06-01,2179.196,16071.0,16071.0
2021-07-01,3007.249,22177.0,22177.0
2021-08-01,2745.72,20249.0,20249.0
2021-09-01,2336.284,17229.0,17229.0
2021-10-01,2227.196,16424.0,16424.0
2021-11-01,2046.903,15095.0,15095.0
2021-12-01,2112.681,15580.0,15580.0
2022-01-01,2089.634,14344.0,14344.0
2022-02-01,1734.954,11909.0,11909.0
2022-03-01,1605.293,11019.0,11019.0
2022-04-01,1644.357,11287.0,11287.0
2022-05-01,1508.976,10358.0,10358.0
2022-06-01,2052.309,14087.0,14087.0
2022-07-01,2741.678,18819.0,18819.0
2022-08-01,3308.2,22707.0,22707.0
2022-09-01,3031.956,20812.0,20812.0
2022-10-01,2784.386,19113.0,19113.0
2022-11-01,2556.979,17551.0,17551.0
2022-12-01,2826.278,19400.0,19400.0
2023-01-01,2528.551,18118.0,18118.0
2023-02-01,2153.833,15431.0,15431.0
2023-03-01,2070.11,14832.0,14832.0
2023-04-01,1617.189,11586.0,11586.0
2023-05-01,1047.445,7505.0,7505.0
2023-06-01,1377.951,9873.0,9873.0
2023-07-01,3189.688,22854.0,22854.0
2023-08-01,3218.459,23060.0,23060.0
2023-09-01,2278.114,16322.0,16322.0
2023-10-01,2782.0,19933.0,19933.0
2023-11-01,2613.378,18724.0,18724.0
2023-12-01,2942.282,21081.0,21081.0
2024-01-01,2404.0,17489.0,17489.0
2024-02-01,2307.0,16496.0,16496.0
2024-03-01,2505.0,17805.0,17805.0
2024-04-01,2328.0,16524.0,16524.0
2024-05-01,2212.0,15799.0,15799.0
2024-06-01,2148.0,15378.0,15378.0
2024-07-01,2174.0,15821.0,15821.0
2024-08-01,2165.0,15773.0,15773.0
2024-09-01,2050.0,15058.0,15058.0
2024-10-01,2094.0,15446.0,15446.0
2024-11-01,1980.0,14650.0,14650.0
2024-12-01,1960.0,14657.0,14657.0
