measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2013-09-01,838.281,7998.0,7998.0
2013-10-01,882.761,8422.0,8422.0
2013-11-01,725.512,6922.0,6922.0
2013-12-01,733.446,6998.0,6998.0
2014-01-01,136.018,1294.0,1294.0
2014-02-01,148.733,1414.0,1414.0
2014-03-01,240.717,2289.0,2289.0
2014-04-01,272.53,2592.0,2592.0
2014-05-01,318.583,3030.0,3030.0
2014-06-01,347.818,3308.0,3308.0
2014-07-01,321.201,3055.0,3055.0
2014-08-01,334.215,3178.0,3178.0
2014-09-01,330.059,3139.0,3139.0
2014-10-01,304.651,2897.0,2897.0
2014-11-01,247.498,2354.0,2354.0
2014-12-01,169.977,1616.0,1616.0
2015-01-01,156.108,1455.0,1455.0
2015-02-01,200.632,1870.0,1870.0
2015-03-01,286.398,2669.0,2669.0
2015-04-01,326.008,3038.0,3038.0
2015-05-01,327.253,3050.0,3050.0
2015-06-01,339.029,3159.0,3159.0
2015-07-01,343.338,3200.0,3200.0
2015-08-01,349.96,3261.0,3261.0
2015-09-01,289.604,2699.0,2699.0
2015-10-01,247.24,2304.0,2304.0
2015-11-01,226.54,2111.0,2111.0
2015-12-01,195.89,1825.0,1825.0
2016-01-01,124.522,1150.0,1150.0
2016-02-01,249.122,2300.0,2300.0
2016-03-01,216.648,2000.0,2000.0
2016-04-01,243.331,2246.0,2246.0
2016-05-01,300.402,2773.0,2773.0
2016-06-01,298.293,2754.0,2754.0
2016-07-01,343.532,3171.0,3171.0
2016-08-01,334.592,3089.0,3089.0
2016-09-01,311.766,2878.0,2878.0
2016-10-01,273.455,2525.0,2525.0
2016-11-01,239.4,2210.0,2210.0
2016-12-01,191.937,1772.0,1772.0
2017-01-01,124.262,1145.0,1145.0
2017-02-01,202.449,1865.0,1865.0
2017-03-01,277.947,2561.0,2561.0
2017-04-01,293.08,2700.0,2700.0
2017-05-01,290.894,2680.0,2680.0
2017-06-01,349.41,3219.0,3219.0
2017-07-01,341.675,3148.0,3148.0
2017-08-01,338.816,3122.0,3122.0
2017-09-01,273.575,2520.0,2520.0
2017-10-01,241.627,2226.0,2226.0
2017-11-01,148.474,1368.0,1368.0
2017-12-01,108.791,1002.0,1002.0
2018-01-01,107.257,976.0,976.0
2018-02-01,173.847,1583.0,1583.0
2018-03-01,279.808,2547.0,2547.0
2018-04-01,308.161,2805.0,2805.0
2018-05-01,359.197,3270.0,3270.0
2018-06-01,363.41,3308.0,3308.0
2018-07-01,334.246,3043.0,3043.0
2018-08-01,274.785,2502.0,2502.0
2018-09-01,191.021,1739.0,1739.0
2018-10-01,205.603,1872.0,1872.0
2018-11-01,149.706,1363.0,1363.0
2018-12-01,169.959,1547.0,1547.0
2019-01-01,153.091,1363.0,1363.0
2019-02-01,176.803,1574.0,1574.0
