measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2019-09-01,742.279,6610.0,6610.0
2019-10-01,532.237,4740.0,4740.0
2019-11-01,510.044,4542.0,4542.0
2019-12-01,317.44,2827.0,2827.0
2020-01-01,515.981,4524.0,4524.0
2020-02-01,579.708,5082.0,5082.0
2020-03-01,830.276,7279.0,7279.0
2020-04-01,863.395,7569.0,7569.0
2020-05-01,1129.952,9906.0,9906.0
2020-06-01,1186.141,10399.0,10399.0
2020-07-01,1117.16,9794.0,9794.0
2020-08-01,965.267,8462.0,8462.0
2020-09-01,886.922,7776.0,7776.0
2020-10-01,640.466,5615.0,5615.0
2020-11-01,587.703,5152.0,5152.0
2020-12-01,407.029,3568.0,3568.0
2021-01-01,541.531,4789.0,4789.0
2021-02-01,322.488,2852.0,2852.0
2021-03-01,1057.397,9352.0,9352.0
2021-04-01,1042.694,9222.0,9222.0
2021-05-01,1179.433,10431.0,10431.0
2021-06-01,1174.532,10388.0,10388.0
2021-07-01,1128.462,9980.0,9980.0
2021-08-01,987.068,8730.0,8730.0
2021-09-01,891.743,7887.0,7887.0
2021-10-01,714.57,6320.0,6320.0
2021-11-01,617.775,5464.0,5464.0
2021-12-01,554.307,4902.0,4902.0
2022-01-01,537.98,1836.0,1836.0
2022-02-01,656.738,2241.0,2241.0
2022-03-01,879.653,3001.0,3001.0
2022-04-01,1041.025,3552.0,3552.0
2022-05-01,1068.011,3644.0,3644.0
2022-06-01,1106.785,3776.0,3776.0
2022-07-01,1125.984,3842.0,3842.0
2022-08-01,1153.888,3937.0,3937.0
2022-09-01,965.098,3293.0,3293.0
2022-10-01,799.507,2728.0,2728.0
2022-11-01,635.647,2169.0,2169.0
2022-12-01,481.684,1644.0,1644.0
2023-01-01,356.0,1215.0,1215.0
2023-02-01,693.0,2365.0,2365.0
2023-03-01,978.0,3337.0,3337.0
2023-04-01,1167.0,3982.0,3982.0
2023-05-01,1512.0,5159.0,5159.0
2023-06-01,1163.0,3968.0,3968.0
2023-07-01,1292.0,4408.0,4408.0
2023-08-01,1185.0,4043.0,4043.0
2023-09-01,976.0,3330.0,3330.0
2023-10-01,837.0,2856.0,2856.0
2023-11-01,652.0,2225.0,2225.0
2023-12-01,305.0,1041.0,1041.0
2024-01-01,211.0,720.0,720.0
2024-02-01,654.0,2231.0,2231.0
2024-03-01,965.0,3293.0,3293.0
2024-04-01,1053.0,3593.0,3593.0
2024-05-01,1133.0,3866.0,3866.0
2024-06-01,1208.0,4122.0,4122.0
2024-07-01,1309.0,4466.0,4466.0
2024-08-01,1095.0,3736.0,3736.0
2024-09-01,949.0,3238.0,3238.0
2024-10-01,1043.0,3559.0,3559.0
2024-11-01,595.0,2030.0,2030.0
2024-12-01,259.0,884.0,884.0
