measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,898.365,7790.0,7790.0
2010-05-01,791.065,6859.0,6859.0
2010-06-01,1068.209,9263.0,9263.0
2010-07-01,870.039,7544.0,7544.0
2010-08-01,854.2320000000001,7408.0,7408.0
2010-09-01,912.7570000000001,7915.0,7915.0
2010-10-01,820.437,7115.0,7115.0
2010-11-01,1274.747,11054.0,11054.0
2010-12-01,1199.1490000000001,10398.0,10398.0
2011-01-01,1112.506,11804.0,11804.0
2011-02-01,849.983,9018.0,9018.0
2011-03-01,1086.391,11527.0,11527.0
2011-04-01,1228.457,13034.0,13034.0
2011-05-01,923.634,9800.0,9800.0
2011-06-01,1046.28,11101.0,11101.0
2011-07-01,1018.004,10801.0,10801.0
2011-08-01,918.849,9749.0,9749.0
2011-09-01,894.308,9489.0,9489.0
2011-10-01,408.556,4335.0,4335.0
2011-11-01,1153.891,12243.0,12243.0
2011-12-01,1234.141,13094.0,13094.0
2012-01-01,1054.229,11532.0,11532.0
2012-02-01,825.429,9029.0,9029.0
2012-03-01,1350.742,14775.0,14775.0
2012-04-01,853.896,9341.0,9341.0
2012-05-01,930.743,10181.0,10181.0
2012-06-01,1084.402,11862.0,11862.0
2012-07-01,1213.862,13278.0,13278.0
2012-08-01,791.65,8660.0,8660.0
2012-09-01,1137.513,12443.0,12443.0
2012-10-01,1000.93,10949.0,10949.0
2012-11-01,692.104,7571.0,7571.0
2012-12-01,1051.5,11502.0,11502.0
2013-01-01,939.081,11008.0,11008.0
2013-02-01,810.082,9496.0,9496.0
2013-03-01,705.091,8265.0,8265.0
2013-04-01,653.881,7665.0,7665.0
2013-05-01,847.183,9931.0,9931.0
2013-06-01,614.954,7209.0,7209.0
2013-07-01,877.988,10292.0,10292.0
2013-08-01,940.607,11026.0,11026.0
2013-09-01,1246.792,14615.0,14615.0
2013-10-01,629.964,7385.0,7385.0
2013-11-01,1002.561,11752.0,11752.0
2013-12-01,966.816,11333.0,11333.0
2014-01-01,1453.378,17257.0,17257.0
2014-02-01,1258.395,14941.0,14941.0
2014-03-01,1390.409,16509.0,16509.0
2014-04-01,1337.771,15884.0,15884.0
2014-05-01,1397.148,16589.0,16589.0
2014-06-01,1252.936,14876.0,14876.0
2014-07-01,1011.054,12005.0,12005.0
2014-08-01,1078.579,12806.0,12806.0
2014-09-01,1008.544,11975.0,11975.0
2014-10-01,141.128,1676.0,1676.0
2014-11-01,213.22,2531.0,2531.0
2014-12-01,1102.438,13090.0,13090.0
2015-01-01,894.017,10775.0,10775.0
2015-02-01,753.905,9087.0,9087.0
2015-03-01,917.764,11062.0,11062.0
2015-04-01,1020.543,12300.0,12300.0
2015-05-01,1097.366,13226.0,13226.0
2015-06-01,1010.01,12173.0,12173.0
2015-07-01,1151.684,13881.0,13881.0
2015-08-01,1041.464,12552.0,12552.0
2015-09-01,1132.972,13656.0,13656.0
2015-10-01,1053.558,12698.0,12698.0
2015-11-01,998.951,12040.0,12040.0
2015-12-01,950.766,11459.0,11459.0
2016-01-01,1284.212,15154.0,15154.0
2016-02-01,1297.347,15309.0,15309.0
2016-03-01,1392.055,16426.0,16426.0
2016-04-01,1371.287,16181.0,16181.0
2016-05-01,1452.866,17144.0,17144.0
2016-06-01,1227.353,14483.0,14483.0
2016-07-01,1378.274,16264.0,16264.0
2016-08-01,1271.46,15004.0,15004.0
2016-09-01,1183.932,13971.0,13971.0
2016-10-01,1123.778,13261.0,13261.0
2016-11-01,1296.638,15301.0,15301.0
2016-12-01,1303.798,15385.0,15385.0
2017-01-01,1455.091,15788.0,15788.0
2017-02-01,1314.04,14258.0,14258.0
2017-03-01,1432.837,15547.0,15547.0
2017-04-01,1364.637,14807.0,14807.0
2017-05-01,1471.764,15969.0,15969.0
2017-06-01,1352.674,14677.0,14677.0
2017-07-01,1300.331,14109.0,14109.0
2017-08-01,1308.697,14200.0,14200.0
2017-09-01,1247.883,13540.0,13540.0
2017-10-01,1345.478,14599.0,14599.0
2017-11-01,1292.075,14019.0,14019.0
2017-12-01,1394.493,15131.0,15131.0
2018-01-01,1566.269,16992.0,16992.0
2018-02-01,1380.507,14977.0,14977.0
2018-03-01,1486.577,16128.0,16128.0
2018-04-01,1479.729,16054.0,16054.0
2018-05-01,1554.917,16869.0,16869.0
2018-06-01,1395.25,15137.0,15137.0
2018-07-01,1433.567,15553.0,15553.0
2018-08-01,1366.39,14824.0,14824.0
2018-09-01,1301.566,14120.0,14120.0
2018-10-01,1507.793,16358.0,16358.0
2018-11-01,1466.392,15909.0,15909.0
2018-12-01,1515.043,16436.0,16436.0
2019-01-01,1648.308,17211.0,17211.0
2019-02-01,1483.202,15486.0,15486.0
2019-03-01,1685.37,17597.0,17597.0
2019-04-01,1559.596,16284.0,16284.0
2019-05-01,1654.174,17271.0,17271.0
2019-06-01,1527.42,15948.0,15948.0
2019-07-01,1534.664,16024.0,16024.0
2019-08-01,1494.948,15609.0,15609.0
2019-09-01,1405.078,14671.0,14671.0
2019-10-01,1458.508,15228.0,15228.0
2019-11-01,1436.157,14995.0,14995.0
2019-12-01,1593.575,16639.0,16639.0
2020-01-01,1552.888,15817.0,15817.0
2020-02-01,1390.982,14168.0,14168.0
2020-03-01,1582.716,16121.0,16121.0
2020-04-01,1520.455,15487.0,15487.0
2020-05-01,1495.297,15230.0,15230.0
2020-06-01,1397.829,14237.0,14237.0
2020-07-01,1368.169,13936.0,13936.0
2020-08-01,1353.998,13791.0,13791.0
2020-09-01,1354.132,13793.0,13793.0
2020-10-01,1472.148,14994.0,14994.0
2020-11-01,1393.875,14197.0,14197.0
2020-12-01,1537.511,15660.0,15660.0
2021-01-01,1691.646,17287.0,17287.0
2021-02-01,1424.958,14562.0,14562.0
2021-03-01,1538.173,15719.0,15719.0
2021-04-01,1460.048,14921.0,14921.0
2021-05-01,1535.045,15687.0,15687.0
2021-06-01,1421.594,14528.0,14528.0
2021-07-01,1464.398,14965.0,14965.0
2021-08-01,1366.171,13961.0,13961.0
2021-09-01,1389.522,14200.0,14200.0
2021-10-01,1325.625,13547.0,13547.0
2021-11-01,1202.727,12291.0,12291.0
2021-12-01,1475.093,15075.0,15075.0
2022-01-01,1279.404,14480.0,14480.0
2022-02-01,1210.365,13699.0,13699.0
2022-03-01,1338.913,15154.0,15154.0
2022-04-01,1250.113,14149.0,14149.0
2022-05-01,1241.745,14054.0,14054.0
2022-06-01,1138.452,12885.0,12885.0
2022-07-01,1140.512,12909.0,12909.0
2022-08-01,1104.776,12504.0,12504.0
2022-09-01,1170.461,13248.0,13248.0
2022-10-01,1161.671,13148.0,13148.0
2022-11-01,1165.767,13194.0,13194.0
2022-12-01,964.821,10920.0,10920.0
2023-01-01,1049.718,12400.0,12400.0
2023-02-01,876.28,10352.0,10352.0
2023-03-01,1008.873,11918.0,11918.0
2023-04-01,944.573,11158.0,11158.0
2023-05-01,994.931,11753.0,11753.0
2023-06-01,991.364,11711.0,11711.0
2023-07-01,971.978,11482.0,11482.0
2023-08-01,915.045,10810.0,10810.0
2023-09-01,791.444,9349.0,9349.0
2023-10-01,878.465,10377.0,10377.0
2023-11-01,866.29,10233.0,10233.0
2023-12-01,859.039,10148.0,10148.0
2024-01-01,911.93,12297.0,12297.0
2024-02-01,904.175,12192.0,12192.0
2024-03-01,954.563,12872.0,12872.0
2024-04-01,866.168,11680.0,11680.0
2024-05-01,910.749,12282.0,12282.0
2024-06-01,875.657,11808.0,11808.0
2024-07-01,889.415,11993.0,11993.0
2024-08-01,910.5,12278.0,12278.0
2024-09-01,798.125,10763.0,10763.0
2024-10-01,890.216,12004.0,12004.0
2024-11-01,827.435,11158.0,11158.0
2024-12-01,716.067,9656.0,9656.0
