measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2003-01-01,3520.076,41527.0,41527.0
2003-02-01,2991.243,35288.0,35288.0
2003-03-01,3305.3360000000002,38993.0,38993.0
2003-04-01,2866.826,33820.0,33820.0
2003-05-01,2579.722,30433.0,30433.0
2003-06-01,3084.984,36394.0,36394.0
2003-07-01,3729.963,44003.0,44003.0
2003-08-01,3517.438,41495.0,41495.0
2003-09-01,3268.907,38563.0,38563.0
2003-10-01,3196.6870000000004,37712.0,37712.0
2003-11-01,3046.868,35944.0,35944.0
2003-12-01,3442.949,40617.0,40617.0
2004-01-01,3301.833,37171.0,37171.0
2004-02-01,3301.833,37171.0,37171.0
2004-03-01,3301.833,37171.0,37171.0
2004-04-01,3301.833,37171.0,37171.0
2004-05-01,3301.833,37171.0,37171.0
2004-06-01,3301.833,37171.0,37171.0
2004-07-01,3301.833,37171.0,37171.0
2004-08-01,3301.833,37171.0,37171.0
2004-09-01,3301.833,37171.0,37171.0
2004-10-01,3301.833,37171.0,37171.0
2004-11-01,3301.833,37171.0,37171.0
2004-12-01,3301.833,37171.0,37171.0
2005-01-01,3097.8360000000002,34588.22,34588.22
2005-02-01,2763.513,30855.41,30855.41
2005-03-01,3156.3140000000003,35241.14,35241.14
2005-04-01,3149.79,35168.29,35168.29
2005-05-01,3462.7360000000003,38662.43,38662.43
2005-06-01,3430.57,38303.29,38303.29
2005-07-01,3552.172,39661.01,39661.01
2005-08-01,3536.1180000000004,39481.75,39481.75
2005-09-01,3330.9990000000003,37191.55,37191.55
2005-10-01,3362.396,37542.11,37542.11
2005-11-01,3386.501,37811.25,37811.25
2005-12-01,3394.054,37895.57,37895.57
2006-01-01,4655.325,50463.0,50463.0
2006-02-01,4302.228,46635.0,46635.0
2006-03-01,4745.647,51442.0,51442.0
2006-04-01,3491.6470000000004,37849.0,37849.0
2006-05-01,4268.836,46273.0,46273.0
2006-06-01,4471.774,48473.0,48473.0
2006-07-01,4640.959,50307.0,50307.0
2006-08-01,4613.051,50005.0,50005.0
2006-09-01,4412.492,47831.0,47831.0
2006-10-01,4578.725,49632.0,49632.0
2006-11-01,4624.455,50128.0,50128.0
2006-12-01,4455.859,48301.0,48301.0
2007-01-01,2864.46,35168.0,35168.0
2007-02-01,2721.802,33416.0,33416.0
2007-03-01,3329.8940000000002,40882.0,40882.0
2007-04-01,4204.347,51618.0,51618.0
2007-05-01,5558.486,68243.0,68243.0
2007-06-01,5177.5380000000005,63566.0,63566.0
2007-07-01,5462.758,67068.0,67068.0
2007-08-01,5228.073,64186.0,64186.0
2007-09-01,5393.884,66222.0,66222.0
2007-10-01,5708.84,70089.0,70089.0
2007-11-01,3754.224,46092.0,46092.0
2007-12-01,3247.692,39873.0,39873.0
