measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,35.181000000000004,438.0,438.0
2003-02-01,30.925,385.0,385.0
2003-03-01,30.892000000000003,384.0,384.0
2003-04-01,26.182000000000002,326.0,326.0
2003-05-01,28.508000000000003,355.0,355.0
2003-06-01,30.613000000000003,381.0,381.0
2003-07-01,34.343,427.0,427.0
2003-08-01,36.885,459.0,459.0
2003-09-01,31.453000000000003,391.0,391.0
2003-10-01,33.702,419.0,419.0
2003-11-01,32.332,402.0,402.0
2003-12-01,33.963,423.0,423.0
2004-01-01,2.649,27.0,27.0
2004-02-01,8.704,90.0,90.0
2004-03-01,4.92,51.0,51.0
2004-04-01,4.541,47.0,47.0
2004-05-01,9.461,98.0,98.0
2004-06-01,6.244000000000001,65.0,65.0
2004-07-01,2.838,29.0,29.0
2004-08-01,8.515,88.0,88.0
2004-09-01,34.817,360.0,360.0
2004-10-01,2.271,24.0,24.0
2004-11-01,53.929,558.0,558.0
2004-12-01,5.109,53.0,53.0
2005-01-01,9.802,101.23,101.23
2005-02-01,3.3680000000000003,34.78,34.78
2005-03-01,3.732,38.55,38.55
2005-04-01,4.521,46.69,46.69
2005-05-01,4.199,43.36,43.36
2005-06-01,5.45,56.29,56.29
2005-07-01,5.547000000000001,57.29,57.29
2005-08-01,6.517,67.3,67.3
2005-09-01,4.266,44.06,44.06
2005-10-01,4.737,48.92,48.92
2005-11-01,3.8080000000000003,39.33,39.33
2005-12-01,8.053,83.17,83.17
2006-01-01,9.755,98.0,98.0
2006-02-01,5.104,51.0,51.0
2006-03-01,4.288,43.0,43.0
2006-04-01,8.213000000000001,83.0,83.0
2006-05-01,7.6770000000000005,77.0,77.0
2006-06-01,6.978000000000001,70.0,70.0
2006-07-01,10.108,102.0,102.0
2006-08-01,9.805,99.0,99.0
2006-09-01,4.5040000000000004,45.0,45.0
2006-10-01,4.758,48.0,48.0
2006-11-01,5.603000000000001,56.0,56.0
2006-12-01,6.208,63.0,63.0
