measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,35.505,554.0,554.0
2003-02-01,31.453000000000003,491.0,491.0
2003-03-01,32.487,507.0,507.0
2003-04-01,28.527,445.0,445.0
2003-05-01,27.996000000000002,437.0,437.0
2003-06-01,26.64,416.0,416.0
2003-07-01,28.511000000000003,445.0,445.0
2003-08-01,27.297,426.0,426.0
2003-09-01,29.198,456.0,456.0
2003-10-01,31.475,491.0,491.0
2003-11-01,33.026,515.0,515.0
2003-12-01,36.886,576.0,576.0
2004-01-01,2.175,206.0,206.0
2004-02-01,2.813,266.0,266.0
2004-03-01,2.525,239.0,239.0
2004-04-01,1.7120000000000002,162.0,162.0
2004-05-01,1.857,176.0,176.0
2004-06-01,1.7830000000000001,169.0,169.0
2004-07-01,2.84,269.0,269.0
2004-08-01,3.007,285.0,285.0
2004-09-01,2.4490000000000003,232.0,232.0
2004-10-01,1.7910000000000001,170.0,170.0
2004-11-01,1.0410000000000001,99.0,99.0
2004-12-01,1.008,95.0,95.0
2005-01-01,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0
2005-05-01,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0
2005-07-01,0.0,0.0,0.0
2005-08-01,0.0,0.0,0.0
2005-09-01,0.0,0.0,0.0
2005-10-01,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0
2006-01-01,12.223,472.0,472.0
2006-02-01,6.396,247.0,247.0
2006-03-01,5.372,207.0,207.0
2006-04-01,10.291,397.0,397.0
2006-05-01,9.62,371.0,371.0
2006-06-01,8.744,337.0,337.0
2006-07-01,12.665,489.0,489.0
2006-08-01,12.285,474.0,474.0
2006-09-01,5.644,218.0,218.0
2006-10-01,5.962000000000001,230.0,230.0
2006-11-01,7.02,271.0,271.0
2006-12-01,7.779000000000001,300.0,300.0
2007-01-01,-4.577,1445.0,1445.0
2007-02-01,-3.544,1123.0,1123.0
2007-03-01,-7.009,2217.0,2217.0
2007-04-01,-4.263,1346.0,1346.0
2007-05-01,-3.9330000000000003,1246.0,1246.0
2007-06-01,-3.845,1217.0,1217.0
2007-07-01,-5.678,1796.0,1796.0
2007-08-01,-7.167000000000001,2264.0,2264.0
2007-09-01,-5.954000000000001,1884.0,1884.0
2007-10-01,-7.19,2276.0,2276.0
2007-11-01,-5.275,1667.0,1667.0
2007-12-01,-7.563000000000001,2393.0,2393.0
2008-01-01,33.563,573.0,573.0
2008-02-01,30.72,527.0,527.0
2008-03-01,20.556,351.0,351.0
2008-04-01,20.743000000000002,357.0,357.0
2008-05-01,21.699,374.0,374.0
2008-06-01,14.536000000000001,252.0,252.0
2008-07-01,15.104000000000001,257.0,257.0
2008-08-01,14.947000000000001,257.0,257.0
2008-09-01,15.596,269.0,269.0
2008-10-01,17.755000000000003,304.0,304.0
2008-11-01,21.653000000000002,374.0,374.0
2008-12-01,36.748000000000005,632.0,632.0
2009-01-01,-12.57,450.0,450.0
2009-02-01,-9.225,328.0,328.0
2009-03-01,-9.581000000000001,345.0,345.0
2009-04-01,-9.845,351.0,351.0
2009-05-01,-5.902,211.0,211.0
2009-06-01,-5.796,205.0,205.0
2009-07-01,-6.534000000000001,234.0,234.0
2009-08-01,-6.5,234.0,234.0
2009-09-01,-4.33,152.0,152.0
2009-10-01,-4.29,152.0,152.0
2009-11-01,-8.155,293.0,293.0
2009-12-01,-8.272,298.0,298.0
2010-01-01,-30.976000000000003,47.0,47.0
2010-02-01,-24.612000000000002,47.0,47.0
2010-03-01,-21.784000000000002,41.0,41.0
2010-04-01,-19.287000000000003,35.0,35.0
2010-05-01,-16.038,29.0,29.0
2010-06-01,-12.589,23.0,23.0
2010-07-01,-14.444,29.0,29.0
2010-08-01,-14.726,29.0,29.0
2010-09-01,-13.484,23.0,23.0
2010-10-01,-16.163,29.0,29.0
