measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,2961.0,30323.6,30323.6
2003-02-01,3313.0,33928.43,33928.43
2003-03-01,2369.0,24260.93,24260.93
2003-04-01,2523.0,25838.04,25838.04
2003-05-01,2373.0,24301.89,24301.89
2003-06-01,1228.0,12575.95,12575.95
2003-07-01,4460.0,45674.86,45674.86
2003-08-01,5313.0,54410.43,54410.43
2003-09-01,936.0,9585.58,9585.58
2003-10-01,-53.0,-542.77,-542.77
2003-11-01,1769.0,18116.33,18116.33
2003-12-01,2107.0,21577.79,21577.79
2004-01-01,1675.775,16794.62,16794.62
2004-02-01,1342.4170000000001,13453.7,13453.7
2004-03-01,1370.737,13737.53,13737.53
2004-04-01,2135.1890000000003,21398.86,21398.86
2004-05-01,2703.9790000000003,27099.28,27099.28
2004-06-01,2745.53,27515.7,27515.7
2004-07-01,2643.851,26496.67,26496.67
2004-08-01,2558.436,25640.65,25640.65
2004-09-01,2436.322,24416.82,24416.82
2004-10-01,1494.481,14977.69,14977.69
2004-11-01,993.4010000000001,9955.86,9955.86
2004-12-01,1381.883,13849.23,13849.23
2005-01-01,2881.3160000000003,28810.28,28810.28
2005-02-01,2491.1780000000003,24909.29,24909.29
2005-03-01,2728.981,27287.09,27287.09
2005-04-01,2606.7360000000003,26064.75,26064.75
2005-05-01,2358.024,23577.88,23577.88
2005-06-01,2656.0910000000003,26558.25,26558.25
2005-07-01,2850.985,28507.0,28507.0
2005-08-01,2412.291,24120.49,24120.49
2005-09-01,1996.037,19958.37,19958.37
2005-10-01,1703.586,17034.15,17034.15
2005-11-01,1823.175,18229.93,18229.93
2005-12-01,2231.601,22313.77,22313.77
2006-01-01,2173.938,21563.0,21563.0
2006-02-01,1960.25,19444.0,19444.0
2006-03-01,1727.008,17130.0,17130.0
2006-04-01,1879.7910000000002,18646.0,18646.0
2006-05-01,2222.538,22045.0,22045.0
2006-06-01,2183.789,21661.0,21661.0
2006-07-01,2290.001,22715.0,22715.0
2006-08-01,2273.453,22550.0,22550.0
2006-09-01,1475.74,14638.0,14638.0
2006-10-01,1300.969,12904.0,12904.0
2006-11-01,1523.865,15115.0,15115.0
2006-12-01,1613.6570000000002,16006.0,16006.0
2007-01-01,3610.9210000000003,35690.0,35690.0
2007-02-01,3542.11,35010.0,35010.0
2007-03-01,2546.062,25165.0,25165.0
2007-04-01,2854.884,28218.0,28218.0
