measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,23.0,590.0,590.0
2001-02-01,0.0,0.0,0.0
2001-03-01,2.0,82.0,82.0
2001-04-01,14.0,140.0,140.0
2001-05-01,55.0,1097.0,1097.0
2001-06-01,5.0,53.0,53.0
2001-07-01,0.0,0.0,0.0
2001-08-01,16.0,222.0,222.0
2001-09-01,0.0,0.0,0.0
2001-10-01,21.0,537.0,537.0
2001-11-01,0.0,0.0,0.0
2001-12-01,0.0,0.0,0.0
2002-01-01,0.0,0.0,0.0
2002-02-01,0.0,0.0,0.0
2002-03-01,0.0,0.0,0.0
2002-04-01,26.0,400.0,400.0
2002-05-01,0.0,0.0,0.0
2002-06-01,0.0,0.0,0.0
2002-07-01,0.0,0.0,0.0
2002-08-01,0.0,0.0,0.0
2002-09-01,0.0,0.0,0.0
2002-10-01,0.0,0.0,0.0
2002-11-01,0.0,232.0,232.0
2002-12-01,5.0,99.0,99.0
2003-01-01,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0
2003-08-01,8.0,122.0,122.0
2003-09-01,0.0,0.0,0.0
2003-10-01,20.0,278.0,278.0
2003-11-01,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0
2004-01-01,13.08,196.0,196.0
2004-02-01,3.4410000000000003,52.0,52.0
2004-03-01,0.558,8.0,8.0
2004-04-01,3.22,48.0,48.0
2004-05-01,4.314,65.0,65.0
2004-06-01,0.032,0.0,0.0
2004-07-01,3.378,51.0,51.0
2004-08-01,1.5570000000000002,23.0,23.0
2004-09-01,0.0,0.0,0.0
2004-10-01,0.28400000000000003,4.0,4.0
2004-11-01,0.337,5.0,5.0
2004-12-01,3.7990000000000004,57.0,57.0
2005-01-01,32.315,540.07,540.07
2005-02-01,11.102,185.55,185.55
2005-03-01,12.306000000000001,205.66,205.66
2005-04-01,14.906,249.12,249.12
2005-05-01,13.843,231.36,231.36
2005-06-01,17.967000000000002,300.29,300.29
2005-07-01,18.289,305.65,305.65
2005-08-01,21.485,359.07,359.07
2005-09-01,14.064,235.05,235.05
2005-10-01,15.618,261.03,261.03
2005-11-01,12.556000000000001,209.84,209.84
2005-12-01,26.549000000000003,443.71,443.71
2006-01-01,41.016000000000005,704.0,704.0
2006-02-01,21.462,368.0,368.0
2006-03-01,18.029,310.0,310.0
2006-04-01,34.535,593.0,593.0
2006-05-01,32.281,554.0,554.0
2006-06-01,29.341,504.0,504.0
2006-07-01,42.502,730.0,730.0
2006-08-01,41.226,708.0,708.0
2006-09-01,18.94,325.0,325.0
2006-10-01,20.007,343.0,343.0
2006-11-01,23.559,404.0,404.0
2006-12-01,26.103,448.0,448.0
2007-01-01,11.556000000000001,191.0,191.0
2007-02-01,23.043000000000003,377.0,377.0
2007-03-01,14.867,244.0,244.0
2007-04-01,15.563,255.0,255.0
2007-05-01,13.631,220.0,220.0
2007-06-01,13.391,220.0,220.0
2007-07-01,14.301,232.0,232.0
2007-08-01,16.953,278.0,278.0
2007-09-01,19.801000000000002,325.0,325.0
2007-10-01,22.201,365.0,365.0
2007-11-01,22.053,360.0,360.0
2007-12-01,17.639,290.0,290.0
2008-01-01,3.0740000000000003,41.0,41.0
2008-02-01,2.5580000000000003,46.0,46.0
2008-03-01,2.226,41.0,41.0
2008-04-01,2.27,41.0,41.0
2008-05-01,2.557,46.0,46.0
2008-06-01,1.816,35.0,35.0
2008-07-01,1.5150000000000001,29.0,29.0
2008-08-01,2.156,41.0,41.0
2008-09-01,2.201,41.0,41.0
2008-10-01,1.943,35.0,35.0
2008-11-01,2.415,41.0,41.0
2008-12-01,2.269,41.0,41.0
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0
2010-01-01,4.098,93.0,93.0
2010-02-01,3.688,75.0,75.0
2010-03-01,4.695,99.0,99.0
2010-04-01,4.335,93.0,93.0
2010-05-01,4.3950000000000005,93.0,93.0
2010-06-01,4.777,99.0,99.0
2010-07-01,4.25,87.0,87.0
2010-08-01,5.431,116.0,116.0
2010-09-01,3.9930000000000003,81.0,81.0
2010-10-01,3.918,81.0,81.0
2010-11-01,3.71,75.0,75.0
2010-12-01,3.71,75.0,75.0
2011-01-01,3.906,168.0,168.0
2011-02-01,1.891,81.0,81.0
2011-03-01,2.019,87.0,87.0
2011-04-01,1.732,70.0,70.0
2011-05-01,3.304,139.0,139.0
2011-06-01,2.953,122.0,122.0
2011-07-01,2.658,110.0,110.0
2011-08-01,1.597,64.0,64.0
2011-09-01,2.265,93.0,93.0
2011-10-01,2.792,116.0,116.0
2011-11-01,2.431,99.0,99.0
2011-12-01,3.452,145.0,145.0
2012-01-01,20.096,441.0,441.0
2012-02-01,26.367,580.0,580.0
2012-03-01,19.14,423.0,423.0
