measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,9734.0,103006.0,103006.0
2003-02-01,3659.0,39570.0,39570.0
2003-03-01,16066.0,170124.0,170124.0
2003-04-01,7190.0,76073.0,76073.0
2003-05-01,3379.0,37164.0,37164.0
2003-06-01,7874.0,87311.0,87311.0
2003-07-01,7317.0,78052.0,78052.0
2003-08-01,22733.0,247822.0,247822.0
2003-09-01,5560.0,61750.0,61750.0
2003-10-01,3011.0,30640.0,30640.0
2003-11-01,541.0,6001.0,6001.0
2003-12-01,4172.0,45190.0,45190.0
2004-01-01,3265.049,52692.0,52692.0
2004-02-01,2566.194,41414.0,41414.0
2004-03-01,3989.4210000000003,64382.0,64382.0
2004-04-01,4385.423,70773.0,70773.0
2004-05-01,8576.195,138405.0,138405.0
2004-06-01,11823.829,190816.0,190816.0
2004-07-01,13442.576000000001,216939.0,216939.0
2004-08-01,15889.57,256430.0,256430.0
2004-09-01,10992.839,177405.0,177405.0
2004-10-01,6135.2,99011.0,99011.0
2004-11-01,6382.305,102999.0,102999.0
2004-12-01,7815.399,126127.0,126127.0
2005-01-01,8038.311000000001,87904.2,87904.2
2005-02-01,6430.701,70323.92,70323.92
2005-03-01,8923.789,97587.48,97587.48
2005-04-01,8470.961000000001,92635.5,92635.5
2005-05-01,8100.253000000001,88581.57,88581.57
2005-06-01,15290.961,167216.67,167216.67
2005-07-01,20129.828,220132.84,220132.84
2005-08-01,19996.976000000002,218680.02,218680.02
2005-09-01,12106.885,132396.71,132396.71
2005-10-01,8584.501,93877.13,93877.13
2005-11-01,7523.6320000000005,82275.84,82275.84
2005-12-01,9405.2,102852.02,102852.02
2006-01-01,4628.48,51915.0,51915.0
2006-02-01,5232.073,58685.0,58685.0
2006-03-01,6894.618,77333.0,77333.0
2006-04-01,5705.541,63996.0,63996.0
2006-05-01,7515.652,84298.0,84298.0
2006-06-01,9681.016,108586.0,108586.0
2006-07-01,17323.85,194311.0,194311.0
2006-08-01,15393.768,172662.0,172662.0
2006-09-01,9054.927,101563.0,101563.0
2006-10-01,9808.282000000001,110013.0,110013.0
2006-11-01,6594.026000000001,73961.0,73961.0
2006-12-01,6693.767000000001,75080.0,75080.0
2007-01-01,6891.943,74657.0,74657.0
2007-02-01,6314.198,68398.0,68398.0
2007-03-01,9133.194000000001,98935.0,98935.0
2007-04-01,7473.197,80953.0,80953.0
2007-05-01,8978.112000000001,97255.0,97255.0
2007-06-01,11075.303,119973.0,119973.0
2007-07-01,12857.296,139276.0,139276.0
2007-08-01,15069.454000000002,163239.0,163239.0
2007-09-01,11044.07,119635.0,119635.0
2007-10-01,8998.252,97473.0,97473.0
2007-11-01,7222.124000000001,78233.0,78233.0
2007-12-01,7713.856000000001,83560.0,83560.0
2008-01-01,7977.761,85670.0,85670.0
2008-02-01,7278.425,78160.0,78160.0
2008-03-01,8442.224,90657.0,90657.0
2008-04-01,7842.716,84220.0,84220.0
2008-05-01,7656.143,82216.0,82216.0
