measured_on,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Total Fuel Consumed,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2007-10-01,0.0,0.0,0.0,0.0,0.0,0.0,20927.75,181157.0,181518.0,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0,0.0,0.0,0.0,3980.88,34447.0,34447.0,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0,0.0,0.0,0.0,3430.89,29699.0,30944.0,0.0,0.0,0.0
2008-01-01,8026.225,67393.0,69322.0,0.0,0.0,0.0,9388.775,78834.0,81090.0,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0,0.0,0.0,0.0,458.0,3846.0,5974.0,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0,0.0,0.0,0.0,30157.0,253216.0,282672.0,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0,,,,35760.0,300263.0,325599.0,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0,,,,20141.0,169090.0,169090.0,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0,,,,14997.0,125924.0,127407.0,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0,,,,912.0,7658.0,8927.0,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-01,0.0,0.0,0.0,,,,12386.0,22416.0,22416.0,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0,,,,5637.0,48378.0,48378.0,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0,,,,790.0,8727.0,8727.0,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0,,,,11160.0,95127.0,95127.0,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0,,,,12196.0,104012.0,104012.0,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0,,,,30433.0,260305.0,260305.0,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-01,0.0,0.0,0.0,,,,20325.0,139269.0,139269.0,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0,,,,2475.0,22747.0,22747.0,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0,,,,7623.0,64874.0,64874.0,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0,,,,12671.0,105858.0,105858.0,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0,,,,46328.0,394094.0,394094.0,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0,,,,111105.0,963607.0,963607.0,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0,,,,59298.0,505174.0,505174.0,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0,,,,20711.0,173727.0,173727.0,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0,,,,4307.0,36701.0,36701.0,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0,,,,21925.0,183776.0,183776.0,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0,,,,16302.0,141241.0,141241.0,0.0,0.0,0.0
2011-01-01,0.0,0.0,0.0,,,,10206.0,84051.0,84051.0,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0,,,,8619.0,77685.0,77685.0,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0,,,,24377.0,208917.0,208917.0,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0,,,,27331.0,233909.0,233909.0,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0,,,,23333.0,209278.0,209278.0,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0,,,,53310.0,448417.0,448417.0,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.0,,,,92836.0,809721.0,809721.0,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0,,,,58325.0,504282.0,504282.0,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0,,,,18702.0,158043.0,158043.0,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0,,,,13828.0,119331.0,119331.0,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0,,,,3981.0,33596.0,33596.0,0.0,0.0,0.0
2011-12-01,0.0,0.0,0.0,,,,4724.0,40479.0,40479.0,0.0,0.0,0.0
2012-01-01,0.0,0.0,0.0,,,,15139.0,130574.0,130574.0,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0,,,,55653.0,464480.0,464480.0,0.0,0.0,0.0
2012-05-01,0.0,0.0,0.0,,,,24995.0,186691.0,186691.0,0.0,0.0,0.0
2012-06-01,0.0,0.0,0.0,,,,45874.0,381821.0,381821.0,0.0,0.0,0.0
2012-07-01,0.0,0.0,0.0,,,,108960.0,907798.0,907798.0,0.0,0.0,0.0
2012-08-01,0.0,0.0,0.0,,,,100526.0,801306.0,801306.0,0.0,0.0,0.0
2012-09-01,0.0,0.0,0.0,,,,48068.0,402612.0,402612.0,0.0,0.0,0.0
2012-10-01,0.0,0.0,0.0,,,,57216.0,443927.0,443927.0,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0,,,,89571.0,720738.0,720738.0,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0,,,,51104.0,406234.0,406234.0,0.0,0.0,0.0
2013-01-01,0.0,0.0,0.0,,,,10175.0,90843.0,90843.0,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0,,,,37662.0,323180.0,323180.0,0.0,0.0,0.0
2013-03-01,772.563,9390.0,9390.0,386.281,0.0,0.0,40049.437,486785.0,486785.0,20024.719,0.0,0.0
2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,28106.0,226740.0,226740.0,0.0,0.0,0.0
2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,34959.0,301295.0,301295.0,0.0,0.0,0.0
2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,43288.0,380843.0,380843.0,0.0,0.0,0.0
2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,97623.0,817626.0,817626.0,0.0,0.0,0.0
2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,45043.0,396877.0,396877.0,0.0,0.0,0.0
2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,25669.0,219747.0,219747.0,0.0,0.0,0.0
2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,4970.0,43730.0,43730.0,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,33033.0,282007.0,282007.0,0.0,0.0,0.0
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,17184.0,158307.0,158307.0,0.0,0.0,0.0
2014-01-01,28564.329,356502.0,356502.0,11661.743,0.0,0.0,8470.671,105720.0,105720.0,3458.257,0.0,0.0
2014-02-01,4735.431,60570.0,60570.0,2012.755,0.0,0.0,14448.569,184809.0,184809.0,6141.245,0.0,0.0
2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,37284.0,439933.0,439933.0,16402.0,0.0,0.0
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,11513.0,139256.0,139256.0,5217.0,0.0,0.0
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,28856.0,352688.0,352688.0,13579.0,0.0,0.0
2014-06-01,0.0,0.0,0.0,0.0,0.0,0.0,54434.0,674253.0,674253.0,26902.0,0.0,0.0
2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,70356.0,869917.0,869917.0,35465.0,0.0,0.0
2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,50251.0,625087.0,625087.0,24927.0,0.0,0.0
2014-09-01,0.0,0.0,0.0,0.0,0.0,0.0,45413.0,561747.0,561747.0,22643.0,0.0,0.0
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,31666.0,368874.0,368874.0,15166.0,0.0,0.0
2014-11-01,0.0,0.0,0.0,0.0,0.0,0.0,46903.0,569342.0,569342.0,21733.0,0.0,0.0
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,56224.0,794804.0,794804.0,31439.0,0.0,0.0
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,30489.0,359845.0,359845.0,14030.0,0.0,0.0
2015-02-01,11185.557,138765.0,138765.0,4724.94,0.0,0.0,4429.443,54950.0,54950.0,1871.06,0.0,0.0
2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0,43965.0,556407.0,556407.0,21291.0,0.0,0.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,8127.0,105916.0,105916.0,3222.0,0.0,0.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,62988.0,743671.0,743671.0,26143.0,0.0,0.0
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0,72507.0,895984.0,895984.0,32801.0,0.0,0.0
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0,122373.0,1448181.0,1448181.0,56433.0,0.0,0.0
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,119294.0,1408957.0,1408957.0,54957.0,0.0,0.0
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,109749.0,1298261.0,1298261.0,49930.0,0.0,0.0
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0,88856.0,1046704.0,1046704.0,39965.0,0.0,0.0
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,88135.0,1115707.0,1115707.0,40522.0,0.0,0.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,67888.0,801550.0,801550.0,29986.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,45798.0,558337.0,558337.0,20404.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,21462.0,21462.0,560.0,0.0,0.0
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,48629.0,574918.0,574918.0,22642.0,0.0,0.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,117546.0,1392897.0,1392897.0,56036.0,0.0,0.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,119653.0,1423778.0,1423778.0,57725.0,0.0,0.0
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,109550.0,1300317.0,1300317.0,52548.0,0.0,0.0
2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,109070.0,1292883.0,1292883.0,51575.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0,126874.0,1493250.0,1493250.0,59345.0,0.0,0.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,50173.0,589644.0,589644.0,23114.0,0.0,0.0
2016-12-01,1303.26,15770.0,15770.0,527.766,0.0,0.0,5835.74,70616.0,70616.0,2363.234,0.0,0.0
2017-01-01,1022.557,12269.0,12269.0,428.548,0.0,0.0,6906.443,82868.0,82868.0,2894.452,0.0,0.0
2017-02-01,405.476,4916.0,4916.0,163.056,0.0,0.0,7181.524,87069.0,87069.0,2887.944,0.0,0.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,10223.0,123256.0,123256.0,4258.0,0.0,0.0
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,35248.0,430306.0,430306.0,16025.0,0.0,0.0
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0,16656.0,201141.0,201141.0,7719.0,0.0,0.0
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,78989.0,941630.0,941630.0,37733.0,0.0,0.0
2017-07-01,0.0,0.0,0.0,0.0,0.0,0.0,110859.0,1325861.0,1325861.0,53135.0,0.0,0.0
2017-08-01,33.083,391.0,391.0,16.078,0.0,0.0,107227.92,1265998.0,1265998.0,52112.922,0.0,0.0
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,100917.0,1170827.0,1170827.0,48778.0,0.0,0.0
2017-10-01,0.0,0.0,0.0,0.0,0.0,0.0,113496.0,1309594.0,1309594.0,53848.0,0.0,0.0
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,25349.0,289134.0,289134.0,11348.0,0.0,0.0
2017-12-01,3420.81,39596.0,39596.0,1462.065,0.0,0.0,16876.19,195341.0,195341.0,7212.935,0.0,0.0
2018-01-01,16449.14,204686.0,204686.0,7186.85,0.0,0.0,1343.86,16722.0,16722.0,587.15,0.0,0.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,4370.0,54146.0,54146.0,1829.0,0.0,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,24814.0,303127.0,303127.0,10760.0,0.0,0.0
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,22991.0,299157.0,299157.0,10414.0,0.0,0.0
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,70766.0,832763.0,832763.0,34085.0,0.0,0.0
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,44019.0,542087.0,542087.0,20993.0,0.0,0.0
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.0,96721.0,1145701.0,1145701.0,46531.0,0.0,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,88202.0,1042960.0,1042960.0,42414.0,0.0,0.0
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,72714.0,856721.0,856721.0,34930.0,0.0,0.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,76768.0,912866.0,912866.0,36575.0,0.0,0.0
2018-11-01,124.125,1518.0,1518.0,55.651,0.0,0.0,6631.875,81099.0,81099.0,2973.349,0.0,0.0
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,3307.0,41161.0,41161.0,1532.0,0.0,0.0
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,8225.0,8225.0,233.0,0.0,0.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,2597.0,38706.0,38706.0,1361.0,0.0,0.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,7715.0,103768.0,103768.0,3797.0,0.0,0.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,9410.0,137247.0,137247.0,5173.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,9318.0,124200.0,124200.0,4588.0,0.0,0.0
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,19777.0,257359.0,257359.0,9712.0,0.0,0.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,61939.0,789185.0,789185.0,31043.0,0.0,0.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,55118.0,708598.0,708598.0,29002.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,16182.0,215470.0,215470.0,8163.0,0.0,0.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,45088.0,578051.0,578051.0,23603.0,0.0,0.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,5919.0,81342.0,81342.0,3154.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,72.0,8315.0,8315.0,47.0,0.0,0.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,5501.0,65792.0,65792.0,2239.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,16572.0,16572.0,502.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,5153.0,63537.0,63537.0,2464.0,0.0,0.0
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1229.0,16480.0,16480.0,520.0,0.0,0.0
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,13623.0,165119.0,165119.0,6715.0,0.0,0.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,15884.0,194967.0,194967.0,7605.0,0.0,0.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,55652.0,676305.0,676305.0,27453.0,0.0,0.0
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,50003.0,605444.0,605444.0,24720.0,0.0,0.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,8042.0,98368.0,98368.0,3810.0,0.0,0.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,2076.0,26194.0,26194.0,1021.0,0.0,0.0
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,771.0,11460.0,11460.0,320.0,0.0,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1860.0,22227.0,22227.0,771.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1240.0,15766.0,15766.0,553.0,0.0,0.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1083.0,13816.0,13816.0,533.0,0.0,0.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,907.0,11989.0,11989.0,425.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1129.0,14500.0,14500.0,532.0,0.0,0.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,5940.0,73678.0,73678.0,2860.0,0.0,0.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,25267.0,226979.0,226979.0,12257.0,0.0,0.0
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,34946.0,428610.0,428610.0,17065.0,0.0,0.0
2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,58128.0,719230.0,719230.0,29661.0,0.0,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,14201.0,172827.0,172827.0,6990.0,0.0,0.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,25752.0,320784.0,320784.0,13447.0,0.0,0.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,13729.0,171322.0,171322.0,7219.0,0.0,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1316.0,16702.0,16702.0,545.0,0.0,0.0
2022-01-01,218.661,3065.0,3065.0,84.1,0.0,0.0,392.339,5499.0,5499.0,150.9,0.0,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,968.0,12897.0,12897.0,444.0,0.0,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,820.0,10895.0,10895.0,396.0,0.0,0.0
