measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,59.379000000000005,669.0,669.0
2001-02-01,50.87,573.0,573.0
2001-03-01,55.25,623.0,623.0
2001-04-01,48.438,546.0,546.0
2001-05-01,47.503,535.0,535.0
2001-06-01,48.014,541.0,541.0
2001-07-01,50.479,569.0,569.0
2001-08-01,50.18,566.0,566.0
2001-09-01,59.272000000000006,668.0,668.0
2001-10-01,56.912000000000006,642.0,642.0
2001-11-01,58.943000000000005,664.0,664.0
2001-12-01,66.759,753.0,753.0
