measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,7.9270000000000005,83.0,83.0
2003-02-01,6.8870000000000005,72.0,72.0
2003-03-01,6.173,65.0,65.0
2003-04-01,5.378,57.0,57.0
2003-05-01,5.954000000000001,63.0,63.0
2003-06-01,6.203,65.0,65.0
2003-07-01,8.47,89.0,89.0
2003-08-01,8.297,87.0,87.0
2003-09-01,6.933000000000001,73.0,73.0
2003-10-01,6.64,70.0,70.0
2003-11-01,7.306,77.0,77.0
2003-12-01,7.832000000000001,82.0,82.0
2004-01-01,9.013,92.0,92.0
2004-02-01,5.156000000000001,53.0,53.0
2004-03-01,3.173,32.0,32.0
2004-04-01,2.156,22.0,22.0
2004-05-01,2.192,22.0,22.0
2004-06-01,2.07,21.0,21.0
2004-07-01,2.359,24.0,24.0
2004-08-01,3.031,31.0,31.0
2004-09-01,3.092,32.0,32.0
2004-10-01,3.039,31.0,31.0
2004-11-01,2.774,28.0,28.0
2004-12-01,5.945,61.0,61.0
2005-01-01,11.18,156.26,156.26
2005-02-01,3.841,53.69,53.69
2005-03-01,4.257000000000001,59.5,59.5
2005-04-01,5.157,72.08,72.08
2005-05-01,4.789000000000001,66.94,66.94
2005-06-01,6.216,86.89,86.89
2005-07-01,6.327,88.44,88.44
2005-08-01,7.433000000000001,103.89,103.89
2005-09-01,4.8660000000000005,68.01,68.01
2005-10-01,5.404,75.53,75.53
2005-11-01,4.344,60.72,60.72
2005-12-01,9.185,128.38,128.38
2006-01-01,4.348,51.0,51.0
2006-02-01,2.275,27.0,27.0
2006-03-01,1.911,22.0,22.0
2006-04-01,3.661,43.0,43.0
2006-05-01,3.422,40.0,40.0
2006-06-01,3.111,36.0,36.0
2006-07-01,4.506,53.0,53.0
2006-08-01,4.371,51.0,51.0
2006-09-01,2.008,24.0,24.0
2006-10-01,2.121,25.0,25.0
2006-11-01,2.498,29.0,29.0
2006-12-01,2.7670000000000003,32.0,32.0
2007-01-01,4.905,58.0,58.0
2007-02-01,2.267,29.0,29.0
