measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2024-01-01,-1.0,0.0,0.0,268.0,914.0,914.0
2024-02-01,-1.0,0.0,0.0,664.0,2266.0,2266.0
2024-03-01,-1.0,0.0,0.0,750.0,2559.0,2559.0
2024-04-01,-2.0,0.0,0.0,842.0,2873.0,2873.0
2024-05-01,-1.0,0.0,0.0,495.0,1689.0,1689.0
2024-06-01,-2.0,0.0,0.0,827.0,2822.0,2822.0
2024-07-01,-3.0,0.0,0.0,978.0,3337.0,3337.0
2024-08-01,-2.0,0.0,0.0,593.0,2023.0,2023.0
2024-09-01,-1.0,0.0,0.0,656.0,2238.0,2238.0
2024-10-01,-1.0,0.0,0.0,649.0,2214.0,2214.0
2024-11-01,-1.0,0.0,0.0,356.0,1215.0,1215.0
2024-12-01,-1.0,0.0,0.0,115.0,392.0,392.0
