measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-06-01,326.038,2883.0,2883.0
2021-07-01,299.605,2650.0,2650.0
2021-08-01,305.007,2697.0,2697.0
2021-09-01,279.297,2470.0,2470.0
2021-10-01,175.441,1552.0,1552.0
2021-11-01,141.144,1248.0,1248.0
2021-12-01,114.468,1012.0,1012.0
2022-01-01,224.101,765.0,765.0
2022-02-01,251.819,859.0,859.0
2022-03-01,345.815,1180.0,1180.0
2022-04-01,372.71,1272.0,1272.0
2022-05-01,477.223,1628.0,1628.0
2022-06-01,557.634,1903.0,1903.0
2022-07-01,516.23,1761.0,1761.0
2022-08-01,500.642,1708.0,1708.0
2022-09-01,434.979,1484.0,1484.0
2022-10-01,386.98,1320.0,1320.0
2022-11-01,250.079,853.0,853.0
2022-12-01,140.788,480.0,480.0
2023-01-01,141.0,481.0,481.0
2023-02-01,273.0,931.0,931.0
2023-03-01,317.0,1082.0,1082.0
2023-04-01,468.0,1597.0,1597.0
2023-05-01,550.0,1877.0,1877.0
2023-06-01,551.0,1880.0,1880.0
2023-07-01,544.0,1856.0,1856.0
2023-08-01,484.0,1651.0,1651.0
2023-09-01,427.0,1457.0,1457.0
2023-10-01,314.0,1071.0,1071.0
2023-11-01,267.0,911.0,911.0
2023-12-01,146.0,498.0,498.0
2024-01-01,154.0,525.0,525.0
2024-02-01,316.0,1078.0,1078.0
2024-03-01,396.0,1351.0,1351.0
2024-04-01,415.0,1416.0,1416.0
2024-05-01,486.0,1658.0,1658.0
2024-06-01,523.0,1784.0,1784.0
2024-07-01,494.0,1686.0,1686.0
2024-08-01,510.0,1740.0,1740.0
2024-09-01,391.0,1334.0,1334.0
2024-10-01,409.0,1396.0,1396.0
2024-11-01,188.0,641.0,641.0
2024-12-01,138.0,471.0,471.0
