measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,2.247,38.0,38.0,0.09,2.0,2.0
2003-02-01,2.029,34.0,34.0,0.081,2.0,2.0
2003-03-01,1.943,33.0,33.0,0.078,2.0,2.0
2003-04-01,1.6340000000000001,27.0,27.0,0.065,2.0,2.0
2003-05-01,1.893,32.0,32.0,0.076,2.0,2.0
2003-06-01,2.133,36.0,36.0,0.085,2.0,2.0
2003-07-01,2.5,42.0,42.0,0.1,2.0,2.0
2003-08-01,2.549,43.0,43.0,0.10200000000000001,2.0,2.0
2003-09-01,1.93,32.0,32.0,0.077,2.0,2.0
2003-10-01,1.8980000000000001,32.0,32.0,0.076,2.0,2.0
2003-11-01,1.985,33.0,33.0,0.079,2.0,2.0
2003-12-01,2.259,38.0,38.0,0.09,2.0,2.0
2004-01-01,0.0,0.0,0.0,0.735,63.0,63.0
2004-02-01,0.0,0.0,0.0,0.735,63.0,63.0
2004-03-01,-17.85,0.0,0.0,0.735,63.0,63.0
2004-04-01,-1.373,0.0,0.0,0.735,63.0,63.0
2004-05-01,-6.865,0.0,0.0,0.735,63.0,63.0
2004-06-01,-5.492,0.0,0.0,0.735,63.0,63.0
2004-07-01,-41.192,0.0,0.0,0.735,63.0,63.0
2004-08-01,-216.946,0.0,0.0,0.735,63.0,63.0
2004-09-01,-6.865,0.0,0.0,0.735,63.0,63.0
2004-10-01,-27.462,0.0,0.0,0.735,63.0,63.0
2004-11-01,-31.581000000000003,0.0,0.0,0.735,63.0,63.0
2004-12-01,-1.373,0.0,0.0,0.735,63.0,63.0
2005-01-01,17.612000000000002,322.48,322.48,2.297,70.35,70.35
2005-02-01,6.051,110.79,110.79,1.8370000000000002,56.28,56.28
2005-03-01,6.707000000000001,122.8,122.8,2.55,78.1,78.1
2005-04-01,8.124,148.75,148.75,2.42,74.14,74.14
2005-05-01,7.545,138.15,138.15,2.314,70.89,70.89
2005-06-01,9.793000000000001,179.3,179.3,4.369,133.82,133.82
2005-07-01,9.968,182.5,182.5,5.751,176.17,176.17
2005-08-01,11.71,214.4,214.4,5.713,175.01,175.01
2005-09-01,7.665,140.35,140.35,3.459,105.96,105.96
2005-10-01,8.512,155.86,155.86,2.4530000000000003,75.13,75.13
2005-11-01,6.843,125.29,125.29,2.15,65.85,65.85
2005-12-01,14.47,264.94,264.94,2.6870000000000003,82.31,82.31
2006-01-01,21.037000000000003,303.0,303.0,6.465,95.0,95.0
2006-02-01,11.008000000000001,158.0,158.0,7.308000000000001,107.0,107.0
2006-03-01,9.247,133.0,133.0,9.63,141.0,141.0
2006-04-01,17.713,255.0,255.0,7.969,117.0,117.0
2006-05-01,16.557000000000002,238.0,238.0,10.498000000000001,154.0,154.0
2006-06-01,15.049000000000001,217.0,217.0,13.522,198.0,198.0
2006-07-01,21.799,314.0,314.0,24.198,354.0,354.0
2006-08-01,21.145,304.0,304.0,21.502000000000002,314.0,314.0
2006-09-01,9.714,140.0,140.0,12.648000000000001,185.0,185.0
2006-10-01,10.261000000000001,148.0,148.0,13.7,200.0,200.0
2006-11-01,12.083,174.0,174.0,9.21,135.0,135.0
2006-12-01,13.388,193.0,193.0,9.35,137.0,137.0
2007-01-01,3.3760000000000003,45.0,45.0,0.89,12.0,12.0
2007-02-01,5.365,67.0,67.0,1.3820000000000001,18.0,18.0
2007-03-01,2.581,34.0,34.0,0.368,5.0,5.0
2007-04-01,2.385,34.0,34.0,0.676,9.0,9.0
2007-05-01,5.1690000000000005,67.0,67.0,1.62,21.0,21.0
2007-06-01,1.447,17.0,17.0,2.153,28.0,28.0
2007-07-01,1.927,22.0,22.0,3.184,41.0,41.0
2007-08-01,0.904,11.0,11.0,4.86,63.0,63.0
2007-09-01,2.503,34.0,34.0,2.104,27.0,27.0
2007-10-01,2.976,39.0,39.0,1.7530000000000001,23.0,23.0
2007-11-01,3.064,39.0,39.0,1.476,19.0,19.0
2007-12-01,4.257000000000001,56.0,56.0,1.58,20.0,20.0
2008-01-01,-37.327000000000005,17.0,17.0,-16.814,8.0,8.0
2008-02-01,-35.214,17.0,17.0,-9.024000000000001,5.0,5.0
2008-03-01,-26.704,11.0,11.0,-11.362,6.0,6.0
2008-04-01,-27.888,17.0,17.0,-6.828,3.0,3.0
2008-05-01,-25.305,11.0,11.0,-4.441,2.0,2.0
2008-06-01,-30.213,17.0,17.0,-13.384,7.0,7.0
2008-07-01,-28.23,17.0,17.0,-21.501,11.0,11.0
2008-08-01,-19.473000000000003,11.0,11.0,-19.292,10.0,10.0
2008-09-01,-31.391000000000002,17.0,17.0,-9.507,5.0,5.0
2008-10-01,-26.21,11.0,11.0,-20.618000000000002,10.0,10.0
2008-11-01,-22.052,11.0,11.0,-17.631,9.0,9.0
2008-12-01,-57.799,28.0,28.0,-14.792000000000002,7.0,7.0
2009-01-01,-19.574,62.0,62.0,-10.542,30.0,30.0
2009-02-01,-10.772,28.0,28.0,-9.102,25.0,25.0
2009-03-01,-28.054000000000002,78.0,78.0,-5.019,14.0,14.0
2009-04-01,-16.982,45.0,45.0,-2.86,8.0,8.0
2009-05-01,-22.355,62.0,62.0,-1.484,4.0,4.0
2009-06-01,-12.609,34.0,34.0,-11.55,32.0,32.0
2009-07-01,-7.845,22.0,22.0,-11.742,33.0,33.0
2009-08-01,-11.804,34.0,34.0,-12.364,35.0,35.0
2009-09-01,-14.208,39.0,39.0,-4.332,12.0,12.0
2009-10-01,-13.553,39.0,39.0,-2.955,8.0,8.0
2009-11-01,-16.83,45.0,45.0,-1.977,6.0,6.0
2009-12-01,-15.666,45.0,45.0,-5.821000000000001,16.0,16.0
2010-01-01,2.6270000000000002,22.0,22.0,1.768,17.0,17.0
2010-02-01,2.1950000000000003,22.0,22.0,1.327,14.0,14.0
2010-03-01,1.387,17.0,17.0,0.433,5.0,5.0
2010-04-01,2.023,22.0,22.0,0.14400000000000002,2.0,2.0
2010-05-01,2.871,34.0,34.0,0.8170000000000001,9.0,9.0
2010-06-01,5.236000000000001,56.0,56.0,2.5220000000000002,27.0,27.0
2010-07-01,10.982000000000001,118.0,118.0,3.5740000000000003,39.0,39.0
2010-08-01,1.9320000000000002,22.0,22.0,3.866,42.0,42.0
2010-09-01,3.685,39.0,39.0,1.089,12.0,12.0
2010-10-01,3.462,39.0,39.0,0.9750000000000001,11.0,11.0
2010-11-01,5.1530000000000005,56.0,56.0,0.5640000000000001,6.0,6.0
2010-12-01,2.016,22.0,22.0,1.352,15.0,15.0
2011-01-01,6.963,134.0,134.0,1.226,25.0,25.0
2011-02-01,4.975,101.0,101.0,0.683,14.0,14.0
2011-03-01,3.89,78.0,78.0,1.011,21.0,21.0
2011-04-01,2.318,45.0,45.0,0.519,10.0,10.0
2011-05-01,5.84,118.0,118.0,0.682,13.0,13.0
2011-06-01,2.956,62.0,62.0,1.873,38.0,38.0
2011-07-01,2.36,50.0,50.0,3.325,68.0,68.0
2011-08-01,4.033,84.0,84.0,2.854,58.0,58.0
2011-09-01,3.776,78.0,78.0,0.693,14.0,14.0
2011-10-01,3.712,78.0,78.0,0.693,14.0,14.0
2011-11-01,3.833,78.0,78.0,0.432,9.0,9.0
2011-12-01,2.63,56.0,56.0,0.723,14.0,14.0
2012-01-01,2.941,34.0,34.0,0.574,7.0,7.0
2012-02-01,1.852,22.0,22.0,0.68,7.0,7.0
2012-03-01,1.362,17.0,17.0,0.77,8.0,8.0
2012-04-01,2.737,28.0,28.0,0.82,9.0,9.0
2012-05-01,1.992,22.0,22.0,1.245,13.0,13.0
2012-06-01,2.513,28.0,28.0,1.918,21.0,21.0
2012-07-01,2.813,28.0,28.0,2.692,29.0,29.0
2012-08-01,2.214,22.0,22.0,1.808,20.0,20.0
2012-09-01,1.538,17.0,17.0,0.86,9.0,9.0
2012-10-01,1.177,11.0,11.0,0.403,4.0,4.0
2012-11-01,1.113,11.0,11.0,0.488,5.0,5.0
2012-12-01,3.031,34.0,34.0,0.459,5.0,5.0
2013-01-01,1.901,22.0,22.0,0.759,7.0,7.0
2013-02-01,1.435,17.0,17.0,0.617,7.0,7.0
2013-03-01,1.854,22.0,22.0,0.97,10.0,10.0
2013-04-01,1.856,22.0,22.0,0.455,5.0,5.0
2013-05-01,2.211,22.0,22.0,0.794,8.0,8.0
2013-06-01,1.439,17.0,17.0,0.807,9.0,9.0
2013-07-01,1.175,11.0,11.0,1.034,11.0,11.0
2013-08-01,0.633,6.0,6.0,0.82,9.0,9.0
2013-09-01,0.764,6.0,6.0,0.828,9.0,9.0
2013-10-01,0.708,6.0,6.0,0.441,5.0,5.0
2013-11-01,1.456,17.0,17.0,0.349,4.0,4.0
2013-12-01,1.928,22.0,22.0,0.766,8.0,8.0
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0
