measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2018-01-01,9.654,61.0,61.0
2018-02-01,0.203,0.0,0.0
2018-03-01,0.202,0.0,0.0
2018-04-01,0.161,0.0,0.0
2018-05-01,0.038,0.0,0.0
2018-06-01,0.098,0.0,0.0
2018-07-01,0.09,0.0,0.0
2018-08-01,0.078,0.0,0.0
2018-09-01,0.089,0.0,0.0
2018-10-01,0.097,0.0,0.0
2018-11-01,0.102,0.0,0.0
2018-12-01,0.188,0.0,0.0
2019-01-01,6.552,182.0,182.0
2019-02-01,1.356,33.0,33.0
2019-03-01,0.022,0.0,0.0
2019-04-01,0.011,0.0,0.0
2019-05-01,0.018,0.0,0.0
2019-06-01,0.012,0.0,0.0
2019-07-01,0.006,0.0,0.0
2019-08-01,0.011,0.0,0.0
2019-09-01,0.047,0.0,0.0
2019-10-01,0.012,0.0,0.0
2019-11-01,0.025,0.0,0.0
2019-12-01,0.928,22.0,22.0
2020-01-01,0.724,6.0,6.0
2020-02-01,0.544,11.0,11.0
2020-03-01,0.46,11.0,11.0
2020-04-01,0.327,6.0,6.0
2020-05-01,0.692,11.0,11.0
2020-06-01,0.287,6.0,6.0
2020-07-01,0.477,11.0,11.0
2020-08-01,0.193,6.0,6.0
2020-09-01,0.502,11.0,11.0
2020-10-01,0.287,6.0,6.0
2020-11-01,0.694,11.0,11.0
2020-12-01,0.813,17.0,17.0
2021-01-01,0.213,6.0,6.0
2021-02-01,1.76,61.0,61.0
2021-03-01,0.264,11.0,11.0
2021-04-01,2.096,66.0,66.0
2021-05-01,0.082,0.0,0.0
2021-06-01,0.075,0.0,0.0
2021-07-01,0.067,0.0,0.0
2021-08-01,0.011,0.0,0.0
2021-09-01,0.151,6.0,6.0
2021-10-01,0.192,6.0,6.0
2021-11-01,0.282,11.0,11.0
2021-12-01,0.807,28.0,28.0
2022-01-01,130.234,2552.0,2552.0
2022-02-01,14.697,286.0,286.0
2022-03-01,1.045,22.0,22.0
2022-04-01,0.65,11.0,11.0
2022-05-01,1.902,39.0,39.0
2022-06-01,0.23,6.0,6.0
2022-07-01,0.31,6.0,6.0
2022-08-01,0.21,6.0,6.0
2022-09-01,0.335,6.0,6.0
2022-10-01,0.791,17.0,17.0
2022-11-01,2.413,50.0,50.0
2022-12-01,81.183,1590.0,1590.0
2023-01-01,0.443,6.0,6.0
2023-02-01,9.976,77.0,77.0
2023-03-01,0.347,0.0,0.0
2023-04-01,0.163,0.0,0.0
2023-05-01,0.316,0.0,0.0
2023-06-01,0.049,0.0,0.0
2023-07-01,0.063,0.0,0.0
2023-08-01,0.074,0.0,0.0
2023-09-01,0.14,0.0,0.0
2023-10-01,0.247,0.0,0.0
2023-11-01,0.118,0.0,0.0
2023-12-01,0.064,0.0,0.0
2024-01-01,4.873,41.0,41.0
2024-02-01,0.23,0.0,0.0
2024-03-01,1.452,6.0,6.0
2024-04-01,0.35,0.0,0.0
2024-05-01,0.176,0.0,0.0
2024-06-01,0.143,0.0,0.0
2024-07-01,0.285,0.0,0.0
2024-08-01,0.188,0.0,0.0
2024-09-01,0.176,0.0,0.0
2024-10-01,0.319,0.0,0.0
2024-11-01,0.448,0.0,0.0
2024-12-01,3.36,18.0,18.0
