measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2022-01-01,0.0,0.0,0.0,62.24,212.0,212.0
2022-02-01,0.0,0.0,0.0,73.436,251.0,251.0
2022-03-01,0.0,0.0,0.0,112.726,385.0,385.0
2022-04-01,0.0,0.0,0.0,134.847,460.0,460.0
2022-05-01,0.0,0.0,0.0,124.821,426.0,426.0
2022-06-01,0.0,0.0,0.0,144.977,495.0,495.0
2022-07-01,0.0,0.0,0.0,129.975,443.0,443.0
2022-08-01,0.0,0.0,0.0,129.039,440.0,440.0
2022-09-01,0.0,0.0,0.0,119.034,406.0,406.0
2022-10-01,0.0,0.0,0.0,93.543,319.0,319.0
2022-11-01,0.0,0.0,0.0,87.485,298.0,298.0
2022-12-01,0.0,0.0,0.0,70.877,242.0,242.0
2023-01-01,53.0,0.0,0.0,53.0,181.0,181.0
2023-02-01,76.0,0.0,0.0,76.0,259.0,259.0
2023-03-01,123.0,0.0,0.0,123.0,420.0,420.0
2023-04-01,147.0,0.0,0.0,147.0,502.0,502.0
2023-05-01,162.0,0.0,0.0,162.0,553.0,553.0
2023-06-01,140.0,0.0,0.0,140.0,478.0,478.0
2023-07-01,120.0,0.0,0.0,120.0,409.0,409.0
2023-08-01,139.0,0.0,0.0,139.0,474.0,474.0
2023-09-01,107.0,0.0,0.0,107.0,365.0,365.0
2023-10-01,107.0,0.0,0.0,107.0,365.0,365.0
2023-11-01,80.0,0.0,0.0,80.0,273.0,273.0
2023-12-01,57.0,0.0,0.0,57.0,194.0,194.0
2024-01-01,-2.0,0.0,0.0,40.0,136.0,136.0
2024-02-01,0.0,0.0,0.0,91.0,310.0,310.0
2024-03-01,0.0,0.0,0.0,120.0,409.0,409.0
2024-04-01,-1.0,0.0,0.0,123.0,420.0,420.0
2024-05-01,0.0,0.0,0.0,127.0,433.0,433.0
2024-06-01,-3.0,0.0,0.0,181.0,618.0,618.0
2024-07-01,0.0,0.0,0.0,156.0,532.0,532.0
2024-08-01,-3.0,0.0,0.0,142.0,485.0,485.0
2024-09-01,0.0,0.0,0.0,108.0,368.0,368.0
2024-10-01,0.0,0.0,0.0,117.0,399.0,399.0
2024-11-01,0.0,0.0,0.0,64.0,218.0,218.0
2024-12-01,0.0,0.0,0.0,39.0,133.0,133.0
