measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,3438.0,68452.0,68452.0
2003-02-01,0.0,0.0,0.0,272.0,5045.0,5045.0
2003-03-01,0.0,0.0,0.0,842.0,14219.0,14219.0
2003-04-01,0.0,0.0,0.0,2289.0,38091.0,38091.0
2003-05-01,0.0,0.0,0.0,3233.0,48777.0,48777.0
2003-06-01,0.0,0.0,0.0,1247.0,24212.0,24212.0
2003-07-01,24.0,545.0,545.0,1926.0,31845.0,31845.0
2003-08-01,0.0,0.0,0.0,3659.0,97466.0,97466.0
2003-09-01,0.0,0.0,0.0,4039.0,65106.0,65106.0
2003-10-01,32.0,505.0,505.0,6276.0,94215.0,94215.0
2003-11-01,7.0,197.0,197.0,4814.0,80251.0,80251.0
2003-12-01,199.0,3434.0,3434.0,492.0,8260.0,8260.0
2004-01-01,0.248,7.0,7.0,1500.345,24691.0,24691.0
2004-02-01,0.301,9.0,9.0,2014.942,33160.0,33160.0
2004-03-01,0.077,2.0,2.0,1505.527,24776.0,24776.0
2004-04-01,0.096,3.0,3.0,2012.227,33115.0,33115.0
2004-05-01,0.49300000000000005,15.0,15.0,5242.81,86280.0,86280.0
2004-06-01,1.467,44.0,44.0,7887.653,129806.0,129806.0
2004-07-01,1.348,40.0,40.0,7544.698,124162.0,124162.0
2004-08-01,0.9490000000000001,28.0,28.0,6238.292,102663.0,102663.0
2004-09-01,2.596,77.0,77.0,6759.97,111248.0,111248.0
2004-10-01,0.792,23.0,23.0,4514.717000000001,74298.0,74298.0
2004-11-01,0.097,3.0,3.0,2507.734,41269.0,41269.0
2004-12-01,0.535,16.0,16.0,3139.0860000000002,51660.0,51660.0
2005-01-01,0.0,0.0,0.0,1185.0,20525.46,20525.46
2005-02-01,6.0,701.8,701.8,4.0,195.0,195.0
2005-03-01,0.0,0.0,0.0,2906.0,49236.0,49236.0
2005-04-01,0.0,0.0,0.0,397.0,6730.0,6730.0
2005-05-01,0.0,0.0,0.0,1706.0,27038.0,27038.0
2005-06-01,0.0,0.0,0.0,6423.0,106302.0,106302.0
2005-07-01,0.0,0.0,0.0,16502.0,269287.0,269287.0
2005-08-01,0.0,0.0,0.0,20466.0,333665.0,333665.0
2005-09-01,0.0,0.0,0.0,3663.0,67918.4,67918.4
2005-10-01,0.0,0.0,0.0,2721.0,50329.4,50329.4
2005-11-01,3.0,69.6,69.6,163.0,3124.0,3124.0
2005-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-01-01,0.0,0.0,0.0,242.0,4285.0,4285.0
2006-02-01,21.0,360.0,360.0,751.0,12389.0,12389.0
2006-03-01,0.0,0.0,0.0,432.0,7231.0,7231.0
2006-04-01,0.0,0.0,0.0,4255.0,33154.0,33154.0
2006-05-01,0.0,0.0,0.0,3557.0,94904.0,94904.0
2006-06-01,0.0,0.0,0.0,8790.0,136146.0,136146.0
2006-07-01,0.0,0.0,0.0,9195.0,157713.0,157713.0
2006-08-01,0.0,0.0,0.0,15590.0,266222.0,266222.0
2006-09-01,0.0,0.0,0.0,5317.0,95640.0,95640.0
2006-10-01,6.0,110.0,110.0,3419.0,61610.0,61610.0
2006-11-01,36.0,754.0,754.0,327.0,5947.0,5947.0
2006-12-01,0.0,0.0,0.0,3.0,274.0,274.0
2007-01-01,10.514000000000001,209.0,209.0,132.48600000000002,2631.0,2631.0
2007-02-01,7.873,133.0,133.0,285.127,4831.0,4831.0
2007-03-01,3.7710000000000004,87.0,87.0,94.229,2174.0,2174.0
2007-04-01,3.9770000000000003,64.0,64.0,429.023,6882.0,6882.0
2007-05-01,124.104,2192.0,2192.0,1714.8960000000002,30295.0,30295.0
2007-06-01,220.156,3822.0,3822.0,2467.844,42845.0,42845.0
2007-07-01,155.525,2610.0,2610.0,7028.475,117951.0,117951.0
2007-08-01,14.231,244.0,244.0,14603.769,249975.0,249975.0
2007-09-01,0.0,0.0,0.0,2348.0,41384.0,41384.0
2007-10-01,106.125,1781.0,1781.0,10576.875,177463.0,177463.0
2007-11-01,37.825,679.0,679.0,673.175,12077.0,12077.0
2007-12-01,0.7160000000000001,17.0,17.0,54.284000000000006,1320.0,1320.0
2008-01-01,66.998,1137.0,1137.0,2068.445,35310.0,35310.0
2008-02-01,59.062000000000005,1009.0,1009.0,1923.827,32843.0,32843.0
2008-03-01,65.753,1125.0,1125.0,2283.467,38982.0,38982.0
2008-04-01,130.312,2227.0,2227.0,2481.76,42368.0,42368.0
2008-05-01,132.536,2262.0,2262.0,2823.496,48202.0,48202.0
2008-06-01,187.25300000000001,3196.0,3196.0,3072.9660000000003,52460.0,52460.0
2008-07-01,119.688,2042.0,2042.0,3016.61,51498.0,51498.0
2008-08-01,148.64000000000001,2540.0,2540.0,3387.543,57830.0,57830.0
2008-09-01,185.144,3161.0,3161.0,3065.136,52327.0,52327.0
2008-10-01,87.521,1496.0,1496.0,2656.13,45345.0,45345.0
2008-11-01,52.421,893.0,893.0,2121.809,36223.0,36223.0
2008-12-01,40.079,684.0,684.0,1931.404,32972.0,32972.0
2009-01-01,120.703,2007.0,2007.0,1905.872,31760.0,31760.0
2009-02-01,142.286,2371.0,2371.0,1831.499,30521.0,30521.0
2009-03-01,94.626,1575.0,1575.0,2122.409,35369.0,35369.0
2009-04-01,145.584,2428.0,2428.0,2297.7670000000003,38292.0,38292.0
2009-05-01,222.295,3703.0,3703.0,2708.081,45130.0,45130.0
2009-06-01,251.186,4188.0,4188.0,3010.335,50167.0,50167.0
2009-07-01,227.55800000000002,3790.0,3790.0,3083.503,51386.0,51386.0
2009-08-01,250.44400000000002,4176.0,4176.0,3160.6820000000002,52673.0,52673.0
2009-09-01,177.067,2953.0,2953.0,3176.1440000000002,52930.0,52930.0
2009-10-01,198.549,3311.0,3311.0,2860.491,47670.0,47670.0
2009-11-01,60.15,1004.0,1004.0,2350.436,39170.0,39170.0
2009-12-01,19.081,317.0,317.0,2018.2520000000002,33634.0,33634.0
2010-01-01,1419.7140000000002,23348.0,23348.0,587.893,9671.0,9671.0
2010-02-01,72.209,1190.0,1190.0,531.3960000000001,8741.0,8741.0
2010-03-01,208.662,3431.0,3431.0,589.629,9699.0,9699.0
2010-04-01,199.816,3286.0,3286.0,610.19,10037.0,10037.0
2010-05-01,520.219,8557.0,8557.0,756.6750000000001,12447.0,12447.0
2010-06-01,1094.8980000000001,18013.0,18013.0,841.508,13842.0,13842.0
2010-07-01,768.84,12649.0,12649.0,825.2520000000001,13575.0,13575.0
2010-08-01,776.432,12771.0,12771.0,846.4720000000001,13925.0,13925.0
2010-09-01,348.867,5741.0,5741.0,830.3760000000001,13660.0,13660.0
2010-10-01,113.935,1875.0,1875.0,700.461,11522.0,11522.0
2010-11-01,37.063,610.0,610.0,576.2570000000001,9479.0,9479.0
2010-12-01,591.384,9729.0,9729.0,636.852,10476.0,10476.0
2011-01-01,13.905,262.0,262.0,100.305,1902.0,1902.0
2011-02-01,3.42,64.0,64.0,90.503,1717.0,1717.0
2011-03-01,12.724,239.0,239.0,107.343,2037.0,2037.0
2011-04-01,33.246,629.0,629.0,124.048,2354.0,2354.0
2011-05-01,16.761,320.0,320.0,124.881,2369.0,2369.0
2011-06-01,10.299,198.0,198.0,137.044,2600.0,2600.0
2011-07-01,8.676,163.0,163.0,141.858,2692.0,2692.0
2011-08-01,6.325,122.0,122.0,151.154,2868.0,2868.0
2011-09-01,6.547,122.0,122.0,137.457,2609.0,2609.0
2011-10-01,4.349,82.0,82.0,115.5,2191.0,2191.0
2011-11-01,4.782,93.0,93.0,104.111,1975.0,1975.0
2011-12-01,2.36,47.0,47.0,105.402,2000.0,2000.0
2012-01-01,7.654,163.0,163.0,50.967,1071.0,1071.0
2012-02-01,3.378,70.0,70.0,47.701,1002.0,1002.0
2012-03-01,7.003,145.0,145.0,56.425,1185.0,1185.0
2012-04-01,9.322,198.0,198.0,55.706,1170.0,1170.0
2012-05-01,13.005,273.0,273.0,64.913,1364.0,1364.0
2012-06-01,26.019,546.0,546.0,63.03,1324.0,1324.0
2012-07-01,24.266,512.0,512.0,69.565,1461.0,1461.0
2012-08-01,19.509,407.0,407.0,69.386,1457.0,1457.0
2012-09-01,7.353,157.0,157.0,64.598,1357.0,1357.0
2012-10-01,9.662,203.0,203.0,58.107,1221.0,1221.0
2012-11-01,2.495,52.0,52.0,46.389,974.0,974.0
2012-12-01,3.443,70.0,70.0,52.104,1094.0,1094.0
2013-01-01,11.015,216.0,216.0,161.734,3124.0,3124.0
2013-02-01,14.946,286.0,286.0,162.519,3138.0,3138.0
2013-03-01,31.216,601.0,601.0,166.402,3214.0,3214.0
2013-04-01,36.723,712.0,712.0,167.578,3236.0,3236.0
2013-05-01,22.682,437.0,437.0,183.709,3548.0,3548.0
2013-06-01,14.984,292.0,292.0,204.848,3956.0,3956.0
2013-07-01,22.623,437.0,437.0,203.46,3930.0,3930.0
2013-08-01,38.116,735.0,735.0,223.406,4314.0,4314.0
2013-09-01,6.388,122.0,122.0,201.332,3888.0,3888.0
2013-10-01,8.122,157.0,157.0,196.288,3790.0,3790.0
2013-11-01,16.272,315.0,315.0,162.212,3132.0,3132.0
2013-12-01,24.844,478.0,478.0,152.581,2946.0,2946.0
2014-01-01,11.397,221.0,221.0,441.733,8426.0,8426.0
2014-02-01,6.52,122.0,122.0,338.856,6465.0,6465.0
