measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0
2010-12-01,1647.0,17871.0,17871.0
2011-01-01,2210.318,22939.0,22939.0
2011-02-01,2433.103,25251.0,25251.0
2011-03-01,2329.196,24172.0,24172.0
2011-04-01,1049.18,10889.0,10889.0
2011-05-01,1710.241,17749.0,17749.0
2011-06-01,1634.389,16962.0,16962.0
2011-07-01,1486.382,15426.0,15426.0
2011-08-01,1711.073,17757.0,17757.0
2011-09-01,1637.234,16991.0,16991.0
2011-10-01,1996.805,20723.0,20723.0
2011-11-01,2547.628,26439.0,26439.0
2011-12-01,2348.451,24372.0,24372.0
2012-01-01,2437.739,27030.0,27030.0
2012-02-01,1599.441,17735.0,17735.0
2012-03-01,2699.683,29934.0,29934.0
2012-04-01,1668.503,18501.0,18501.0
2012-05-01,1498.27,16613.0,16613.0
2012-06-01,702.454,7789.0,7789.0
2012-07-01,1463.54,16228.0,16228.0
2012-08-01,1685.167,18685.0,18685.0
2012-09-01,1624.787,18016.0,18016.0
2012-10-01,2090.17,23176.0,23176.0
2012-11-01,2410.147,26724.0,26724.0
2012-12-01,2664.099,29540.0,29540.0
2013-01-01,2622.84,28255.0,28255.0
2013-02-01,2615.226,28173.0,28173.0
2013-03-01,2956.781,31853.0,31853.0
2013-04-01,1777.648,19150.0,19150.0
2013-05-01,1562.77,16835.0,16835.0
2013-06-01,1263.32,13610.0,13610.0
2013-07-01,1640.336,17671.0,17671.0
2013-08-01,1729.884,18636.0,18636.0
2013-09-01,1610.477,17349.0,17349.0
2013-10-01,955.505,10294.0,10294.0
2013-11-01,2131.38,22961.0,22961.0
2013-12-01,2037.833,21953.0,21953.0
2014-01-01,1949.527,21084.0,21084.0
2014-02-01,2590.312,28014.0,28014.0
2014-03-01,2649.902,28658.0,28658.0
2014-04-01,2631.808,28463.0,28463.0
2014-05-01,2026.221,21913.0,21913.0
2014-06-01,1131.003,12232.0,12232.0
2014-07-01,1807.109,19544.0,19544.0
2014-08-01,1176.862,12727.0,12727.0
2014-09-01,1071.657,11590.0,11590.0
2014-10-01,1111.45,12020.0,12020.0
2014-11-01,1908.256,20638.0,20638.0
2014-12-01,2034.893,22007.0,22007.0
2015-01-01,2031.778,22082.0,22082.0
2015-02-01,2385.096,25921.0,25921.0
2015-03-01,1875.598,20384.0,20384.0
2015-04-01,2109.529,22926.0,22926.0
2015-05-01,2392.277,25999.0,25999.0
2015-06-01,2608.942,28354.0,28354.0
2015-07-01,2598.483,28240.0,28240.0
2015-08-01,1664.42,18089.0,18089.0
2015-09-01,1750.029,19020.0,19020.0
2015-10-01,1417.77,15408.0,15408.0
2015-11-01,2284.221,24825.0,24825.0
2015-12-01,2765.857,30059.0,30059.0
2016-01-01,1420.9,15777.0,15777.0
2016-02-01,1675.22,18601.0,18601.0
2016-03-01,2699.766,29977.0,29977.0
2016-04-01,1891.478,21002.0,21002.0
2016-05-01,1943.034,21574.0,21574.0
2016-06-01,1293.45,14362.0,14362.0
2016-07-01,1949.402,21645.0,21645.0
2016-08-01,1946.745,21615.0,21615.0
2016-09-01,1827.857,20296.0,20296.0
2016-10-01,2140.689,23769.0,23769.0
2016-11-01,2587.97,28736.0,28736.0
2016-12-01,2731.489,30329.0,30329.0
2017-01-01,1840.595,20120.0,20120.0
2017-02-01,1669.359,18249.0,18249.0
2017-03-01,2207.806,24135.0,24135.0
2017-04-01,2154.773,23556.0,23556.0
2017-05-01,2302.944,25175.0,25175.0
2017-06-01,1925.42,21049.0,21049.0
2017-07-01,1923.705,21030.0,21030.0
2017-08-01,2137.96,23372.0,23372.0
2017-09-01,2000.224,21866.0,21866.0
2017-10-01,1774.439,19398.0,19398.0
2017-11-01,2120.013,23176.0,23176.0
2017-12-01,2251.762,24616.0,24616.0
2018-01-01,2188.816,23763.0,23763.0
2018-02-01,2055.656,22318.0,22318.0
2018-03-01,2276.296,24714.0,24714.0
2018-04-01,1988.478,21589.0,21589.0
2018-05-01,2183.493,23706.0,23706.0
2018-06-01,1840.439,19982.0,19982.0
2018-07-01,1921.623,20863.0,20863.0
2018-08-01,2132.339,23151.0,23151.0
2018-09-01,1935.853,21017.0,21017.0
2018-10-01,1918.407,20828.0,20828.0
2018-11-01,2160.879,23460.0,23460.0
2018-12-01,2357.721,25597.0,25597.0
2019-01-01,2341.569,26519.0,26519.0
2019-02-01,1946.025,22039.0,22039.0
2019-03-01,1856.656,21027.0,21027.0
2019-04-01,1797.893,20361.0,20361.0
2019-05-01,2059.808,23327.0,23327.0
2019-06-01,2054.864,23271.0,23271.0
2019-07-01,2161.613,24480.0,24480.0
2019-08-01,2245.408,25429.0,25429.0
2019-09-01,1781.427,20175.0,20175.0
2019-10-01,2053.7,23258.0,23258.0
2019-11-01,1862.677,21095.0,21095.0
2019-12-01,2215.36,25089.0,25089.0
2020-01-01,2237.974,24769.0,24769.0
2020-02-01,1835.952,20320.0,20320.0
2020-03-01,2089.466,23126.0,23126.0
2020-04-01,1857.321,20556.0,20556.0
2020-05-01,1856.556,20548.0,20548.0
2020-06-01,2384.78,26394.0,26394.0
2020-07-01,2162.478,23934.0,23934.0
2020-08-01,2478.565,27432.0,27432.0
2020-09-01,2028.276,22449.0,22449.0
2020-10-01,2104.23,23289.0,23289.0
2020-11-01,2124.935,23518.0,23518.0
2020-12-01,1887.467,20890.0,20890.0
2021-01-01,1992.641,21890.0,21890.0
2021-02-01,1532.107,16831.0,16831.0
2021-03-01,2223.449,24426.0,24426.0
2021-04-01,1739.957,19114.0,19114.0
2021-05-01,1639.354,18009.0,18009.0
2021-06-01,1703.773,18716.0,18716.0
2021-07-01,2122.033,23312.0,23312.0
2021-08-01,2081.063,22861.0,22861.0
2021-09-01,2168.861,23826.0,23826.0
2021-10-01,1989.734,21858.0,21858.0
2021-11-01,2246.634,24680.0,24680.0
2021-12-01,2324.394,25534.0,25534.0
2022-01-01,1739.041,20951.0,20951.0
2022-02-01,1584.719,19092.0,19092.0
2022-03-01,1740.895,20974.0,20974.0
2022-04-01,1639.89,19757.0,19757.0
2022-05-01,1653.206,19917.0,19917.0
2022-06-01,1669.002,20108.0,20108.0
2022-07-01,1718.356,20702.0,20702.0
2022-08-01,1689.918,20360.0,20360.0
2022-09-01,1590.993,19168.0,19168.0
2022-10-01,1652.552,19909.0,19909.0
2022-11-01,1613.231,19436.0,19436.0
2022-12-01,1672.197,20146.0,20146.0
2023-01-01,1830.451,20211.0,20211.0
2023-02-01,1627.874,17974.0,17974.0
2023-03-01,1761.781,19452.0,19452.0
2023-04-01,1634.557,18048.0,18048.0
2023-05-01,1841.924,20338.0,20338.0
2023-06-01,1784.647,19705.0,19705.0
2023-07-01,1819.899,20094.0,20094.0
2023-08-01,1818.709,20081.0,20081.0
2023-09-01,1685.222,18607.0,18607.0
2023-10-01,1808.742,19971.0,19971.0
2023-11-01,1806.853,19950.0,19950.0
2023-12-01,1940.341,21424.0,21424.0
2024-01-01,2079.005,22510.0,22510.0
2024-02-01,1934.064,20942.0,20942.0
2024-03-01,2011.323,21779.0,21779.0
2024-04-01,1873.243,20283.0,20283.0
2024-05-01,2057.574,22279.0,22279.0
2024-06-01,1912.773,20711.0,20711.0
2024-07-01,2016.47,21834.0,21834.0
2024-08-01,2069.689,22410.0,22410.0
2024-09-01,1950.963,21125.0,21125.0
2024-10-01,1993.374,21584.0,21584.0
2024-11-01,1959.892,21222.0,21222.0
2024-12-01,1997.63,21630.0,21630.0
