measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,5.935,57.0,57.0
2003-02-01,5.043,49.0,49.0
2003-03-01,5.573,54.0,54.0
2003-04-01,4.8340000000000005,47.0,47.0
2003-05-01,4.35,42.0,42.0
2003-06-01,5.202,50.0,50.0
2003-07-01,6.289000000000001,61.0,61.0
2003-08-01,5.931,57.0,57.0
2003-09-01,5.5120000000000005,53.0,53.0
2003-10-01,5.39,52.0,52.0
2003-11-01,5.1370000000000005,50.0,50.0
2003-12-01,5.805,56.0,56.0
2004-01-01,2.224,33.0,33.0
2004-02-01,1.842,27.0,27.0
2004-03-01,2.007,30.0,30.0
2004-04-01,2.458,36.0,36.0
2004-05-01,2.311,34.0,34.0
2004-06-01,4.95,73.0,73.0
2004-07-01,2.142,32.0,32.0
2004-08-01,3.061,45.0,45.0
2004-09-01,2.721,40.0,40.0
2004-10-01,1.3780000000000001,20.0,20.0
2004-11-01,2.1990000000000003,32.0,32.0
2004-12-01,1.7080000000000002,25.0,25.0
2005-01-01,0.34600000000000003,14.1,14.1
2005-02-01,0.306,12.5,12.5
2005-03-01,0.366,14.92,14.92
2005-04-01,0.375,15.29,15.29
2005-05-01,0.304,12.41,12.41
2005-06-01,0.517,21.11,21.11
2005-07-01,0.667,27.2,27.2
2005-08-01,0.7130000000000001,29.08,29.08
2005-09-01,0.47200000000000003,19.24,19.24
2005-10-01,0.326,13.3,13.3
2005-11-01,0.29300000000000004,11.94,11.94
2005-12-01,0.316,12.9,12.9
2006-01-01,6.126,102.0,102.0
2006-02-01,6.109,102.0,102.0
2006-03-01,6.664000000000001,111.0,111.0
2006-04-01,5.603000000000001,94.0,94.0
2006-05-01,5.435,91.0,91.0
2006-06-01,6.953,116.0,116.0
2006-07-01,10.412,174.0,174.0
2006-08-01,9.803,164.0,164.0
2006-09-01,6.953,116.0,116.0
2006-10-01,7.7540000000000004,129.0,129.0
2006-11-01,6.67,111.0,111.0
2006-12-01,6.517,109.0,109.0
2007-01-01,0.29600000000000004,5.0,5.0
2007-02-01,0.475,7.0,7.0
2007-03-01,0.319,5.0,5.0
2007-04-01,0.313,5.0,5.0
2007-05-01,0.4,6.0,6.0
2007-06-01,0.518,8.0,8.0
2007-07-01,0.47700000000000004,7.0,7.0
2007-08-01,0.795,12.0,12.0
2007-09-01,0.379,6.0,6.0
2007-10-01,0.394,6.0,6.0
2007-11-01,0.255,4.0,4.0
2007-12-01,0.379,6.0,6.0
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0
2013-01-01,0.0,0.0,0.0
