measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2001-01-01,1387.0,14331.87,14331.87
2001-02-01,1075.0,11107.98,11107.98
2001-03-01,3027.0,31277.99,31277.99
2001-04-01,3728.0,38521.42,38521.42
2001-05-01,2889.0,29852.04,29852.04
2001-06-01,4945.0,51096.69,51096.69
2001-07-01,2813.0,29066.73,29066.73
2001-08-01,2441.0,25222.85,25222.85
2001-09-01,1715.0,17721.1,17721.1
2001-10-01,2135.0,22060.96,22060.96
2001-11-01,1371.0,14166.54,14166.54
2001-12-01,2289.0,23652.24,23652.24
2002-01-01,938.0,9542.27,9542.27
2002-02-01,1467.0,14923.79,14923.79
2002-03-01,2478.0,25208.69,25208.69
2002-04-01,3138.0,31922.87,31922.87
2002-05-01,3336.0,33937.13,33937.13
2002-06-01,3374.0,34323.7,34323.7
2002-07-01,10044.0,102177.61,102177.61
2002-08-01,9148.0,93062.6,93062.6
2002-09-01,2497.0,25401.98,25401.98
2002-10-01,1348.0,13713.2,13713.2
2002-11-01,3466.0,35259.62,35259.62
2002-12-01,4003.0,40722.52,40722.52
2003-01-01,1213.0,12422.33,12422.33
2003-02-01,1749.0,17911.51,17911.51
2003-03-01,3390.0,34716.99,34716.99
2003-04-01,3231.0,33088.67,33088.67
2003-05-01,3409.0,34911.57,34911.57
2003-06-01,3282.0,33610.96,33610.96
2003-07-01,2840.0,29084.44,29084.44
2003-08-01,1201.0,12299.44,12299.44
2003-09-01,1140.0,11674.74,11674.74
2003-10-01,1446.0,14808.49,14808.49
2003-11-01,1930.0,19765.13,19765.13
2003-12-01,1783.0,18259.7,18259.7
2004-01-01,777.37,7790.8,7790.8
2004-02-01,1207.953,12106.1,12106.1
2004-03-01,1719.35,17231.33,17231.33
2004-04-01,2385.99,23912.39,23912.39
2004-05-01,3786.947,37952.78,37952.78
2004-06-01,4078.873,40878.47,40878.47
2004-07-01,3514.174,35219.05,35219.05
2004-08-01,2937.734,29441.97,29441.97
2004-09-01,2142.4480000000003,21471.61,21471.61
2004-10-01,1548.15,15515.56,15515.56
2004-11-01,927.5070000000001,9295.48,9295.48
2004-12-01,701.503,7030.46,7030.46
2005-01-01,1534.975,15348.22,15348.22
2005-02-01,1149.295,11491.8,11491.8
2005-03-01,2025.7140000000002,20255.11,20255.11
2005-04-01,2307.1040000000003,23068.73,23068.73
2005-05-01,2376.543,23763.05,23763.05
2005-06-01,2654.654,26543.89,26543.89
2005-07-01,2127.154,21269.41,21269.41
2005-08-01,1647.011,16468.46,16468.46
2005-09-01,1955.711,19555.16,19555.16
2005-10-01,1797.218,17970.39,17970.39
2005-11-01,1591.1870000000001,15910.28,15910.28
2005-12-01,1579.433,15792.75,15792.75
2006-01-01,1082.864,10741.0,10741.0
