measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2003-01-01,648.154,9988.0,9988.0
2003-02-01,598.0160000000001,9215.0,9215.0
2003-03-01,659.24,10159.0,10159.0
2003-04-01,623.4340000000001,9607.0,9607.0
2003-05-01,713.821,11000.0,11000.0
2003-06-01,743.73,11461.0,11461.0
2003-07-01,954.8820000000001,14714.0,14714.0
2003-08-01,897.0780000000001,13824.0,13824.0
2003-09-01,819.759,12632.0,12632.0
2003-10-01,771.466,11888.0,11888.0
2003-11-01,653.046,10063.0,10063.0
2003-12-01,693.375,10685.0,10685.0
2004-01-01,826.5830000000001,12653.0,12653.0
2004-02-01,826.5830000000001,12653.0,12653.0
2004-03-01,826.5830000000001,12653.0,12653.0
2004-04-01,826.5830000000001,12653.0,12653.0
2004-05-01,826.5830000000001,12653.0,12653.0
2004-06-01,826.5830000000001,12653.0,12653.0
2004-07-01,826.5830000000001,12653.0,12653.0
2004-08-01,826.5830000000001,12653.0,12653.0
2004-09-01,826.5830000000001,12653.0,12653.0
2004-10-01,826.5830000000001,12653.0,12653.0
2004-11-01,826.5830000000001,12653.0,12653.0
2004-12-01,826.5830000000001,12653.0,12653.0
2005-01-01,926.3710000000001,13387.76,13387.76
2005-02-01,790.068,11417.93,11417.93
2005-03-01,882.628,12755.6,12755.6
2005-04-01,814.931,11777.25,11777.25
2005-05-01,892.888,12903.87,12903.87
2005-06-01,865.774,12512.01,12512.01
2005-07-01,930.15,13442.37,13442.37
2005-08-01,895.99,12948.69,12948.69
2005-09-01,853.043,12328.04,12328.04
2005-10-01,736.169,10638.98,10638.98
2005-11-01,819.721,11846.47,11846.47
2005-12-01,917.267,13256.19,13256.19
2006-01-01,998.525,12948.0,12948.0
2006-02-01,922.7890000000001,11966.0,11966.0
2006-03-01,1017.898,13199.0,13199.0
2006-04-01,748.927,9711.0,9711.0
2006-05-01,915.6270000000001,11873.0,11873.0
2006-06-01,959.155,12438.0,12438.0
2006-07-01,995.4440000000001,12908.0,12908.0
2006-08-01,989.457,12830.0,12830.0
2006-09-01,946.4390000000001,12273.0,12273.0
2006-10-01,982.095,12735.0,12735.0
2006-11-01,991.904,12862.0,12862.0
2006-12-01,955.7410000000001,12393.0,12393.0
2007-01-01,930.61,11981.0,11981.0
2007-02-01,850.095,10944.0,10944.0
2007-03-01,918.057,11819.0,11819.0
2007-04-01,859.5440000000001,11066.0,11066.0
2007-05-01,854.4110000000001,10999.0,10999.0
2007-06-01,904.67,11647.0,11647.0
2007-07-01,924.1610000000001,11898.0,11898.0
2007-08-01,927.917,11946.0,11946.0
2007-09-01,894.447,11515.0,11515.0
2007-10-01,792.1740000000001,10198.0,10198.0
2007-11-01,911.51,11735.0,11735.0
2007-12-01,924.403,11901.0,11901.0
2008-01-01,715.541,8061.0,8061.0
2008-02-01,743.3580000000001,8375.0,8375.0
2008-03-01,803.861,9056.0,9056.0
2008-04-01,768.97,8664.0,8664.0
2008-05-01,689.514,7768.0,7768.0
2008-06-01,740.672,8345.0,8345.0
2008-07-01,779.433,8782.0,8782.0
2008-08-01,801.792,9033.0,9033.0
2008-09-01,728.705,8210.0,8210.0
2008-10-01,777.077,8755.0,8755.0
2008-11-01,803.4870000000001,9052.0,9052.0
2008-12-01,822.59,9267.0,9267.0
2009-01-01,637.707,9321.0,9321.0
2009-02-01,770.9490000000001,11268.0,11268.0
2009-03-01,836.774,12230.0,12230.0
2009-04-01,759.749,11105.0,11105.0
2009-05-01,800.4290000000001,11699.0,11699.0
2009-06-01,851.9060000000001,12452.0,12452.0
2009-07-01,876.5210000000001,12812.0,12812.0
2009-08-01,777.945,11371.0,11371.0
