measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2021-07-01,0.62,7.0,7.0
2021-08-01,0.632,8.0,8.0
2021-09-01,0.534,7.0,7.0
2021-10-01,0.452,6.0,6.0
2021-11-01,0.372,5.0,5.0
2021-12-01,0.39,5.0,5.0
2022-01-01,19.126,302.0,302.0
2022-02-01,17.029,269.0,269.0
2022-03-01,13.56,215.0,215.0
2022-04-01,14.135,223.0,223.0
2022-05-01,20.882,330.0,330.0
2022-06-01,25.419,402.0,402.0
2022-07-01,29.954,473.0,473.0
2022-08-01,30.11,476.0,476.0
2022-09-01,25.381,401.0,401.0
2022-10-01,19.616,310.0,310.0
2022-11-01,18.385,290.0,290.0
2022-12-01,20.403,323.0,323.0
2023-01-01,18.023,283.0,283.0
2023-02-01,16.999,269.0,269.0
2023-03-01,16.776,265.0,265.0
2023-04-01,16.202,256.0,256.0
2023-05-01,23.132,365.0,365.0
2023-06-01,26.721,422.0,422.0
2023-07-01,29.305,463.0,463.0
2023-08-01,32.255,509.0,509.0
2023-09-01,27.173,430.0,430.0
2023-10-01,20.058,317.0,317.0
2023-11-01,18.596,294.0,294.0
2023-12-01,19.76,312.0,312.0
2024-01-01,13.738,215.0,215.0
2024-02-01,9.485,146.0,146.0
2024-03-01,10.764,167.0,167.0
2024-04-01,10.113,157.0,157.0
2024-05-01,13.512,209.0,209.0
2024-06-01,15.244,236.0,236.0
2024-07-01,16.477,256.0,256.0
2024-08-01,18.618,288.0,288.0
2024-09-01,15.448,239.0,239.0
2024-10-01,13.381,208.0,208.0
2024-11-01,10.72,166.0,166.0
2024-12-01,11.5,178.0,178.0
