measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0
2010-11-01,403.502,5215.0,5215.0
2010-12-01,507.49800000000005,6559.0,6559.0
2011-01-01,912.683,9785.0,9785.0
2011-02-01,793.952,8512.0,8512.0
2011-03-01,802.868,8608.0,8608.0
2011-04-01,884.839,9487.0,9487.0
2011-05-01,1089.61,11682.0,11682.0
2011-06-01,1138.179,12203.0,12203.0
2011-07-01,1005.813,10784.0,10784.0
2011-08-01,1168.449,12527.0,12527.0
2011-09-01,1003.429,10758.0,10758.0
2011-10-01,1028.706,11029.0,11029.0
2011-11-01,1171.194,12557.0,12557.0
2011-12-01,986.278,10574.0,10574.0
2012-01-01,868.139,9138.0,9138.0
2012-02-01,862.94,9083.0,9083.0
2012-03-01,912.915,9609.0,9609.0
2012-04-01,1057.956,11136.0,11136.0
2012-05-01,1090.776,11481.0,11481.0
2012-06-01,995.154,10475.0,10475.0
2012-07-01,1288.207,13559.0,13559.0
2012-08-01,1251.871,13177.0,13177.0
2012-09-01,1046.995,11020.0,11020.0
2012-10-01,1284.341,13518.0,13518.0
2012-11-01,975.555,10268.0,10268.0
2012-12-01,1025.151,10790.0,10790.0
2013-01-01,722.477,7583.0,7583.0
2013-02-01,665.586,6985.0,6985.0
2013-03-01,1055.551,11078.0,11078.0
2013-04-01,1207.851,12677.0,12677.0
2013-05-01,1176.696,12350.0,12350.0
2013-06-01,1172.423,12305.0,12305.0
2013-07-01,905.966,9509.0,9509.0
2013-08-01,1062.991,11157.0,11157.0
2013-09-01,1112.983,11681.0,11681.0
2013-10-01,1062.069,11147.0,11147.0
2013-11-01,889.517,9336.0,9336.0
2013-12-01,956.89,10043.0,10043.0
2014-01-01,990.675,9661.0,9661.0
2014-02-01,796.323,7765.0,7765.0
2014-03-01,847.606,8265.0,8265.0
2014-04-01,976.769,9524.0,9524.0
2014-05-01,1014.719,9895.0,9895.0
2014-06-01,1234.533,12038.0,12038.0
2014-07-01,1161.73,11328.0,11328.0
2014-08-01,1079.87,10530.0,10530.0
2014-09-01,1198.609,11688.0,11688.0
2014-10-01,1212.655,11825.0,11825.0
2014-11-01,970.597,9464.0,9464.0
2014-12-01,1013.914,9887.0,9887.0
2015-01-01,918.833,9466.0,9466.0
2015-02-01,743.203,7657.0,7657.0
2015-03-01,899.563,9268.0,9268.0
2015-04-01,975.49,10050.0,10050.0
2015-05-01,1066.896,10992.0,10992.0
2015-06-01,996.441,10266.0,10266.0
2015-07-01,1143.955,11786.0,11786.0
2015-08-01,996.916,10271.0,10271.0
2015-09-01,1125.642,11597.0,11597.0
2015-10-01,1023.553,10545.0,10545.0
2015-11-01,949.651,9784.0,9784.0
2015-12-01,915.857,9436.0,9436.0
2016-01-01,979.616,10050.0,10050.0
2016-02-01,1004.136,10301.0,10301.0
2016-03-01,1068.072,10957.0,10957.0
2016-04-01,1072.638,11003.0,11003.0
2016-05-01,1133.579,11629.0,11629.0
2016-06-01,934.862,9590.0,9590.0
2016-07-01,1063.299,10908.0,10908.0
2016-08-01,1041.797,10687.0,10687.0
2016-09-01,971.511,9966.0,9966.0
2016-10-01,909.644,9331.0,9331.0
2016-11-01,1016.203,10424.0,10424.0
2016-12-01,1024.643,10511.0,10511.0
2017-01-01,1019.907,10892.0,10892.0
2017-02-01,912.761,9748.0,9748.0
2017-03-01,996.319,10640.0,10640.0
2017-04-01,940.861,10048.0,10048.0
2017-05-01,1092.457,11667.0,11667.0
2017-06-01,1021.465,10909.0,10909.0
2017-07-01,942.624,10067.0,10067.0
2017-08-01,987.143,10542.0,10542.0
2017-09-01,905.907,9675.0,9675.0
2017-10-01,1010.439,10791.0,10791.0
2017-11-01,941.697,10057.0,10057.0
2017-12-01,948.42,10129.0,10129.0
2018-01-01,804.02,8562.0,8562.0
2018-02-01,720.206,7669.0,7669.0
2018-03-01,721.582,7684.0,7684.0
2018-04-01,747.744,7963.0,7963.0
2018-05-01,805.636,8579.0,8579.0
2018-06-01,721.427,7683.0,7683.0
2018-07-01,763.281,8128.0,8128.0
2018-08-01,750.664,7994.0,7994.0
2018-09-01,645.174,6870.0,6870.0
2018-10-01,796.117,8478.0,8478.0
2018-11-01,771.448,8215.0,8215.0
2018-12-01,818.701,8718.0,8718.0
2019-01-01,682.209,7488.0,7488.0
2019-02-01,613.874,6738.0,6738.0
2019-03-01,697.549,7657.0,7657.0
2019-04-01,645.493,7085.0,7085.0
2019-05-01,684.637,7515.0,7515.0
2019-06-01,632.175,6939.0,6939.0
2019-07-01,635.174,6972.0,6972.0
2019-08-01,618.736,6791.0,6791.0
2019-09-01,581.54,6383.0,6383.0
2019-10-01,603.654,6626.0,6626.0
2019-11-01,594.403,6525.0,6525.0
2019-12-01,659.556,7240.0,7240.0
2020-01-01,461.198,5022.0,5022.0
2020-02-01,427.606,4657.0,4657.0
2020-03-01,455.889,4964.0,4964.0
2020-04-01,427.987,4661.0,4661.0
2020-05-01,420.799,4582.0,4582.0
2020-06-01,387.505,4220.0,4220.0
2020-07-01,353.839,3853.0,3853.0
2020-08-01,377.19,4108.0,4108.0
2020-09-01,346.999,3779.0,3779.0
2020-10-01,410.957,4475.0,4475.0
2020-11-01,400.966,4366.0,4366.0
2020-12-01,441.065,4803.0,4803.0
2021-01-01,151.003,1835.0,1835.0
2021-02-01,131.584,1599.0,1599.0
2021-03-01,137.689,1673.0,1673.0
2021-04-01,129.128,1569.0,1569.0
2021-05-01,134.807,1638.0,1638.0
2021-06-01,121.257,1474.0,1474.0
2021-07-01,123.917,1506.0,1506.0
2021-08-01,113.648,1381.0,1381.0
2021-09-01,118.267,1437.0,1437.0
2021-10-01,113.05,1374.0,1374.0
2021-11-01,81.332,988.0,988.0
2021-12-01,127.318,1547.0,1547.0
2022-01-01,582.235,6175.0,6175.0
2022-02-01,631.443,6696.0,6696.0
2022-03-01,659.14,6990.0,6990.0
2022-04-01,604.453,6410.0,6410.0
2022-05-01,615.299,6525.0,6525.0
2022-06-01,562.571,5966.0,5966.0
2022-07-01,475.364,5041.0,5041.0
2022-08-01,453.535,4810.0,4810.0
2022-09-01,573.228,6079.0,6079.0
2022-10-01,606.741,6434.0,6434.0
2022-11-01,649.114,6883.0,6883.0
2022-12-01,451.877,4792.0,4792.0
2023-01-01,750.849,8175.0,8175.0
2023-02-01,626.79,6824.0,6824.0
2023-03-01,721.632,7857.0,7857.0
2023-04-01,675.639,7356.0,7356.0
2023-05-01,711.659,7749.0,7749.0
2023-06-01,709.108,7721.0,7721.0
2023-07-01,695.241,7570.0,7570.0
2023-08-01,654.518,7126.0,7126.0
2023-09-01,566.108,6164.0,6164.0
2023-10-01,628.353,6842.0,6842.0
2023-11-01,619.645,6747.0,6747.0
2023-12-01,614.458,6691.0,6691.0
2024-01-01,518.898,5531.0,5531.0
2024-02-01,514.485,5484.0,5484.0
2024-03-01,543.156,5789.0,5789.0
2024-04-01,492.858,5253.0,5253.0
2024-05-01,518.225,5523.0,5523.0
2024-06-01,498.257,5311.0,5311.0
2024-07-01,506.086,5394.0,5394.0
2024-08-01,518.084,5522.0,5522.0
2024-09-01,454.141,4840.0,4840.0
2024-10-01,506.542,5399.0,5399.0
2024-11-01,470.819,5018.0,5018.0
2024-12-01,407.449,4343.0,4343.0
