measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,475.65900000000005,4871.22,4871.22
2003-02-01,598.091,6125.05,6125.05
2003-03-01,631.11,6463.2,6463.2
2003-04-01,904.0840000000001,9258.72,9258.72
2003-05-01,991.099,10149.84,10149.84
2003-06-01,897.548,9191.79,9191.79
2003-07-01,1084.74,11108.82,11108.82
2003-08-01,945.005,9677.8,9677.8
2003-09-01,680.751,6971.57,6971.57
2003-10-01,493.288,5051.76,5051.76
2003-11-01,532.041,5448.63,5448.63
2003-12-01,529.5840000000001,5423.47,5423.47
2004-01-01,0.069,0.69,0.69
2004-02-01,0.06,0.6,0.6
2004-03-01,0.067,0.67,0.67
2004-04-01,0.078,0.78,0.78
2004-05-01,0.12,1.2,1.2
2004-06-01,0.128,1.28,1.28
2004-07-01,0.133,1.33,1.33
2004-08-01,0.11800000000000001,1.18,1.18
2004-09-01,0.081,0.81,0.81
2004-10-01,0.05,0.5,0.5
2004-11-01,0.043000000000000003,0.43,0.43
2004-12-01,0.053000000000000005,0.53,0.53
2005-01-01,0.083,0.83,0.83
2005-02-01,0.076,0.76,0.76
2005-03-01,0.079,0.79,0.79
2005-04-01,0.079,0.79,0.79
2005-05-01,0.112,1.12,1.12
2005-06-01,0.10400000000000001,1.04,1.04
2005-07-01,0.097,0.97,0.97
2005-08-01,0.08,0.8,0.8
2005-09-01,0.064,0.64,0.64
2005-10-01,0.069,0.69,0.69
2005-11-01,0.07400000000000001,0.74,0.74
2005-12-01,0.083,0.83,0.83
2006-01-01,2.641,26.0,26.0
2006-02-01,2.317,23.0,23.0
2006-03-01,2.49,25.0,25.0
2006-04-01,3.0060000000000002,30.0,30.0
2006-05-01,3.244,32.0,32.0
2006-06-01,3.351,33.0,33.0
2006-07-01,2.738,27.0,27.0
2006-08-01,2.245,22.0,22.0
2006-09-01,1.6460000000000001,16.0,16.0
2006-10-01,1.5570000000000002,15.0,15.0
2006-11-01,1.806,18.0,18.0
2006-12-01,1.959,19.0,19.0
2007-01-01,2006.3580000000002,19831.0,19831.0
2007-02-01,1185.56,11718.0,11718.0
2007-03-01,1778.59,17580.0,17580.0
2007-04-01,2096.075,20718.0,20718.0
2007-05-01,3125.288,30890.0,30890.0
2007-06-01,2468.9570000000003,24403.0,24403.0
2007-07-01,2843.2540000000004,28103.0,28103.0
2007-08-01,2227.456,22016.0,22016.0
2007-09-01,1454.097,14372.0,14372.0
2007-10-01,988.5390000000001,9771.0,9771.0
2007-11-01,839.385,8296.0,8296.0
2007-12-01,1147.44,11341.0,11341.0
2008-01-01,1630.988,16072.0,16072.0
2008-02-01,1368.553,13486.0,13486.0
2008-03-01,2085.5370000000003,20551.0,20551.0
2008-04-01,3035.5060000000003,29912.0,29912.0
2008-05-01,2981.476,29379.0,29379.0
2008-06-01,4145.769,40852.0,40852.0
2008-07-01,3863.7540000000004,38073.0,38073.0
2008-08-01,3406.0170000000003,33563.0,33563.0
2008-09-01,2090.476,20600.0,20600.0
2008-10-01,1338.617,13191.0,13191.0
2008-11-01,1158.332,11414.0,11414.0
2008-12-01,1379.9750000000001,13598.0,13598.0
2009-01-01,2359.886,23032.0,23032.0
2009-02-01,1648.612,16090.0,16090.0
2009-03-01,1650.4270000000001,16108.0,16108.0
2009-04-01,3965.882,38707.0,38707.0
2009-05-01,3539.2,34543.0,34543.0
2009-06-01,3993.6870000000004,38978.0,38978.0
2009-07-01,3998.7470000000003,39028.0,39028.0
2009-08-01,3065.985,29924.0,29924.0
2009-09-01,2027.217,19786.0,19786.0
2009-10-01,1430.9170000000001,13966.0,13966.0
2009-11-01,1155.376,11276.0,11276.0
2009-12-01,1418.064,13840.0,13840.0
2010-01-01,1678.545,16376.0,16376.0
2010-02-01,1454.808,14193.0,14193.0
2010-03-01,1407.361,13730.0,13730.0
2010-04-01,1573.7710000000002,15354.0,15354.0
2010-05-01,2595.029,25317.0,25317.0
2010-06-01,4013.8340000000003,39159.0,39159.0
2010-07-01,3647.641,35586.0,35586.0
2010-08-01,3029.181,29553.0,29553.0
2010-09-01,2064.146,20138.0,20138.0
2010-10-01,1314.395,12823.0,12823.0
2010-11-01,1154.953,11268.0,11268.0
2010-12-01,1669.336,16286.0,16286.0
2011-01-01,2318.292,22525.0,22525.0
2011-02-01,2524.738,24530.0,24530.0
2011-03-01,2803.302,27237.0,27237.0
2011-04-01,2639.891,25649.0,25649.0
2011-05-01,2540.141,24680.0,24680.0
2011-06-01,3160.742,30710.0,30710.0
2011-07-01,3684.297,35797.0,35797.0
2011-08-01,2788.097,27089.0,27089.0
2011-09-01,2173.506,21118.0,21118.0
2011-10-01,1293.646,12569.0,12569.0
2011-11-01,1111.556,10800.0,10800.0
2011-12-01,1260.792,12250.0,12250.0
2012-01-01,1712.993,16301.0,16301.0
2012-02-01,1715.764,16327.0,16327.0
2012-03-01,3133.242,29816.0,29816.0
2012-04-01,3448.64,32817.0,32817.0
2012-05-01,3331.269,31700.0,31700.0
2012-06-01,3486.158,33174.0,33174.0
2012-07-01,3463.167,32955.0,32955.0
2012-08-01,2699.758,25691.0,25691.0
2012-09-01,1754.222,16693.0,16693.0
2012-10-01,1174.652,11178.0,11178.0
2012-11-01,1182.961,11257.0,11257.0
2012-12-01,1579.174,15027.0,15027.0
2013-01-01,1890.008,18033.0,18033.0
2013-02-01,1492.361,14239.0,14239.0
2013-03-01,1482.387,14143.0,14143.0
2013-04-01,3316.248,31640.0,31640.0
2013-05-01,3035.854,28965.0,28965.0
2013-06-01,3115.188,29722.0,29722.0
