measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2005-01-01,53.45,939.06,939.06
2005-02-01,18.364,322.63,322.63
2005-03-01,20.354,357.6,357.6
2005-04-01,24.654,433.15,433.15
2005-05-01,22.897000000000002,402.29,402.29
2005-06-01,29.719,522.13,522.13
2005-07-01,30.25,531.46,531.46
2005-08-01,35.536,624.34,624.34
2005-09-01,23.262,408.7,408.7
2005-10-01,25.833000000000002,453.87,453.87
2005-11-01,20.768,364.87,364.87
2005-12-01,43.913000000000004,771.51,771.51
2006-01-01,60.642,1071.0,1071.0
2006-02-01,31.732000000000003,560.0,560.0
2006-03-01,26.655,471.0,471.0
2006-04-01,51.06,901.0,901.0
2006-05-01,47.728,843.0,843.0
2006-06-01,43.381,766.0,766.0
2006-07-01,62.839000000000006,1109.0,1109.0
2006-08-01,60.953,1076.0,1076.0
2006-09-01,28.003,494.0,494.0
2006-10-01,29.58,522.0,522.0
2006-11-01,34.832,615.0,615.0
2006-12-01,38.594,681.0,681.0
2007-01-01,42.353,429.0,429.0
2007-02-01,48.229,493.0,493.0
2007-03-01,40.196000000000005,412.0,412.0
2007-04-01,42.644000000000005,435.0,435.0
2007-05-01,43.915,446.0,446.0
2007-06-01,51.617000000000004,527.0,527.0
2007-07-01,40.36,412.0,412.0
2007-08-01,32.295,330.0,330.0
2007-09-01,30.592000000000002,313.0,313.0
2007-10-01,43.947,446.0,446.0
2007-11-01,36.086,365.0,365.0
2007-12-01,63.767,649.0,649.0
2008-01-01,12.163,122.0,122.0
2008-02-01,7.34,75.0,75.0
2008-03-01,11.754000000000001,122.0,122.0
2008-04-01,8.726,93.0,93.0
2008-05-01,8.23,87.0,87.0
2008-06-01,14.07,151.0,151.0
2008-07-01,11.447000000000001,122.0,122.0
2008-08-01,11.881,128.0,128.0
2008-09-01,9.677,104.0,104.0
2008-10-01,10.555,110.0,110.0
2008-11-01,9.112,99.0,99.0
2008-12-01,14.045,151.0,151.0
2009-01-01,2.369,29.0,29.0
2009-02-01,2.097,23.0,23.0
2009-03-01,1.9320000000000002,23.0,23.0
2009-04-01,1.5690000000000002,17.0,17.0
2009-05-01,3.362,35.0,35.0
2009-06-01,2.5780000000000003,29.0,29.0
2009-07-01,1.6740000000000002,17.0,17.0
2009-08-01,1.861,17.0,17.0
2009-09-01,1.77,17.0,17.0
2009-10-01,1.6980000000000002,17.0,17.0
2009-11-01,1.7570000000000001,17.0,17.0
2009-12-01,2.333,23.0,23.0
2010-01-01,3.2520000000000002,29.0,29.0
2010-02-01,2.095,23.0,23.0
2010-03-01,2.692,29.0,29.0
2010-04-01,2.021,23.0,23.0
2010-05-01,4.271,46.0,46.0
2010-06-01,3.5290000000000004,35.0,35.0
2010-07-01,2.974,29.0,29.0
2010-08-01,3.0660000000000003,35.0,35.0
2010-09-01,2.5020000000000002,29.0,29.0
2010-10-01,1.552,17.0,17.0
2010-11-01,2.0580000000000003,23.0,23.0
2010-12-01,2.988,29.0,29.0
2011-01-01,14.392,156.0,156.0
2011-02-01,8.514,93.0,93.0
2011-03-01,7.816,87.0,87.0
2011-04-01,9.655,104.0,104.0
2011-05-01,9.64,104.0,104.0
2011-06-01,12.381,133.0,133.0
2011-07-01,7.966,87.0,87.0
2011-08-01,7.73,81.0,81.0
2011-09-01,4.656,52.0,52.0
2011-10-01,6.02,64.0,64.0
2011-11-01,10.241,110.0,110.0
2011-12-01,8.989,98.0,98.0
2012-01-01,22.554,239.0,239.0
2012-02-01,8.902,93.0,93.0
2012-03-01,9.688,105.0,105.0
2012-04-01,8.385,87.0,87.0
2012-05-01,8.213,87.0,87.0
2012-06-01,12.95,140.0,140.0
2012-07-01,16.709,181.0,181.0
2012-08-01,12.869,134.0,134.0
2012-09-01,9.927,105.0,105.0
2012-10-01,12.586,134.0,134.0
2012-11-01,14.11,152.0,152.0
2012-12-01,18.107,192.0,192.0
2013-01-01,8.057,93.0,93.0
2013-02-01,7.817,81.0,81.0
2013-03-01,7.752,81.0,81.0
2013-04-01,5.082,52.0,52.0
2013-05-01,10.738,110.0,110.0
2013-06-01,9.165,93.0,93.0
2013-07-01,13.164,140.0,140.0
2013-08-01,6.736,70.0,70.0
2013-09-01,9.018,93.0,93.0
2013-10-01,5.769,58.0,58.0
2013-11-01,7.813,81.0,81.0
2013-12-01,6.889,70.0,70.0
2014-01-01,9.091,93.0,93.0
2014-02-01,4.657,52.0,52.0
2014-03-01,4.449,46.0,46.0
2014-04-01,2.705,29.0,29.0
2014-05-01,2.587,29.0,29.0
2014-06-01,3.028,35.0,35.0
2014-07-01,2.003,23.0,23.0
2014-08-01,2.944,29.0,29.0
2014-09-01,1.263,12.0,12.0
2014-10-01,1.37,17.0,17.0
2014-11-01,1.794,17.0,17.0
2014-12-01,2.109,23.0,23.0
2015-01-01,22.2,232.0,232.0
2015-02-01,16.812,174.0,174.0
2015-03-01,18.943,197.0,197.0
2015-04-01,13.107,139.0,139.0
2015-05-01,20.58,214.0,214.0
2015-06-01,22.876,237.0,237.0
2015-07-01,24.617,255.0,255.0
2015-08-01,14.619,151.0,151.0
2015-09-01,11.426,122.0,122.0
2015-10-01,12.08,127.0,127.0
2015-11-01,17.876,185.0,185.0
2015-12-01,28.864,301.0,301.0
2016-01-01,2.655,35.0,35.0
2016-02-01,2.642,29.0,29.0
2016-03-01,2.741,29.0,29.0
2016-04-01,2.247,23.0,23.0
2016-05-01,3.593,41.0,41.0
2016-06-01,3.102,35.0,35.0
2016-07-01,2.814,35.0,35.0
2016-08-01,2.821,35.0,35.0
2016-09-01,1.978,23.0,23.0
2016-10-01,1.919,23.0,23.0
2016-11-01,3.58,41.0,41.0
2016-12-01,4.908,58.0,58.0
2017-01-01,11.904,122.0,122.0
2017-02-01,9.381,99.0,99.0
2017-03-01,12.343,128.0,128.0
2017-04-01,9.398,99.0,99.0
2017-05-01,13.733,139.0,139.0
2017-06-01,13.786,145.0,145.0
2017-07-01,12.836,133.0,133.0
2017-08-01,10.697,110.0,110.0
2017-09-01,10.246,104.0,104.0
2017-10-01,9.539,99.0,99.0
2017-11-01,20.45,209.0,209.0
2017-12-01,11.687,122.0,122.0
2018-01-01,21.862,417.0,417.0
2018-02-01,13.118,249.0,249.0
2018-03-01,13.075,249.0,249.0
2018-04-01,18.355,348.0,348.0
2018-05-01,28.283,539.0,539.0
2018-06-01,17.681,336.0,336.0
2018-07-01,13.347,255.0,255.0
2018-08-01,15.175,290.0,290.0
2018-09-01,19.795,377.0,377.0
2018-10-01,16.991,325.0,325.0
2018-11-01,21.501,411.0,411.0
2018-12-01,20.817,394.0,394.0
2019-01-01,11.026,99.0,99.0
2019-02-01,13.199,133.0,133.0
2019-03-01,13.542,133.0,133.0
2019-04-01,14.03,139.0,139.0
2019-05-01,8.129,81.0,81.0
2019-06-01,14.811,145.0,145.0
2019-07-01,12.784,128.0,128.0
2019-08-01,7.305,75.0,75.0
2019-09-01,6.89,70.0,70.0
2019-10-01,6.271,64.0,64.0
2019-11-01,19.614,197.0,197.0
2019-12-01,11.399,116.0,116.0
2020-01-01,17.978,186.0,186.0
2020-02-01,22.785,226.0,226.0
2020-03-01,13.936,139.0,139.0
2020-04-01,15.453,151.0,151.0
2020-05-01,20.434,203.0,203.0
2020-06-01,22.387,220.0,220.0
2020-07-01,32.413,319.0,319.0
2020-08-01,19.338,191.0,191.0
2020-09-01,11.933,116.0,116.0
2020-10-01,26.192,261.0,261.0
2020-11-01,18.961,186.0,186.0
2020-12-01,15.19,151.0,151.0
2021-01-01,11.914,128.0,128.0
2021-02-01,14.815,157.0,157.0
2021-03-01,11.267,122.0,122.0
2021-04-01,12.817,139.0,139.0
2021-05-01,31.865,342.0,342.0
2021-06-01,28.224,302.0,302.0
2021-07-01,9.482,104.0,104.0
2021-08-01,14.083,151.0,151.0
