measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-12-01,37.0,126.0,126.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,242.0,826.0,826.0
2023-04-01,352.0,1201.0,1201.0
2023-05-01,449.0,1532.0,1532.0
2023-06-01,376.0,1283.0,1283.0
2023-07-01,409.0,1396.0,1396.0
2023-08-01,387.0,1320.0,1320.0
2023-09-01,357.0,1218.0,1218.0
2023-10-01,198.0,676.0,676.0
2023-11-01,172.0,587.0,587.0
2023-12-01,92.0,314.0,314.0
2024-01-01,71.0,242.0,242.0
2024-02-01,231.0,788.0,788.0
2024-03-01,227.0,775.0,775.0
2024-04-01,292.0,996.0,996.0
2024-05-01,411.0,1402.0,1402.0
2024-06-01,402.0,1372.0,1372.0
2024-07-01,171.0,583.0,583.0
2024-08-01,290.0,989.0,989.0
2024-09-01,368.0,1256.0,1256.0
2024-10-01,318.0,1085.0,1085.0
2024-11-01,88.0,300.0,300.0
2024-12-01,98.0,334.0,334.0
