measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2011-01-01,1216.397,11819.0,11819.0
2011-02-01,2183.22,21212.0,21212.0
2011-03-01,3406.168,33094.0,33094.0
2011-04-01,2827.641,27473.0,27473.0
2011-05-01,2379.937,23123.0,23123.0
2011-06-01,2597.72,25239.0,25239.0
2011-07-01,2245.838,21821.0,21821.0
2011-08-01,1715.672,16669.0,16669.0
2011-09-01,1381.13,13419.0,13419.0
2011-10-01,2464.07,23941.0,23941.0
2011-11-01,2895.14,28129.0,28129.0
2011-12-01,1558.067,15138.0,15138.0
2012-01-01,3225.337,30692.0,30692.0
2012-02-01,2148.639,20446.0,20446.0
2012-03-01,3833.032,36475.0,36475.0
2012-04-01,2531.815,24093.0,24093.0
2012-05-01,2565.177,24410.0,24410.0
2012-06-01,2438.818,23208.0,23208.0
2012-07-01,1997.793,19011.0,19011.0
2012-08-01,2220.841,21134.0,21134.0
2012-09-01,1787.23,17007.0,17007.0
2012-10-01,3075.088,29263.0,29263.0
2012-11-01,3441.049,32745.0,32745.0
2012-12-01,5173.181,49228.0,49228.0
2013-01-01,1996.118,19045.0,19045.0
2013-02-01,2789.528,26615.0,26615.0
2013-03-01,3091.461,29496.0,29496.0
2013-04-01,3805.938,36312.0,36312.0
2013-05-01,2667.029,25446.0,25446.0
2013-06-01,2374.67,22657.0,22657.0
2013-07-01,2249.466,21462.0,21462.0
2013-08-01,2400.386,22902.0,22902.0
2013-09-01,2937.488,28027.0,28027.0
2013-10-01,2234.943,21324.0,21324.0
2013-11-01,3138.337,29943.0,29943.0
2013-12-01,2144.636,20462.0,20462.0
2014-01-01,2493.327,23712.0,23712.0
2014-02-01,3929.117,37366.0,37366.0
2014-03-01,3634.032,34560.0,34560.0
2014-04-01,3551.276,33773.0,33773.0
2014-05-01,2470.909,23498.0,23498.0
2014-06-01,2917.159,27742.0,27742.0
2014-07-01,2268.344,21572.0,21572.0
2014-08-01,1596.265,15180.0,15180.0
2014-09-01,2350.109,22350.0,22350.0
2014-10-01,2871.601,27309.0,27309.0
2014-11-01,3208.673,30514.0,30514.0
2014-12-01,2684.188,25527.0,25527.0
2015-01-01,1549.554,14440.0,14440.0
2015-02-01,2626.198,24474.0,24474.0
2015-03-01,2968.91,27667.0,27667.0
2015-04-01,2816.454,26247.0,26247.0
2015-05-01,1916.454,17859.0,17859.0
2015-06-01,1787.32,16656.0,16656.0
2015-07-01,1868.056,17408.0,17408.0
2015-08-01,2119.238,19749.0,19749.0
2015-09-01,2413.942,22496.0,22496.0
2015-10-01,2301.605,21449.0,21449.0
2015-11-01,2844.565,26509.0,26509.0
2015-12-01,3545.704,33042.0,33042.0
2016-01-01,2714.729,25062.0,25062.0
2016-02-01,3050.899,28166.0,28166.0
2016-03-01,3555.668,32826.0,32826.0
2016-04-01,3002.652,27720.0,27720.0
2016-05-01,2341.181,21614.0,21614.0
2016-06-01,2469.882,22802.0,22802.0
2016-07-01,2617.404,24164.0,24164.0
2016-08-01,1829.641,16891.0,16891.0
2016-09-01,1205.461,11129.0,11129.0
2016-10-01,2016.47,18616.0,18616.0
2016-11-01,2838.413,26204.0,26204.0
2016-12-01,3641.6,33619.0,33619.0
2017-01-01,2602.835,23980.0,23980.0
2017-02-01,2546.022,23457.0,23457.0
2017-03-01,2682.618,24715.0,24715.0
2017-04-01,2659.629,24503.0,24503.0
2017-05-01,2544.6,23443.0,23443.0
2017-06-01,1920.621,17695.0,17695.0
2017-07-01,1584.761,14600.0,14600.0
2017-08-01,1722.498,15869.0,15869.0
2017-09-01,1788.942,16482.0,16482.0
2017-10-01,2705.359,24924.0,24924.0
2017-11-01,2587.305,23837.0,23837.0
2017-12-01,2744.81,25288.0,25288.0
2018-01-01,2885.341,26268.0,26268.0
2018-02-01,2678.74,24387.0,24387.0
2018-03-01,3376.944,30744.0,30744.0
2018-04-01,3407.58,31023.0,31023.0
2018-05-01,2535.014,23079.0,23079.0
2018-06-01,2805.036,25537.0,25537.0
2018-07-01,2238.547,20380.0,20380.0
2018-08-01,2321.45,21134.0,21134.0
2018-09-01,2361.664,21501.0,21501.0
2018-10-01,2494.111,22706.0,22706.0
2018-11-01,2737.785,24925.0,24925.0
2018-12-01,2864.788,26081.0,26081.0
2019-01-01,2598.092,23136.0,23136.0
2019-02-01,2574.432,22925.0,22925.0
2019-03-01,2547.196,22683.0,22683.0
2019-04-01,2739.724,24397.0,24397.0
2019-05-01,2521.711,22456.0,22456.0
2019-06-01,2272.304,20235.0,20235.0
2019-07-01,2330.723,20755.0,20755.0
2019-08-01,2108.24,18774.0,18774.0
2019-09-01,2679.98,23865.0,23865.0
2019-10-01,2599.888,23152.0,23152.0
2019-11-01,2633.168,23448.0,23448.0
2019-12-01,2613.542,23274.0,23274.0
2020-01-01,3218.539,28217.0,28217.0
2020-02-01,3868.224,33913.0,33913.0
2020-03-01,2801.385,24560.0,24560.0
2020-04-01,2699.992,23671.0,23671.0
2020-05-01,2907.067,25486.0,25486.0
2020-06-01,2787.656,24439.0,24439.0
2020-07-01,2278.547,19976.0,19976.0
2020-08-01,2238.791,19627.0,19627.0
2020-09-01,1784.883,15648.0,15648.0
2020-10-01,2803.53,24579.0,24579.0
2020-11-01,3043.497,26682.0,26682.0
2020-12-01,2737.889,24003.0,24003.0
2021-01-01,3322.699,29386.0,29386.0
2021-02-01,4262.78,37700.0,37700.0
2021-03-01,3298.921,29176.0,29176.0
2021-04-01,3456.403,30568.0,30568.0
2021-05-01,3486.807,30837.0,30837.0
2021-06-01,2563.489,22671.0,22671.0
2021-07-01,1598.981,14141.0,14141.0
2021-08-01,2578.172,22801.0,22801.0
2021-09-01,2062.719,18243.0,18243.0
2021-10-01,2822.06,24958.0,24958.0
2021-11-01,2679.001,23693.0,23693.0
2021-12-01,2924.968,25868.0,25868.0
2022-01-01,2463.246,8405.0,8405.0
2022-02-01,2876.946,9816.0,9816.0
2022-03-01,3124.193,10660.0,10660.0
2022-04-01,3403.235,11612.0,11612.0
2022-05-01,3146.761,10737.0,10737.0
2022-06-01,2141.937,7308.0,7308.0
2022-07-01,1398.076,4770.0,4770.0
2022-08-01,1511.787,5158.0,5158.0
2022-09-01,1956.907,6677.0,6677.0
2022-10-01,1897.807,6475.0,6475.0
2022-11-01,2925.074,9980.0,9980.0
2022-12-01,3139.031,10710.0,10710.0
2023-01-01,3178.0,10843.0,10843.0
2023-02-01,3025.0,10321.0,10321.0
2023-03-01,3801.0,12969.0,12969.0
2023-04-01,3827.0,13058.0,13058.0
2023-05-01,1559.0,5319.0,5319.0
2023-06-01,1184.0,4040.0,4040.0
2023-07-01,1344.0,4586.0,4586.0
2023-08-01,1738.0,5930.0,5930.0
2023-09-01,1669.0,5695.0,5695.0
2023-10-01,2132.0,7274.0,7274.0
2023-11-01,2004.0,6838.0,6838.0
2023-12-01,2367.0,8076.0,8076.0
2024-01-01,3846.0,13123.0,13123.0
2024-02-01,3385.0,11550.0,11550.0
2024-03-01,3299.0,11256.0,11256.0
2024-04-01,4045.0,13802.0,13802.0
2024-05-01,3711.0,12662.0,12662.0
2024-06-01,2417.0,8247.0,8247.0
2024-07-01,1779.0,6070.0,6070.0
2024-08-01,1795.0,6125.0,6125.0
2024-09-01,1566.0,5343.0,5343.0
2024-10-01,2076.0,7083.0,7083.0
2024-11-01,3976.0,13566.0,13566.0
2024-12-01,2909.0,9926.0,9926.0
