measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,6513.5160000000005,66704.92,66704.92
2003-02-01,6009.662,61544.95,61544.95
2003-03-01,6624.927000000001,67845.88,67845.88
2003-04-01,6265.097000000001,64160.86,64160.86
2003-05-01,7173.429,73463.09,73463.09
2003-06-01,7473.996,76541.19,76541.19
2003-07-01,9595.932,98271.94,98271.94
2003-08-01,9015.042000000001,92323.05,92323.05
2003-09-01,8238.04,84365.77,84365.77
2003-10-01,7752.722000000001,79395.63,79395.63
2003-11-01,6562.678,67208.39,67208.39
2003-12-01,6967.96,71358.88,71358.88
2004-01-01,582.0,5832.8,5832.8
2004-02-01,917.0,9190.17,9190.17
2004-03-01,3965.0,39737.23,39737.23
2004-04-01,8147.0,81649.23,81649.23
2004-05-01,14043.0,140738.95,140738.95
2004-06-01,16858.0,168950.88,168950.88
2004-07-01,11004.0,110282.09,110282.09
2004-08-01,3690.0,36981.18,36981.18
2004-09-01,1061.0,10633.34,10633.34
2004-10-01,1019.0,10212.42,10212.42
2004-11-01,847.0,8488.63,8488.63
2004-12-01,758.0,7596.68,7596.68
2005-01-01,3903.0,39026.1,39026.1
2005-02-01,10371.0,103699.63,103699.63
2005-03-01,13269.0,132676.73,132676.73
2005-04-01,14798.0,147965.2,147965.2
2005-05-01,17320.0,173182.68,173182.68
2005-06-01,21567.0,215648.43,215648.43
2005-07-01,22300.0,222977.7,222977.7
2005-08-01,15040.0,150384.96,150384.96
2005-09-01,5562.0,55614.44,55614.44
2005-10-01,1678.0,16778.32,16778.32
2005-11-01,1187.0,11868.81,11868.81
2005-12-01,240.0,2399.76,2399.76
2006-01-01,0.0,0.0,0.0
2006-02-01,5859.0,58115.0,58115.0
2006-03-01,8205.0,81385.0,81385.0
2006-04-01,14291.0,141752.0,141752.0
2006-05-01,14049.0,139352.0,139352.0
2006-06-01,21163.0,209916.0,209916.0
2006-07-01,20956.0,207863.0,207863.0
2006-08-01,15762.0,156343.0,156343.0
2006-09-01,8100.0,80344.0,80344.0
2006-10-01,3619.0,35897.0,35897.0
2006-11-01,2150.0,21326.0,21326.0
2006-12-01,1078.0,10693.0,10693.0
2007-01-01,2105.0,20806.0,20806.0
2007-02-01,1173.0,11594.0,11594.0
2007-03-01,765.0,7561.0,7561.0
2007-04-01,2165.0,21399.0,21399.0
2007-05-01,5496.0,54322.0,54322.0
2007-06-01,9528.0,94175.0,94175.0
2007-07-01,6499.0,64236.0,64236.0
2007-08-01,2900.0,28664.0,28664.0
2007-09-01,1080.0,10675.0,10675.0
2007-10-01,1083.0,10704.0,10704.0
2007-11-01,942.0,9311.0,9311.0
2007-12-01,689.0,6810.0,6810.0
2008-01-01,444.0,4375.0,4375.0
2008-02-01,582.0,5735.0,5735.0
2008-03-01,3131.0,30853.0,30853.0
2008-04-01,3945.0,38874.0,38874.0
2008-05-01,6888.0,67874.0,67874.0
2008-06-01,15762.0,155319.0,155319.0
2008-07-01,8920.0,87898.0,87898.0
2008-08-01,3906.0,38490.0,38490.0
2008-09-01,2634.0,25955.0,25955.0
2008-10-01,1116.0,10997.0,10997.0
