measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,34.0,116.0,116.0
2024-07-01,566.0,1931.0,1931.0
2024-08-01,650.0,2218.0,2218.0
2024-09-01,416.0,1419.0,1419.0
2024-10-01,304.0,1037.0,1037.0
2024-11-01,328.0,1119.0,1119.0
2024-12-01,297.0,1013.0,1013.0
