measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,4777.0,48921.26,48921.26
2003-02-01,4394.0,44998.95,44998.95
2003-03-01,4161.0,42612.8,42612.8
2003-04-01,4968.0,50877.29,50877.29
2003-05-01,5319.0,54471.88,54471.88
2003-06-01,4697.0,48101.98,48101.98
2003-07-01,4587.0,46975.47,46975.47
2003-08-01,5042.0,51635.12,51635.12
2003-09-01,5092.0,52147.17,52147.17
2003-10-01,4898.0,50160.42,50160.42
2003-11-01,4558.0,46678.48,46678.48
2003-12-01,4761.0,48757.4,48757.4
2004-01-01,3732.2780000000002,37404.89,37404.89
2004-02-01,3267.001,32741.88,32741.88
2004-03-01,3606.6240000000003,36145.59,36145.59
2004-04-01,4201.254,42104.97,42104.97
2004-05-01,6468.896000000001,64831.28,64831.28
2004-06-01,6913.645,69288.55,69288.55
2004-07-01,7182.98,71987.83,71987.83
2004-08-01,6390.861,64049.21,64049.21
2004-09-01,4392.399,44020.62,44020.62
2004-10-01,2702.97,27089.17,27089.17
2004-11-01,2331.329,23364.58,23364.58
2004-12-01,2836.763,28430.04,28430.04
2005-01-01,4775.136,47746.59,47746.59
2005-02-01,4375.286,43748.48,43748.48
2005-03-01,4559.157,45587.01,45587.01
2005-04-01,4555.867,45554.12,45554.12
2005-05-01,6425.657,64250.15,64250.15
2005-06-01,5991.146000000001,59905.47,59905.47
2005-07-01,5569.196,55686.39,55686.39
2005-08-01,4621.657,46211.95,46211.95
2005-09-01,3662.982,36626.16,36626.16
2005-10-01,3953.081,39526.86,39526.86
2005-11-01,4259.919,42594.93,42594.93
2005-12-01,4768.915,47684.38,47684.38
2006-01-01,5512.343,54677.0,54677.0
2006-02-01,4836.196,47970.0,47970.0
