measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,28615.0,293046.22,293046.22
2003-02-01,23091.0,236474.93,236474.93
2003-03-01,5273.0,54000.79,54000.79
2003-04-01,30750.0,314910.75,314910.75
2003-05-01,6253.0,64036.97,64036.97
2003-06-01,4015.0,41117.62,41117.62
2003-07-01,1616.0,16549.46,16549.46
2003-08-01,126.0,1290.37,1290.37
2003-09-01,2688.0,27527.81,27527.81
2003-10-01,3840.0,39325.44,39325.44
2003-11-01,5150.0,52741.15,52741.15
2003-12-01,5727.0,58650.21,58650.21
2004-01-01,5975.197,59883.42,59883.42
2004-02-01,5136.99,51482.91,51482.91
2004-03-01,4943.1320000000005,49540.07,49540.07
2004-04-01,5071.071,50822.27,50822.27
2004-05-01,6595.726000000001,66102.37,66102.37
2004-06-01,7364.053000000001,73802.54,73802.54
2004-07-01,5562.228,55744.65,55744.65
2004-08-01,5332.419,53441.5,53441.5
2004-09-01,4709.1320000000005,47194.92,47194.92
2004-10-01,4969.528,49804.61,49804.61
2004-11-01,5504.658,55167.68,55167.68
2004-12-01,6742.866,67577.0,67577.0
2005-01-01,4278.097,42776.69,42776.69
2005-02-01,3919.866,39194.74,39194.74
2005-03-01,4084.5980000000004,40841.9,40841.9
2005-04-01,4081.6510000000003,40812.43,40812.43
2005-05-01,5756.816000000001,57562.4,57562.4
2005-06-01,5367.533,53669.96,53669.96
2005-07-01,4989.503000000001,49890.04,49890.04
2005-08-01,4140.593,41401.79,41401.79
2005-09-01,3281.7050000000004,32813.77,32813.77
2005-10-01,3541.608,35412.54,35412.54
2005-11-01,3816.5080000000003,38161.26,38161.26
2005-12-01,4272.523,42720.96,42720.96
2006-01-01,4330.704000000001,42956.0,42956.0
2006-02-01,3799.498,37687.0,37687.0
2006-03-01,4083.657,40506.0,40506.0
2006-04-01,4930.008,48901.0,48901.0
2006-05-01,5320.136,52770.0,52770.0
2006-06-01,5494.944,54504.0,54504.0
2006-07-01,4490.06,44537.0,44537.0
2006-08-01,3681.6470000000004,36518.0,36518.0
2006-09-01,2699.011,26771.0,26771.0
2006-10-01,2552.574,25319.0,25319.0
2006-11-01,2961.8230000000003,29378.0,29378.0
2006-12-01,3212.9390000000003,31869.0,31869.0
2007-01-01,5082.79,50238.0,50238.0
2007-02-01,3591.3320000000003,35497.0,35497.0
2007-03-01,5328.027,52662.0,52662.0
2007-04-01,5496.629,54329.0,54329.0
2007-05-01,5948.72,58797.0,58797.0
2007-06-01,5069.22,50104.0,50104.0
2007-07-01,4805.075,47493.0,47493.0
2007-08-01,3954.259,39084.0,39084.0
2007-09-01,2545.047,25155.0,25155.0
2007-10-01,2974.2760000000003,29398.0,29398.0
2007-11-01,3330.904,32923.0,32923.0
2007-12-01,4019.722,39731.0,39731.0
2008-01-01,5071.871,49978.0,49978.0
2008-02-01,4146.071,40855.0,40855.0
2008-03-01,4418.915,43544.0,43544.0
2008-04-01,4241.119000000001,41792.0,41792.0
2008-05-01,6988.251,68862.0,68862.0
2008-06-01,8562.278,84373.0,84373.0
2008-07-01,6448.057000000001,63539.0,63539.0
2008-08-01,4138.339,40779.0,40779.0
2008-09-01,3229.938,31828.0,31828.0
2008-10-01,3504.848,34537.0,34537.0
2008-11-01,3894.577,38377.0,38377.0
2008-12-01,4847.736,47770.0,47770.0
2009-01-01,6305.822,61545.0,61545.0
2009-02-01,4284.37,41815.0,41815.0
2009-03-01,4527.986,44193.0,44193.0
2009-04-01,6198.051,60493.0,60493.0
2009-05-01,7313.318,71378.0,71378.0
2009-06-01,8111.687000000001,79170.0,79170.0
