measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2013-01-01,10.407,292.0,292.0,2245.484,31275.0,31275.0
2013-02-01,7.439,210.0,210.0,2139.5,29799.0,29799.0
2013-03-01,0.317,12.0,12.0,2292.11,31925.0,31925.0
2013-04-01,0.151,6.0,6.0,2158.099,30058.0,30058.0
2013-05-01,0.14,6.0,6.0,2465.478,34340.0,34340.0
2013-06-01,0.583,17.0,17.0,2159.866,30083.0,30083.0
2013-07-01,4.311,122.0,122.0,2851.426,39716.0,39716.0
2013-08-01,0.798,23.0,23.0,2529.63,35233.0,35233.0
2013-09-01,0.504,12.0,12.0,2355.532,32809.0,32809.0
2013-10-01,0.075,0.0,0.0,2111.449,29409.0,29409.0
2013-11-01,0.508,12.0,12.0,2160.448,30091.0,30091.0
2013-12-01,9.767,274.0,274.0,2036.978,28371.0,28371.0
2014-01-01,0.0,0.0,0.0,1587.198,24141.0,24141.0
2014-02-01,0.0,0.0,0.0,1736.2,26407.0,26407.0
2014-03-01,0.0,0.0,0.0,1835.993,27925.0,27925.0
2014-04-01,0.0,0.0,0.0,2296.38,34927.0,34927.0
2014-05-01,0.0,0.0,0.0,2119.264,32234.0,32234.0
2014-06-01,0.0,0.0,0.0,2362.712,35937.0,35937.0
2014-07-01,0.0,0.0,0.0,2952.384,44906.0,44906.0
2014-08-01,0.0,0.0,0.0,2810.502,42747.0,42747.0
2014-09-01,0.0,0.0,0.0,2124.707,32316.0,32316.0
2014-10-01,0.0,0.0,0.0,1858.679,28270.0,28270.0
2014-11-01,0.0,0.0,0.0,2250.541,34231.0,34231.0
2014-12-01,0.0,0.0,0.0,2625.44,39933.0,39933.0
2015-01-01,0.0,0.0,0.0,2443.719,37665.0,37665.0
2015-02-01,0.0,0.0,0.0,1710.458,26363.0,26363.0
2015-03-01,0.0,0.0,0.0,1921.028,29608.0,29608.0
2015-04-01,0.0,0.0,0.0,2040.857,31455.0,31455.0
2015-05-01,0.0,0.0,0.0,1945.873,29991.0,29991.0
2015-06-01,0.0,0.0,0.0,2098.201,32339.0,32339.0
2015-07-01,0.0,0.0,0.0,2519.395,38830.0,38830.0
2015-08-01,0.0,0.0,0.0,2704.088,41677.0,41677.0
2015-09-01,0.0,0.0,0.0,2357.967,36343.0,36343.0
2015-10-01,0.0,0.0,0.0,2350.02,36220.0,36220.0
2015-11-01,0.0,0.0,0.0,2255.757,34767.0,34767.0
2015-12-01,0.0,0.0,0.0,2570.637,39620.0,39620.0
2016-01-01,3.931,35.0,35.0,2066.942,32020.0,32020.0
2016-02-01,2.205,23.0,23.0,1894.202,29344.0,29344.0
2016-03-01,0.614,6.0,6.0,1738.416,26931.0,26931.0
2016-04-01,1.392,17.0,17.0,2209.166,34224.0,34224.0
2016-05-01,7.809,81.0,81.0,1985.275,30756.0,30756.0
2016-06-01,1.443,17.0,17.0,1787.366,27690.0,27690.0
2016-07-01,8.085,87.0,87.0,2169.769,33614.0,33614.0
2016-08-01,14.886,157.0,157.0,2328.553,36074.0,36074.0
2016-09-01,2.372,23.0,23.0,1916.734,29694.0,29694.0
2016-10-01,0.33,6.0,6.0,1884.002,29187.0,29187.0
2016-11-01,2.236,23.0,23.0,1921.983,29775.0,29775.0
2016-12-01,8.697,93.0,93.0,1845.592,28592.0,28592.0
2017-01-01,0.216,6.0,6.0,2398.877,38210.0,38210.0
2017-02-01,0.389,6.0,6.0,1919.113,30568.0,30568.0
2017-03-01,2.507,41.0,41.0,1815.739,28921.0,28921.0
2017-04-01,0.441,6.0,6.0,1649.827,26278.0,26278.0
2017-05-01,0.517,6.0,6.0,1490.987,23748.0,23748.0
2017-06-01,0.459,6.0,6.0,1747.579,27836.0,27836.0
2017-07-01,0.57,6.0,6.0,2383.518,37965.0,37965.0
2017-08-01,0.503,6.0,6.0,2376.856,37859.0,37859.0
2017-09-01,0.591,6.0,6.0,1758.162,28004.0,28004.0
2017-10-01,0.448,6.0,6.0,2087.822,33255.0,33255.0
2017-11-01,0.91,12.0,12.0,2341.088,37289.0,37289.0
2017-12-01,4.449,58.0,58.0,2364.432,37660.0,37660.0
2018-01-01,49.018,522.0,522.0,5630.951,82136.0,82136.0
2018-02-01,1.887,17.0,17.0,5521.712,80541.0,80541.0
2018-03-01,2.095,23.0,23.0,6532.337,95282.0,95282.0
