measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2019-01-01,1446.393,9887.0,9887.0
2019-02-01,1434.93,9809.0,9809.0
2019-03-01,1366.295,9340.0,9340.0
2019-04-01,1585.948,10842.0,10842.0
2019-05-01,1398.12,9557.0,9557.0
2019-06-01,1724.235,11787.0,11787.0
2019-07-01,2308.277,15780.0,15780.0
2019-08-01,2162.62,14784.0,14784.0
2019-09-01,1719.301,11753.0,11753.0
2019-10-01,1676.654,11462.0,11462.0
2019-11-01,1631.217,11151.0,11151.0
2019-12-01,1613.01,11027.0,11027.0
2020-01-01,1695.466,12142.0,12142.0
2020-02-01,1486.568,10646.0,10646.0
2020-03-01,1508.567,10803.0,10803.0
2020-04-01,1371.272,9820.0,9820.0
2020-05-01,1158.578,8297.0,8297.0
2020-06-01,1925.515,13790.0,13790.0
2020-07-01,2936.234,21029.0,21029.0
2020-08-01,2571.868,18419.0,18419.0
2020-09-01,1626.508,11649.0,11649.0
2020-10-01,1793.997,12848.0,12848.0
2020-11-01,1575.863,11286.0,11286.0
2020-12-01,1144.564,8197.0,8197.0
2021-01-01,949.647,7148.0,7148.0
2021-02-01,1092.218,8221.0,8221.0
2021-03-01,977.781,7359.0,7359.0
2021-04-01,1158.147,8717.0,8717.0
2021-05-01,1214.848,9144.0,9144.0
2021-06-01,1746.936,13149.0,13149.0
2021-07-01,2130.663,16037.0,16037.0
2021-08-01,2234.295,16817.0,16817.0
2021-09-01,1596.076,12013.0,12013.0
2021-10-01,1894.272,14258.0,14258.0
2021-11-01,1548.434,11654.0,11654.0
2021-12-01,1167.683,8789.0,8789.0
2022-01-01,705.406,5041.0,5041.0
2022-02-01,921.761,6586.0,6586.0
2022-03-01,943.97,6744.0,6744.0
2022-04-01,1049.659,7499.0,7499.0
2022-05-01,1166.7,8336.0,8336.0
2022-06-01,1523.721,10887.0,10887.0
2022-07-01,2182.303,15593.0,15593.0
2022-08-01,2115.224,15113.0,15113.0
2022-09-01,1453.479,10385.0,10385.0
2022-10-01,1215.896,8688.0,8688.0
2022-11-01,1138.472,8135.0,8135.0
2022-12-01,990.409,7076.0,7076.0
2023-01-01,998.601,7448.0,7448.0
2023-02-01,658.036,4907.0,4907.0
2023-03-01,863.8,6442.0,6442.0
2023-04-01,1095.515,8169.0,8169.0
2023-05-01,1175.768,8767.0,8767.0
2023-06-01,1173.392,8750.0,8750.0
2023-07-01,1951.288,14551.0,14551.0
2023-08-01,1650.733,12310.0,12310.0
2023-09-01,1215.041,9061.0,9061.0
2023-10-01,1258.087,9381.0,9381.0
2023-11-01,1316.383,9816.0,9816.0
2023-12-01,1092.356,8146.0,8146.0
2024-01-01,1534.0,10873.0,10873.0
2024-02-01,1269.0,9103.0,9103.0
2024-03-01,1656.0,11926.0,11926.0
2024-04-01,1506.0,10929.0,10929.0
2024-05-01,1517.0,11081.0,11081.0
2024-06-01,1352.0,9787.0,9787.0
2024-07-01,1430.0,10475.0,10475.0
2024-08-01,1316.0,9741.0,9741.0
2024-09-01,1258.0,9281.0,9281.0
2024-10-01,1559.0,11230.0,11230.0
2024-11-01,1396.0,10050.0,10050.0
2024-12-01,1578.0,11366.0,11366.0
