measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2019-01-01,1661.329,17154.0,17154.0
2019-02-01,1588.095,16398.0,16398.0
2019-03-01,1478.437,15266.0,15266.0
2019-04-01,1300.912,13434.0,13434.0
2019-05-01,1261.145,13023.0,13023.0
2019-06-01,1680.051,17348.0,17348.0
2019-07-01,2859.139,29523.0,29523.0
2019-08-01,2499.483,25809.0,25809.0
2019-09-01,1785.614,18439.0,18439.0
2019-10-01,1505.619,15547.0,15547.0
2019-11-01,1589.733,16416.0,16416.0
2019-12-01,1773.443,18313.0,18313.0
2020-01-01,1345.373,15301.0,15857.0
2020-02-01,1264.049,14376.0,14900.0
2020-03-01,1237.449,14074.0,14586.0
2020-04-01,882.988,10043.0,10408.0
2020-05-01,1031.764,11735.0,12162.0
2020-06-01,1641.288,18667.0,19346.0
2020-07-01,2363.293,26879.0,27857.0
2020-08-01,2105.046,23941.0,24813.0
2020-09-01,1651.796,18786.0,19471.0
2020-10-01,1237.032,14069.0,14582.0
2020-11-01,1275.192,14503.0,15031.0
2020-12-01,1299.73,14782.0,15320.0
2021-01-01,1578.189,17949.0,29988.0
2021-02-01,1326.359,15085.0,25204.0
2021-03-01,1307.708,14873.0,24849.0
2021-04-01,1112.232,12650.0,21136.0
2021-05-01,1406.627,15998.0,26729.0
2021-06-01,1998.891,22734.0,37984.0
2021-07-01,2224.005,25294.0,42261.0
2021-08-01,2419.824,27521.0,45983.0
2021-09-01,1645.716,18717.0,31273.0
2021-10-01,1628.264,18519.0,30941.0
2021-11-01,1640.586,18659.0,31175.0
2021-12-01,1625.599,18488.0,30891.0
2022-01-01,567.169,6451.0,12153.0
2022-02-01,521.288,5929.0,11167.0
2022-03-01,570.927,6493.0,12230.0
2022-04-01,625.109,7110.0,13391.0
2022-05-01,733.008,8337.0,15703.0
2022-06-01,768.019,8735.0,16453.0
2022-07-01,1036.657,11790.0,22208.0
2022-08-01,1032.618,11744.0,22121.0
2022-09-01,700.554,7968.0,15008.0
2022-10-01,658.633,7491.0,14109.0
2022-11-01,608.975,6926.0,13046.0
2022-12-01,650.043,7393.0,13925.0
2023-01-01,1372.015,16229.0,16711.0
2023-02-01,1236.818,14630.0,15063.0
2023-03-01,1200.288,14198.0,14618.0
2023-04-01,1060.471,12544.0,12916.0
2023-05-01,1198.664,14179.0,14598.0
2023-06-01,1594.553,18862.0,19420.0
2023-07-01,2319.929,27442.0,28254.0
2023-08-01,1825.152,21589.0,22228.0
2023-09-01,1646.507,19476.0,20053.0
2023-10-01,1291.225,15274.0,15725.0
2023-11-01,1550.402,18339.0,18882.0
2023-12-01,1483.976,17554.0,18073.0
2024-01-01,1852.781,21289.0,21289.0
2024-02-01,1681.41,19321.0,19321.0
2024-03-01,1615.586,18565.0,18565.0
2024-04-01,1389.191,15964.0,15964.0
2024-05-01,1643.273,18883.0,18883.0
2024-06-01,2039.296,23435.0,23435.0
2024-07-01,2605.835,29945.0,29945.0
2024-08-01,2318.831,26646.0,26646.0
2024-09-01,1912.921,21982.0,21982.0
2024-10-01,1627.18,18699.0,18699.0
2024-11-01,1701.508,19553.0,19553.0
2024-12-01,2001.188,22996.0,22996.0
