measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,675.541,6980.37,6980.37
2001-02-01,588.241,6078.29,6078.29
2001-03-01,633.361,6544.52,6544.52
2001-04-01,623.055,6438.03,6438.03
2001-05-01,653.105,6748.53,6748.53
2001-06-01,643.042,6644.55,6644.55
2001-07-01,737.851,7624.21,7624.21
2001-08-01,763.4110000000001,7888.33,7888.33
2001-09-01,635.332,6564.89,6564.89
2001-10-01,600.291,6202.81,6202.81
2001-11-01,494.15,5106.05,5106.05
2001-12-01,532.621,5503.57,5503.57
2002-01-01,1258.569,12803.42,12803.42
2002-02-01,1097.87,11168.63,11168.63
2002-03-01,1394.803,14189.33,14189.33
2002-04-01,1124.911,11443.72,11443.72
2002-05-01,1166.377,11865.55,11865.55
2002-06-01,1514.104,15402.98,15402.98
2002-07-01,1828.134,18597.61,18597.61
2002-08-01,1740.468,17705.78,17705.78
2002-09-01,1569.073,15962.18,15962.18
2002-10-01,1330.0240000000001,13530.33,13530.33
2002-11-01,1225.127,12463.22,12463.22
2002-12-01,1343.54,13667.83,13667.83
2003-01-01,1319.4640000000002,13512.63,13512.63
2003-02-01,1217.396,12467.35,12467.35
2003-03-01,1342.0330000000001,13743.76,13743.76
2003-04-01,1269.141,12997.27,12997.27
2003-05-01,1453.145,14881.66,14881.66
2003-06-01,1514.0310000000002,15505.19,15505.19
2003-07-01,1943.8790000000001,19907.26,19907.26
2003-08-01,1826.2060000000001,18702.18,18702.18
2003-09-01,1668.806,17090.24,17090.24
2003-10-01,1570.4940000000001,16083.43,16083.43
2003-11-01,1329.423,13614.62,13614.62
2003-12-01,1411.5220000000002,14455.4,14455.4
2004-01-01,1337.23,13401.72,13401.72
2004-02-01,1224.26,12269.53,12269.53
2004-03-01,1738.122,17419.46,17419.46
2004-04-01,1678.641,16823.34,16823.34
2004-05-01,1552.165,15555.8,15555.8
2004-06-01,1682.433,16861.34,16861.34
2004-07-01,1764.941,17688.24,17688.24
2004-08-01,1532.719,15360.91,15360.91
2004-09-01,1155.419,11579.61,11579.61
2004-10-01,991.519,9937.0,9937.0
2004-11-01,887.768,8897.21,8897.21
2004-12-01,1109.5520000000001,11119.93,11119.93
2005-01-01,882.3620000000001,8822.74,8822.74
2005-02-01,1067.732,10676.26,10676.26
2005-03-01,1163.401,11632.85,11632.85
2005-04-01,1933.865,19336.72,19336.72
2005-05-01,2761.541,27612.65,27612.65
2005-06-01,2977.664,29773.66,29773.66
2005-07-01,3112.0860000000002,31117.74,31117.74
2005-08-01,2622.529,26222.67,26222.67
2005-09-01,1591.058,15908.99,15908.99
2005-10-01,920.0,9199.08,9199.08
2005-11-01,791.919,7918.4,7918.4
2005-12-01,713.8430000000001,7137.72,7137.72
2006-01-01,2222.039,22040.0,22040.0
2006-02-01,1949.4830000000002,19337.0,19337.0
2006-03-01,2095.282,20783.0,20783.0
2006-04-01,2529.536,25090.0,25090.0
2006-05-01,2729.706,27076.0,27076.0
2006-06-01,2819.398,27966.0,27966.0
2006-07-01,2303.803,22851.0,22851.0
2006-08-01,1889.015,18737.0,18737.0
2006-09-01,1384.834,13736.0,13736.0
2006-10-01,1309.699,12991.0,12991.0
2006-11-01,1519.68,15074.0,15074.0
2006-12-01,1648.525,16352.0,16352.0
2007-01-01,784.5970000000001,7755.0,7755.0
2007-02-01,680.085,6722.0,6722.0
2007-03-01,910.215,8997.0,8997.0
2007-04-01,887.979,8777.0,8777.0
2007-05-01,1177.597,11639.0,11639.0
2007-06-01,1081.343,10688.0,10688.0
2007-07-01,1333.659,13182.0,13182.0
2007-08-01,1129.233,11161.0,11161.0
2007-09-01,844.535,8347.0,8347.0
2007-10-01,704.1220000000001,6960.0,6960.0
2007-11-01,678.936,6711.0,6711.0
2007-12-01,575.698,5690.0,5690.0
2008-01-01,703.97,6937.0,6937.0
