measured_on,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2015-07-01,51744.0,596309.0,596309.0,34282.0,46908.0,46908.0
2015-08-01,46740.0,548279.0,548279.0,30909.0,38387.0,38387.0
2015-09-01,14911.0,178697.0,178697.0,8846.0,3786.0,3786.0
2015-10-01,14978.0,174387.0,174387.0,8054.0,2066.0,2066.0
2015-11-01,29765.0,323894.0,323894.0,14525.0,7140.0,7140.0
2015-12-01,52457.0,570915.0,570915.0,24248.0,6678.0,6678.0
2016-01-01,40472.0,443137.0,443137.0,18587.0,5196.0,5196.0
2016-02-01,51114.0,543115.0,543115.0,23671.0,9155.0,9155.0
2016-03-01,46182.0,495738.0,495738.0,23925.0,19799.0,19799.0
2016-04-01,36874.0,401904.0,401904.0,19661.0,15575.0,15575.0
2016-05-01,30363.0,344581.0,344581.0,16488.0,6719.0,6719.0
2016-06-01,51348.0,570351.0,570351.0,30932.0,33841.0,33841.0
2016-07-01,48247.0,534767.0,534767.0,31173.0,53601.0,53601.0
2016-08-01,49837.0,559328.0,559328.0,31494.0,46376.0,46376.0
2016-09-01,25173.0,286923.0,286923.0,14033.0,12956.0,12956.0
2016-10-01,24302.0,266053.0,266053.0,12384.0,5877.0,5877.0
2016-11-01,44620.0,488971.0,488971.0,23315.0,7146.0,7146.0
2016-12-01,17491.0,203703.0,203703.0,8237.0,1511.0,1511.0
2017-01-01,18022.0,200349.0,200349.0,8565.0,1567.0,1567.0
2017-02-01,13760.0,161277.0,161277.0,6617.0,113.0,113.0
2017-03-01,24100.0,275319.0,275319.0,11338.0,225.0,225.0
2017-04-01,16628.0,192290.0,192290.0,8589.0,1869.0,1869.0
2017-05-01,25237.0,298124.0,298124.0,13233.0,2855.0,2855.0
2017-06-01,45583.0,508401.0,508401.0,27643.0,31264.0,31264.0
2017-07-01,64651.0,701253.0,701253.0,48506.0,131046.0,131046.0
2017-08-01,39296.0,435397.0,435397.0,24466.0,33992.0,33992.0
2017-09-01,20818.0,238900.0,238900.0,14027.0,29590.0,29590.0
2017-10-01,20197.0,240961.0,240961.0,11110.0,14636.0,14636.0
2017-11-01,31118.0,349804.0,349804.0,15899.0,9251.0,9251.0
2017-12-01,31372.0,351684.0,351684.0,15649.0,6888.0,6888.0
2018-01-01,26565.0,292227.0,292227.0,12851.0,4212.0,4212.0
2018-02-01,46802.0,488280.0,488280.0,24626.0,37534.0,37534.0
2018-03-01,14725.0,164272.0,164272.0,7082.0,755.0,755.0
2018-04-01,37217.0,410984.0,410984.0,20870.0,20485.0,20485.0
2018-05-01,85124.0,899879.0,899879.0,66672.0,203488.0,203488.0
2018-06-01,53849.0,596218.0,596218.0,39989.0,105026.0,105026.0
2018-07-01,79043.0,864873.0,864873.0,64099.0,215692.0,215692.0
2018-08-01,55879.0,619211.0,619211.0,42955.0,116606.0,116606.0
2018-09-01,23014.0,268499.0,268499.0,15406.0,29455.0,29455.0
2018-10-01,11698.0,144966.0,144966.0,6562.0,5831.0,5831.0
2018-11-01,52297.0,573205.0,573205.0,27843.0,28803.0,28803.0
2018-12-01,33904.0,374435.0,374435.0,16655.0,14854.0,14854.0
2019-01-01,20591.0,474162.0,474162.0,43589.0,18267.0,18267.0
2019-02-01,35876.0,748422.0,748422.0,71919.0,55718.0,55718.0
2019-03-01,37345.0,799154.0,799154.0,74640.0,31039.0,31039.0
2019-04-01,25925.0,515596.0,515596.0,45866.0,32581.0,32581.0
2019-05-01,32669.0,597419.0,597419.0,52932.0,47218.0,47218.0
2019-06-01,35964.0,618689.0,618689.0,54360.0,66827.0,66827.0
2019-07-01,33157.0,642895.0,642895.0,55712.0,39812.0,39812.0
2019-08-01,30084.0,565425.0,565425.0,48902.0,42524.0,42524.0
2019-09-01,7641.0,161339.0,161339.0,13605.0,5682.0,5682.0
2019-10-01,5820.0,175553.0,175553.0,14376.0,2839.0,2839.0
2019-11-01,12232.0,311539.0,311539.0,26001.0,1975.0,1975.0
2019-12-01,24861.0,586371.0,586371.0,52596.0,11937.0,11937.0
2020-01-01,58721.0,646706.0,646706.0,27161.0,12664.0,12664.0
2020-02-01,46164.0,508780.0,508780.0,20553.0,6006.0,6006.0
2020-03-01,69700.0,772112.0,772112.0,34364.0,19665.0,19665.0
2020-04-01,40481.0,465428.0,465428.0,20205.0,10706.0,10706.0
2020-05-01,29339.0,337617.0,337617.0,16014.0,8919.0,8919.0
2020-06-01,48693.0,565510.0,565510.0,30633.0,39161.0,39161.0
2020-07-01,61281.0,938015.0,938015.0,82723.0,141476.0,141476.0
2020-08-01,68262.0,784891.0,784891.0,48776.0,105630.0,105630.0
2020-09-01,21208.0,255844.0,255844.0,12316.0,9619.0,9619.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,3248.0,43473.0,43473.0,1386.0,2881.0,2881.0
2020-12-01,9990.0,118311.0,118311.0,5133.0,8368.0,8368.0
2021-01-01,26952.0,301286.0,301286.0,12261.0,5642.0,5642.0
2021-02-01,55634.0,578939.0,578939.0,25006.0,27567.0,27567.0
2021-03-01,14502.0,165579.0,165579.0,6696.0,1617.0,1617.0
2021-04-01,39764.0,462801.0,462801.0,21408.0,22560.0,22560.0
2021-05-01,14102.0,167720.0,167720.0,7388.0,2261.0,2261.0
2021-06-01,48393.0,572678.0,572678.0,32440.0,58177.0,58177.0
2021-07-01,47695.0,561274.0,561274.0,32881.0,63232.0,63232.0
2021-08-01,40519.0,496450.0,496450.0,27669.0,63616.0,63616.0
2021-09-01,9051.0,112274.0,112274.0,6089.0,11559.0,11559.0
2021-10-01,11499.0,136173.0,136173.0,7772.0,13984.0,13984.0
2021-11-01,26036.0,305828.0,305828.0,13344.0,11721.0,11721.0
2021-12-01,39047.0,437414.0,437414.0,19340.0,25486.0,25486.0
2022-01-01,48483.0,473864.0,473864.0,20093.0,11149.0,11149.0
2022-02-01,28776.0,320089.0,320089.0,10864.0,8118.0,8118.0
2022-03-01,16950.0,200720.0,200720.0,7600.0,3181.0,3181.0
2022-04-01,14136.0,162069.0,162069.0,7364.0,8780.0,8780.0
2022-05-01,16296.0,184859.0,184859.0,9006.0,11938.0,11938.0
2022-06-01,47458.0,548030.0,548030.0,31323.0,56661.0,56661.0
2022-07-01,77434.0,878876.0,878876.0,57380.0,133835.0,133835.0
2022-08-01,68446.0,780159.0,780159.0,50676.0,119036.0,119036.0
2022-09-01,47752.0,554742.0,554742.0,32247.0,59669.0,59669.0
2022-10-01,19631.0,219112.0,219112.0,10896.0,10048.0,10048.0
2022-11-01,29110.0,320638.0,320638.0,16005.0,25275.0,25275.0
2022-12-01,66502.0,699158.0,699158.0,33439.0,61170.0,61170.0
2023-01-01,18727.0,449223.0,449223.0,39870.0,16395.0,16395.0
2023-02-01,15090.0,385440.0,385440.0,34424.0,16425.0,16425.0
2023-03-01,25889.0,577022.0,577022.0,52769.0,21940.0,21940.0
2023-04-01,29586.0,602175.0,602175.0,53574.0,37975.0,37975.0
2023-05-01,19351.0,324000.0,324000.0,28703.0,35640.0,35640.0
2023-06-01,28912.0,392312.0,392312.0,35046.0,91466.0,91466.0
2023-07-01,68800.0,996912.0,996912.0,88217.0,185472.0,185472.0
2023-08-01,62918.0,918255.0,918255.0,80473.0,170170.0,170170.0
2023-09-01,35682.0,583334.0,583334.0,51020.0,76521.0,76521.0
2023-10-01,30064.0,554208.0,554208.0,48578.0,61824.0,61824.0
2023-11-01,37840.0,749616.0,749616.0,67237.0,65136.0,65136.0
2023-12-01,40006.0,753064.0,753064.0,68043.0,81322.0,81322.0
2024-01-01,50284.0,871563.0,871563.0,80530.0,82092.0,82092.0
2024-02-01,32881.0,626521.0,626521.0,55980.0,70317.0,70317.0
2024-03-01,5063.0,107913.0,107913.0,9484.0,7162.0,7162.0
2024-04-01,15369.0,251384.0,251384.0,21668.0,43656.0,43656.0
2024-05-01,53673.0,884984.0,884984.0,78568.0,122392.0,122392.0
2024-06-01,24844.0,418268.0,418268.0,36256.0,53562.0,53562.0
2024-07-01,76583.0,1050784.0,1050784.0,94549.0,232730.0,232730.0
2024-08-01,57001.0,897404.0,897404.0,78928.0,136273.0,136273.0
2024-09-01,40250.0,689753.0,689753.0,59103.0,80488.0,80488.0
2024-10-01,24401.0,473540.0,473540.0,41079.0,39034.0,39034.0
2024-11-01,37404.0,708673.0,708673.0,64228.0,69676.0,69676.0
2024-12-01,32318.0,681119.0,681119.0,61234.0,46863.0,46863.0
