measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed",Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2004-04-01,0.0,0.0,0.0,0.0,0.0,0.0,154.554,2343.0,2343.0
2004-05-01,0.0,0.0,0.0,0.899,10.0,10.0,196.605,2980.0,2980.0
2004-06-01,0.0,0.0,0.0,0.599,6.0,6.0,167.502,2539.0,2539.0
2004-07-01,0.0,0.0,0.0,60.044000000000004,642.0,642.0,199.791,3028.0,3028.0
2004-08-01,0.0,0.0,0.0,0.749,8.0,8.0,331.66400000000004,5027.0,5027.0
2004-09-01,0.0,0.0,0.0,3.418,37.0,37.0,228.96,3470.0,3470.0
2004-10-01,0.0,0.0,0.0,1.7970000000000002,19.0,19.0,176.068,2669.0,2669.0
2004-11-01,0.0,0.0,0.0,1.048,11.0,11.0,157.42,2386.0,2386.0
2004-12-01,0.0,0.0,0.0,1.947,21.0,21.0,189.673,2875.0,2875.0
2005-01-01,0.0,0.0,0.0,6.545,79.26,79.26,608.1840000000001,9045.81,9045.81
2005-02-01,0.0,0.0,0.0,3.322,40.23,40.23,504.88,7509.32,7509.32
2005-03-01,0.0,0.0,0.0,4.02,48.69,48.69,625.2520000000001,9299.68,9299.68
2005-04-01,0.0,0.0,0.0,4.189,50.73,50.73,616.067,9163.05,9163.05
2005-05-01,0.0,0.0,0.0,4.936,59.78,59.78,726.243,10801.76,10801.76
2005-06-01,0.0,0.0,0.0,4.469,54.13,54.13,916.539,13632.12,13632.12
2005-07-01,0.0,0.0,0.0,7.156000000000001,86.67,86.67,1148.6970000000001,17085.12,17085.12
2005-08-01,0.0,0.0,0.0,7.9190000000000005,95.91,95.91,1189.9260000000002,17698.33,17698.33
2005-09-01,0.0,0.0,0.0,7.864000000000001,95.24,95.24,905.4590000000001,13467.32,13467.32
2005-10-01,0.0,0.0,0.0,4.6930000000000005,56.83,56.83,723.351,10758.75,10758.75
2005-11-01,0.0,0.0,0.0,3.74,45.3,45.3,617.138,9178.99,9178.99
2005-12-01,0.0,0.0,0.0,8.148,98.68,98.68,602.264,8957.75,8957.75
2006-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1241.595,19882.0,19882.0
2006-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1473.04,23588.0,23588.0
2006-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1680.1370000000002,26904.0,26904.0
2006-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1879.27,30093.0,30093.0
2006-05-01,0.0,0.0,0.0,0.0,0.0,0.0,2176.664,34855.0,34855.0
2006-06-01,0.0,0.0,0.0,0.0,0.0,0.0,2773.6620000000003,44414.0,44414.0
2006-07-01,0.0,0.0,0.0,0.0,0.0,0.0,3487.098,55839.0,55839.0
2006-08-01,0.0,0.0,0.0,0.0,0.0,0.0,3531.0750000000003,56543.0,56543.0
2006-09-01,0.0,0.0,0.0,0.0,0.0,0.0,2402.551,38472.0,38472.0
2006-10-01,0.0,0.0,0.0,0.0,0.0,0.0,2175.2980000000002,34833.0,34833.0
2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1615.497,25869.0,25869.0
2006-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1684.114,26968.0,26968.0
2007-01-01,,,,0.0,40.0,40.0,590.645,8273.0,8273.0
2007-02-01,,,,0.0,40.0,40.0,546.769,7659.0,7659.0
2007-03-01,,,,0.0,386.0,386.0,463.51800000000003,6493.0,6493.0
2007-04-01,,,,0.0,136.0,136.0,637.392,8928.0,8928.0
2007-05-01,,,,0.0,11.0,11.0,645.004,9035.0,9035.0
2007-06-01,,,,0.0,28.0,28.0,723.504,10135.0,10135.0
2007-07-01,,,,0.0,6.0,6.0,892.519,12502.0,12502.0
2007-08-01,,,,0.0,11.0,11.0,1204.952,16879.0,16879.0
2007-09-01,,,,0.0,6.0,6.0,791.806,11091.0,11091.0
2007-10-01,,,,0.0,28.0,28.0,748.003,10478.0,10478.0
2007-11-01,,,,0.0,40.0,40.0,458.344,6420.0,6420.0
2007-12-01,,,,0.0,11.0,11.0,573.544,8034.0,8034.0
2008-01-01,,,,0.0,28.0,28.0,221.637,1923.0,1923.0
2008-02-01,,,,0.0,147.0,147.0,165.169,1433.0,1433.0
2008-03-01,,,,0.0,136.0,136.0,160.458,1392.0,1392.0
2008-04-01,,,,0.0,96.0,96.0,178.739,1550.0,1550.0
2008-05-01,,,,0.0,119.0,119.0,172.935,1500.0,1500.0
2008-06-01,,,,0.0,6.0,6.0,267.76800000000003,2324.0,2324.0
2008-07-01,,,,0.0,51.0,51.0,305.64,2652.0,2652.0
2008-08-01,,,,0.0,23.0,23.0,313.81,2722.0,2722.0
2008-09-01,,,,0.0,102.0,102.0,212.90300000000002,1847.0,1847.0
2008-10-01,,,,0.0,17.0,17.0,217.143,1884.0,1884.0
2008-11-01,,,,0.0,62.0,62.0,168.19,1460.0,1460.0
2008-12-01,,,,0.0,11.0,11.0,222.608,1932.0,1932.0
2009-01-01,,,,0.0,221.0,221.0,593.169,6848.0,6848.0
2009-02-01,,,,0.0,79.0,79.0,541.3430000000001,6249.0,6249.0
2009-03-01,,,,0.0,11.0,11.0,603.371,6965.0,6965.0
2009-04-01,,,,0.0,23.0,23.0,471.61100000000005,5444.0,5444.0
2009-05-01,,,,0.0,91.0,91.0,540.599,6240.0,6240.0
2009-06-01,,,,0.0,74.0,74.0,784.928,9061.0,9061.0
2009-07-01,,,,0.0,45.0,45.0,854.065,9858.0,9858.0
2009-08-01,,,,0.0,51.0,51.0,850.993,9824.0,9824.0
2009-09-01,,,,0.0,51.0,51.0,631.291,7287.0,7287.0
2009-10-01,,,,0.0,6.0,6.0,372.01800000000003,4294.0,4294.0
2009-11-01,,,,0.0,136.0,136.0,359.627,4151.0,4151.0
2009-12-01,,,,0.0,85.0,85.0,562.985,6498.0,6498.0
2010-01-01,,,,0.0,74.0,74.0,576.78,6931.0,6931.0
2010-02-01,,,,0.0,131.0,131.0,464.21200000000005,5579.0,5579.0
2010-03-01,,,,0.0,6.0,6.0,345.057,4147.0,4147.0
2010-04-01,,,,0.0,17.0,17.0,412.48400000000004,4957.0,4957.0
2010-05-01,,,,0.0,204.0,204.0,522.956,6285.0,6285.0
2010-06-01,,,,0.0,11.0,11.0,791.8240000000001,9516.0,9516.0
2010-07-01,,,,0.0,40.0,40.0,892.3870000000001,10724.0,10724.0
2010-08-01,,,,0.0,45.0,45.0,994.614,11953.0,11953.0
2010-09-01,,,,0.0,45.0,45.0,674.501,8106.0,8106.0
2010-10-01,,,,0.0,239.0,239.0,453.052,5445.0,5445.0
2010-11-01,,,,0.0,57.0,57.0,355.047,4267.0,4267.0
2010-12-01,,,,0.0,210.0,210.0,520.086,6250.0,6250.0
2011-01-01,,,,0.0,241.0,241.0,932.337,14533.0,14533.0
2011-02-01,,,,0.0,134.0,134.0,757.52,11808.0,11808.0
2011-03-01,,,,0.0,218.0,218.0,637.693,9940.0,9940.0
2011-04-01,,,,0.0,252.0,252.0,760.189,11849.0,11849.0
2011-05-01,,,,0.0,84.0,84.0,854.895,13326.0,13326.0
2011-06-01,,,,0.0,84.0,84.0,1493.613,23282.0,23282.0
2011-07-01,,,,0.0,185.0,185.0,2096.546,32680.0,32680.0
2011-08-01,,,,0.0,185.0,185.0,1981.068,30880.0,30880.0
2011-09-01,,,,0.0,213.0,213.0,1110.377,17308.0,17308.0
2011-10-01,,,,0.0,224.0,224.0,779.886,12156.0,12156.0
2011-11-01,,,,0.0,112.0,112.0,635.219,9901.0,9901.0
2011-12-01,,,,0.0,286.0,286.0,821.657,12808.0,12808.0
2012-01-01,,,,0.0,68.0,68.0,578.243,8789.0,8789.0
2012-02-01,,,,0.0,131.0,131.0,579.458,8810.0,8810.0
2012-03-01,,,,0.0,17.0,17.0,625.229,9505.0,9505.0
2012-04-01,,,,0.0,171.0,171.0,849.513,12915.0,12915.0
2012-05-01,,,,0.0,314.0,314.0,874.732,13299.0,13299.0
2012-06-01,,,,0.0,125.0,125.0,985.821,14988.0,14988.0
2012-07-01,,,,0.0,57.0,57.0,1227.52,18662.0,18662.0
2012-08-01,,,,0.0,0.0,0.0,1062.243,16150.0,16150.0
2012-09-01,,,,0.0,74.0,74.0,749.382,11393.0,11393.0
2012-10-01,,,,0.0,40.0,40.0,467.677,7110.0,7110.0
2012-11-01,,,,0.0,125.0,125.0,409.659,6228.0,6228.0
2012-12-01,,,,0.0,68.0,68.0,413.523,6287.0,6287.0
2013-01-01,0.0,0.0,0.0,0.0,45.0,45.0,169.979,2682.0,2682.0
2013-02-01,0.0,0.0,0.0,0.0,17.0,17.0,135.554,2138.0,2138.0
2013-03-01,0.0,0.0,0.0,0.0,6.0,6.0,175.587,2770.0,2770.0
2013-04-01,0.0,0.0,0.0,0.0,224.0,224.0,151.219,2386.0,2386.0
2013-05-01,0.0,0.0,0.0,0.0,106.0,106.0,180.075,2841.0,2841.0
2013-06-01,0.0,0.0,0.0,0.0,190.0,190.0,232.658,3670.0,3670.0
2013-07-01,0.0,0.0,0.0,0.0,22.0,22.0,266.033,4197.0,4197.0
2013-08-01,0.0,0.0,0.0,0.0,22.0,22.0,280.551,4426.0,4426.0
2013-09-01,0.0,0.0,0.0,0.0,11.0,11.0,213.735,3372.0,3372.0
2013-10-01,0.0,0.0,0.0,0.0,140.0,140.0,123.563,1949.0,1949.0
2013-11-01,0.0,0.0,0.0,0.0,67.0,67.0,130.68,2061.0,2061.0
2013-12-01,0.0,0.0,0.0,0.0,213.0,213.0,199.366,3145.0,3145.0
2014-01-01,0.0,0.0,0.0,0.0,17.0,17.0,383.714,11381.0,11381.0
2014-02-01,0.0,0.0,0.0,0.0,64.0,64.0,378.931,11239.0,11239.0
2014-03-01,0.0,0.0,0.0,0.0,197.0,197.0,268.931,7976.0,7976.0
2014-04-01,0.0,0.0,0.0,0.0,121.0,121.0,322.899,9577.0,9577.0
2014-05-01,0.0,0.0,0.0,0.0,150.0,150.0,302.098,8960.0,8960.0
2014-06-01,0.0,0.0,0.0,0.0,52.0,52.0,341.963,10143.0,10143.0
2014-07-01,0.0,0.0,0.0,0.0,46.0,46.0,425.697,12627.0,12627.0
2014-08-01,0.0,0.0,0.0,0.0,64.0,64.0,515.978,15304.0,15304.0
2014-09-01,0.0,0.0,0.0,0.0,133.0,133.0,311.623,9242.0,9242.0
2014-10-01,0.0,0.0,0.0,0.0,46.0,46.0,293.394,8702.0,8702.0
2014-11-01,0.0,0.0,0.0,0.0,46.0,46.0,256.812,7617.0,7617.0
2014-12-01,0.0,0.0,0.0,0.0,35.0,35.0,339.96,10083.0,10083.0
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,653.147,8887.0,8887.0
2015-02-01,0.0,0.0,0.0,0.0,6.0,6.0,659.04,8968.0,8968.0
2015-03-01,0.0,0.0,0.0,0.0,145.0,145.0,596.499,8116.0,8116.0
2015-04-01,0.0,0.0,0.0,0.0,6.0,6.0,510.181,6942.0,6942.0
2015-05-01,0.0,0.0,0.0,0.0,127.0,127.0,545.521,7423.0,7423.0
2015-06-01,0.0,0.0,0.0,0.0,197.0,197.0,674.719,9181.0,9181.0
2015-07-01,0.0,0.0,0.0,0.0,69.0,69.0,900.401,12252.0,12252.0
2015-08-01,0.0,0.0,0.0,0.0,17.0,17.0,839.151,11418.0,11418.0
2015-09-01,0.0,0.0,0.0,0.0,225.0,225.0,623.525,8484.0,8484.0
2015-10-01,0.0,0.0,0.0,0.0,98.0,98.0,508.98,6926.0,6926.0
2015-11-01,0.0,0.0,0.0,0.0,75.0,75.0,647.815,8815.0,8815.0
2015-12-01,0.0,0.0,0.0,0.0,173.0,173.0,733.021,9975.0,9975.0
2016-01-01,0.0,0.0,0.0,0.0,133.0,133.0,1964.635,28461.0,28461.0
2016-02-01,0.0,0.0,0.0,0.0,12.0,12.0,1476.989,21397.0,21397.0
2016-03-01,0.0,0.0,0.0,0.0,127.0,127.0,1567.207,22704.0,22704.0
2016-04-01,0.0,0.0,0.0,0.0,52.0,52.0,1780.473,25794.0,25794.0
2016-05-01,0.0,0.0,0.0,0.0,52.0,52.0,2066.436,29937.0,29937.0
2016-06-01,0.0,0.0,0.0,0.0,208.0,208.0,2661.92,38564.0,38564.0
2016-07-01,0.0,0.0,0.0,0.0,17.0,17.0,2829.523,40992.0,40992.0
2016-08-01,0.0,0.0,0.0,0.0,52.0,52.0,2536.095,36741.0,36741.0
2016-09-01,0.0,0.0,0.0,0.0,243.0,243.0,2244.857,32522.0,32522.0
2016-10-01,0.0,0.0,0.0,0.0,58.0,58.0,1549.002,22441.0,22441.0
2016-11-01,0.0,0.0,0.0,0.0,58.0,58.0,1884.975,27308.0,27308.0
2016-12-01,0.0,0.0,0.0,0.0,46.0,46.0,1504.888,21802.0,21802.0
2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1644.15,23517.0,23517.0
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1149.084,16437.0,16437.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1378.658,19721.0,19721.0
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1826.532,26128.0,26128.0
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1909.175,27311.0,27311.0
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,2391.207,34206.0,34206.0
2017-07-01,0.0,0.0,0.0,0.0,0.0,0.0,3301.431,47226.0,47226.0
2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0,2747.413,39301.0,39301.0
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,2036.047,29125.0,29125.0
2017-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1612.729,23069.0,23069.0
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1493.281,21361.0,21361.0
2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1974.293,28242.0,28242.0
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,2149.701,30709.0,30709.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,2225.104,31787.0,31787.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1927.332,27534.0,27534.0
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,2498.675,35696.0,35696.0
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,3865.476,55222.0,55222.0
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,3946.286,56375.0,56375.0
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.0,4611.485,65879.0,65879.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,4138.584,59123.0,59123.0
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,3753.035,53615.0,53615.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,2428.396,34691.0,34691.0
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,2582.601,36894.0,36894.0
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,2367.325,33819.0,33819.0
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,126.222,1971.0,1971.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,106.691,1666.0,1666.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,97.796,1527.0,1527.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,89.232,1393.0,1393.0
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,96.73,1511.0,1511.0
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,144.707,2260.0,2260.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,176.894,2762.0,2762.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,188.193,2938.0,2938.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,146.753,2291.0,2291.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,90.164,1408.0,1408.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,104.668,1634.0,1634.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,139.95,2185.0,2185.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,195.313,2973.0,2973.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,177.894,2709.0,2709.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,165.236,2516.0,2516.0
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,129.406,1971.0,1971.0
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,169.54,2582.0,2582.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,193.626,2949.0,2949.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,269.602,4105.0,4105.0
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,226.926,3456.0,3456.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,175.542,2673.0,2673.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,131.355,2000.0,2000.0
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,95.092,1448.0,1448.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,153.468,2337.0,2337.0
2021-01-01,2.126,35.0,35.0,0.0,0.0,0.0,258.17,3724.0,3724.0
2021-02-01,3.409,52.0,52.0,0.0,0.0,0.0,215.835,3115.0,3115.0
2021-03-01,1.688,23.0,23.0,0.0,0.0,0.0,156.185,2254.0,2254.0
2021-04-01,1.634,23.0,23.0,0.0,0.0,0.0,138.701,2002.0,2002.0
2021-05-01,4.145,58.0,58.0,0.0,0.0,0.0,186.183,2687.0,2687.0
2021-06-01,1.712,23.0,23.0,0.0,0.0,0.0,267.745,3864.0,3864.0
2021-07-01,1.652,23.0,23.0,0.0,0.0,0.0,308.906,4458.0,4458.0
2021-08-01,0.935,12.0,12.0,0.0,0.0,0.0,318.114,4592.0,4592.0
2021-09-01,1.419,23.0,23.0,0.0,0.0,0.0,242.029,3493.0,3493.0
2021-10-01,2.041,29.0,29.0,0.0,0.0,0.0,179.851,2596.0,2596.0
2021-11-01,2.803,40.0,40.0,0.0,0.0,0.0,143.502,2072.0,2072.0
2021-12-01,2.067,29.0,29.0,0.0,0.0,0.0,151.148,2182.0,2182.0
2022-01-01,3.337,52.0,52.0,0.0,0.0,0.0,313.28,4896.0,4896.0
2022-02-01,1.535,23.0,23.0,0.0,0.0,0.0,264.92,4141.0,4141.0
2022-03-01,2.155,35.0,35.0,0.0,0.0,0.0,170.216,2660.0,2660.0
2022-04-01,1.634,23.0,23.0,0.0,0.0,0.0,180.94,2829.0,2829.0
2022-05-01,2.774,46.0,46.0,0.0,0.0,0.0,329.335,5148.0,5148.0
2022-06-01,2.353,35.0,35.0,0.0,0.0,0.0,407.746,6374.0,6374.0
2022-07-01,2.178,35.0,35.0,0.0,0.0,0.0,571.266,8930.0,8930.0
2022-08-01,1.067,17.0,17.0,0.0,0.0,0.0,546.633,8545.0,8545.0
2022-09-01,2.973,46.0,46.0,0.0,0.0,0.0,407.628,6372.0,6372.0
2022-10-01,2.482,40.0,40.0,0.0,0.0,0.0,317.01,4956.0,4956.0
2022-11-01,3.06,46.0,46.0,0.0,0.0,0.0,277.934,4345.0,4345.0
2022-12-01,3.662,58.0,58.0,0.0,0.0,0.0,365.882,5720.0,5720.0
2023-01-01,0.464,6.0,6.0,0.0,0.0,0.0,506.172,8733.0,8733.0
2023-02-01,0.213,6.0,6.0,0.0,0.0,0.0,472.275,8146.0,8146.0
2023-03-01,0.42,6.0,6.0,0.0,0.0,0.0,468.529,8082.0,8082.0
2023-04-01,0.929,17.0,17.0,0.0,0.0,0.0,419.298,7232.0,7232.0
2023-05-01,0.529,12.0,12.0,0.0,0.0,0.0,619.409,10684.0,10684.0
2023-06-01,0.41,6.0,6.0,0.0,0.0,0.0,769.471,13272.0,13272.0
2023-07-01,0.462,6.0,6.0,0.0,0.0,0.0,835.031,14404.0,14404.0
2023-08-01,0.605,12.0,12.0,0.0,0.0,0.0,881.42,15204.0,15204.0
2023-09-01,0.596,12.0,12.0,0.0,0.0,0.0,721.596,12447.0,12447.0
2023-10-01,0.285,6.0,6.0,0.0,0.0,0.0,408.704,7050.0,7050.0
2023-11-01,0.477,6.0,6.0,0.0,0.0,0.0,441.051,7608.0,7608.0
2023-12-01,0.642,12.0,12.0,0.0,0.0,0.0,588.012,10143.0,10143.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,442.161,6037.0,6037.0
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,275.569,3763.0,3763.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,236.48,3229.0,3229.0
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,258.829,3534.0,3534.0
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,362.221,4945.0,4945.0
2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,428.686,5853.0,5853.0
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,487.443,6655.0,6655.0
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,513.423,7010.0,7010.0
2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0,372.622,5088.0,5088.0
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,292.362,3992.0,3992.0
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,310.004,4233.0,4233.0
2024-12-01,0.0,0.0,0.0,0.0,0.0,0.0,334.2,4562.0,4562.0
