measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,1.604,24.0,24.0,25.857000000000003,274.0,274.0
2003-02-01,1.3940000000000001,21.0,21.0,22.464000000000002,238.0,238.0
2003-03-01,1.249,19.0,19.0,20.135,213.0,213.0
2003-04-01,1.088,16.0,16.0,17.541,186.0,186.0
2003-05-01,1.205,18.0,18.0,19.423000000000002,206.0,206.0
2003-06-01,1.255,19.0,19.0,20.235,214.0,214.0
2003-07-01,1.7140000000000002,26.0,26.0,27.629,293.0,293.0
2003-08-01,1.679,25.0,25.0,27.064,287.0,287.0
2003-09-01,1.403,21.0,21.0,22.615,240.0,240.0
2003-10-01,1.344,20.0,20.0,21.658,230.0,230.0
2003-11-01,1.479,22.0,22.0,23.832,253.0,253.0
2003-12-01,1.585,24.0,24.0,25.546000000000003,271.0,271.0
2004-01-01,1.639,42.0,42.0,10.1,137.0,137.0
2004-02-01,0.937,24.0,24.0,10.039,137.0,137.0
2004-03-01,0.5770000000000001,15.0,15.0,11.488000000000001,156.0,156.0
2004-04-01,0.392,10.0,10.0,11.155,152.0,152.0
2004-05-01,0.399,10.0,10.0,12.388,169.0,169.0
2004-06-01,0.376,10.0,10.0,12.597000000000001,171.0,171.0
2004-07-01,0.42900000000000005,11.0,11.0,13.284,181.0,181.0
2004-08-01,0.551,14.0,14.0,12.31,168.0,168.0
2004-09-01,0.562,14.0,14.0,11.545,157.0,157.0
2004-10-01,0.552,14.0,14.0,11.499,156.0,156.0
2004-11-01,0.504,13.0,13.0,10.478,143.0,143.0
