measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2018-01-01,0.319,6.0,6.0
2018-02-01,0.206,6.0,6.0
2018-03-01,0.228,6.0,6.0
2018-04-01,0.305,6.0,6.0
2018-05-01,0.803,6.0,6.0
2018-06-01,1.23,23.0,23.0
2018-07-01,0.268,6.0,6.0
2018-08-01,0.719,12.0,12.0
2018-09-01,0.579,12.0,12.0
2018-10-01,0.816,12.0,12.0
2018-11-01,0.346,6.0,6.0
2018-12-01,0.181,6.0,6.0
2019-01-01,0.848,6.0,6.0
2019-02-01,2.706,17.0,17.0
2019-03-01,0.638,6.0,6.0
2019-04-01,2.081,17.0,17.0
2019-05-01,3.52,29.0,29.0
2019-06-01,1.642,12.0,12.0
2019-07-01,0.947,6.0,6.0
2019-08-01,1.164,12.0,12.0
2019-09-01,2.184,17.0,17.0
2019-10-01,3.792,29.0,29.0
2019-11-01,2.729,23.0,23.0
2019-12-01,1.749,12.0,12.0
2020-01-01,1.672,12.0,12.0
2020-02-01,2.199,17.0,17.0
2020-03-01,0.198,0.0,0.0
2020-04-01,0.909,6.0,6.0
2020-05-01,5.782,46.0,46.0
2020-06-01,3.831,29.0,29.0
2020-07-01,1.601,12.0,12.0
2020-08-01,6.76,52.0,52.0
2020-09-01,1.668,12.0,12.0
2020-10-01,2.053,17.0,17.0
2020-11-01,1.172,12.0,12.0
2020-12-01,4.155,35.0,35.0
2021-01-01,3.801,46.0,46.0
2021-02-01,3.308,35.0,35.0
2021-03-01,1.094,12.0,12.0
2021-04-01,7.739,87.0,87.0
2021-05-01,1.728,17.0,17.0
2021-06-01,7.308,81.0,81.0
2021-07-01,2.29,23.0,23.0
2021-08-01,2.087,23.0,23.0
2021-09-01,1.846,23.0,23.0
2021-10-01,4.103,46.0,46.0
2021-11-01,3.486,41.0,41.0
2021-12-01,5.21,58.0,58.0
2022-01-01,0.969,6.0,6.0
2022-02-01,1.546,17.0,17.0
2022-03-01,1.401,17.0,17.0
2022-04-01,0.76,12.0,12.0
2022-05-01,1.216,17.0,17.0
2022-06-01,2.509,35.0,35.0
2022-07-01,0.958,12.0,12.0
2022-08-01,2.679,35.0,35.0
2022-09-01,4.022,52.0,52.0
2022-10-01,3.468,46.0,46.0
2022-11-01,2.217,29.0,29.0
2022-12-01,2.255,29.0,29.0
2023-01-01,3.17,29.0,29.0
2023-02-01,2.205,17.0,17.0
2023-03-01,2.206,17.0,17.0
2023-04-01,2.562,23.0,23.0
2023-05-01,1.612,12.0,12.0
2023-06-01,4.083,35.0,35.0
2023-07-01,2.414,23.0,23.0
2023-08-01,3.752,35.0,35.0
2023-09-01,1.659,17.0,17.0
2023-10-01,1.741,17.0,17.0
2023-11-01,3.463,29.0,29.0
2023-12-01,1.133,12.0,12.0
2024-01-01,3.151,35.0,35.0
2024-02-01,1.346,17.0,17.0
2024-03-01,1.484,17.0,17.0
2024-04-01,2.536,29.0,29.0
2024-05-01,3.441,41.0,41.0
2024-06-01,1.209,12.0,12.0
2024-07-01,3.235,35.0,35.0
2024-08-01,3.844,41.0,41.0
2024-09-01,2.214,23.0,23.0
2024-10-01,1.079,12.0,12.0
2024-11-01,2.608,29.0,29.0
2024-12-01,2.853,35.0,35.0
