measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,492.485,5043.54,5043.54
2003-02-01,497.04400000000004,5090.23,5090.23
2003-03-01,490.14300000000003,5019.55,5019.55
2003-04-01,400.7,4103.57,4103.57
2003-05-01,552.533,5658.49,5658.49
2003-06-01,642.7180000000001,6582.08,6582.08
2003-07-01,637.951,6533.26,6533.26
2003-08-01,599.544,6139.93,6139.93
2003-09-01,517.613,5300.87,5300.87
2003-10-01,503.03200000000004,5151.55,5151.55
2003-11-01,497.382,5093.69,5093.69
2003-12-01,597.856,6122.64,6122.64
