measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2017-12-01,943.0,8688.0,8688.0
2018-01-01,1826.936,16632.0,16632.0
2018-02-01,1762.465,16045.0,16045.0
2018-03-01,2607.628,23740.0,23740.0
2018-04-01,2828.15,25747.0,25747.0
2018-05-01,2499.413,22755.0,22755.0
2018-06-01,2756.109,25092.0,25092.0
2018-07-01,2655.625,24177.0,24177.0
2018-08-01,2707.795,24652.0,24652.0
2018-09-01,2214.825,20164.0,20164.0
2018-10-01,2335.93,21266.0,21266.0
2018-11-01,1699.613,15473.0,15473.0
2018-12-01,1530.511,13934.0,13934.0
2019-01-01,2003.151,17838.0,17838.0
2019-02-01,1972.255,17563.0,17563.0
2019-03-01,3062.732,27274.0,27274.0
2019-04-01,3217.78,28654.0,28654.0
2019-05-01,3470.434,30904.0,30904.0
2019-06-01,3081.651,27442.0,27442.0
2019-07-01,3281.497,29222.0,29222.0
2019-08-01,2987.58,26604.0,26604.0
2019-09-01,3059.365,27244.0,27244.0
2019-10-01,2501.638,22277.0,22277.0
2019-11-01,2238.426,19933.0,19933.0
2019-12-01,1891.491,16844.0,16844.0
2020-01-01,1616.278,14170.0,14170.0
2020-02-01,1733.666,15199.0,15199.0
2020-03-01,2402.333,21061.0,21061.0
2020-04-01,3085.091,27047.0,27047.0
2020-05-01,3235.678,28367.0,28367.0
2020-06-01,3584.509,31425.0,31425.0
2020-07-01,3951.182,34640.0,34640.0
2020-08-01,2776.743,24344.0,24344.0
2020-09-01,2295.883,20128.0,20128.0
2020-10-01,2207.928,19357.0,19357.0
2020-11-01,1759.23,15423.0,15423.0
2020-12-01,1376.479,12068.0,12068.0
2021-01-01,1714.107,15160.0,15160.0
2021-02-01,1481.105,13099.0,13099.0
2021-03-01,2968.804,26256.0,26256.0
2021-04-01,3585.896,31714.0,31714.0
2021-05-01,3822.366,33805.0,33805.0
2021-06-01,3452.856,30537.0,30537.0
2021-07-01,3883.162,34343.0,34343.0
2021-08-01,3488.322,30851.0,30851.0
2021-09-01,3236.081,28620.0,28620.0
2021-10-01,2327.757,20587.0,20587.0
2021-11-01,2243.771,19844.0,19844.0
2021-12-01,1496.773,13237.0,13237.0
2022-01-01,1354.42,4621.0,4621.0
2022-02-01,1928.855,6581.0,6581.0
2022-03-01,2493.716,8509.0,8509.0
2022-04-01,3247.552,11081.0,11081.0
2022-05-01,2949.811,10065.0,10065.0
2022-06-01,3605.096,12301.0,12301.0
2022-07-01,3146.52,10736.0,10736.0
2022-08-01,3134.17,10694.0,10694.0
2022-09-01,2760.16,9418.0,9418.0
2022-10-01,2151.777,7342.0,7342.0
2022-11-01,1377.232,4699.0,4699.0
2022-12-01,1151.691,3930.0,3930.0
2023-01-01,1423.0,4855.0,4855.0
2023-02-01,1813.0,6186.0,6186.0
2023-03-01,2897.0,9885.0,9885.0
2023-04-01,3003.0,10246.0,10246.0
2023-05-01,2966.0,10120.0,10120.0
2023-06-01,3247.0,11079.0,11079.0
2023-07-01,3291.0,11229.0,11229.0
2023-08-01,2700.0,9212.0,9212.0
2023-09-01,2132.0,7274.0,7274.0
2023-10-01,2409.0,8220.0,8220.0
2023-11-01,1704.0,5814.0,5814.0
2023-12-01,1397.0,4767.0,4767.0
2024-01-01,1389.0,4739.0,4739.0
2024-02-01,2026.0,6913.0,6913.0
2024-03-01,2571.0,8772.0,8772.0
2024-04-01,3052.0,10413.0,10413.0
2024-05-01,3216.0,10973.0,10973.0
2024-06-01,4009.0,13679.0,13679.0
2024-07-01,1601.0,5463.0,5463.0
2024-08-01,2909.0,9926.0,9926.0
2024-09-01,2210.0,7541.0,7541.0
2024-10-01,2366.0,8073.0,8073.0
2024-11-01,1743.0,5947.0,5947.0
2024-12-01,1438.0,4906.0,4906.0
