measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2011-01-01,678.424,8270.0,8270.0
2011-02-01,622.224,7585.0,7585.0
2011-03-01,773.847,9432.0,9432.0
2011-04-01,684.42,8343.0,8343.0
2011-05-01,742.067,9045.0,9045.0
2011-06-01,876.561,10684.0,10684.0
2011-07-01,1281.453,15620.0,15620.0
2011-08-01,1097.939,13383.0,13383.0
2011-09-01,892.594,10880.0,10880.0
2011-10-01,827.985,10093.0,10093.0
2011-11-01,736.011,8971.0,8971.0
2011-12-01,804.035,9801.0,9801.0
2012-01-01,591.185,6748.0,6748.0
2012-02-01,565.965,6460.0,6460.0
2012-03-01,547.813,6253.0,6253.0
2012-04-01,596.624,6809.0,6809.0
2012-05-01,738.76,8433.0,8433.0
2012-06-01,839.141,9578.0,9578.0
2012-07-01,1086.244,12398.0,12398.0
2012-08-01,954.094,10890.0,10890.0
2012-09-01,717.987,8195.0,8195.0
2012-10-01,678.632,7746.0,7746.0
2012-11-01,675.877,7715.0,7715.0
2012-12-01,622.678,7107.0,7107.0
2013-01-01,939.368,10677.0,10677.0
2013-02-01,963.054,10946.0,10946.0
2013-03-01,1001.889,11388.0,11388.0
2013-04-01,831.459,9450.0,9450.0
2013-05-01,976.106,11094.0,11094.0
2013-06-01,1135.872,12910.0,12910.0
2013-07-01,1649.346,18746.0,18746.0
2013-08-01,1222.143,13891.0,13891.0
2013-09-01,962.161,10936.0,10936.0
2013-10-01,824.682,9373.0,9373.0
2013-11-01,886.196,10072.0,10072.0
2013-12-01,1026.724,11670.0,11670.0
2014-01-01,792.328,8960.0,8960.0
2014-02-01,897.214,10148.0,10148.0
2014-03-01,953.044,10779.0,10779.0
2014-04-01,788.626,8919.0,8919.0
2014-05-01,849.62,9609.0,9609.0
2014-06-01,1117.17,12635.0,12635.0
2014-07-01,1309.209,14806.0,14806.0
2014-08-01,1198.574,13556.0,13556.0
2014-09-01,1117.191,12635.0,12635.0
2014-10-01,941.353,10646.0,10646.0
2014-11-01,886.582,10027.0,10027.0
2014-12-01,965.089,10915.0,10915.0
2015-01-01,1387.806,15097.0,15097.0
2015-02-01,1160.662,12626.0,12626.0
2015-03-01,1593.593,17336.0,17336.0
2015-04-01,1158.989,12607.0,12607.0
2015-05-01,1583.731,17228.0,17228.0
2015-06-01,1562.916,17001.0,17001.0
2015-07-01,2069.267,22509.0,22509.0
2015-08-01,2083.589,22666.0,22666.0
2015-09-01,1884.961,20505.0,20505.0
2015-10-01,1568.881,17066.0,17066.0
2015-11-01,1275.248,13872.0,13872.0
2015-12-01,1231.357,13394.0,13394.0
2016-01-01,698.892,3669.0,7511.0
2016-02-01,663.191,3481.0,7125.0
2016-03-01,725.627,3809.0,7796.0
