measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,1090.297,11165.73,11165.73
2003-02-01,961.145,9843.09,9843.09
2003-03-01,954.532,9775.36,9775.36
2003-04-01,962.673,9858.73,9858.73
2003-05-01,1145.471,11730.77,11730.77
2003-06-01,1195.875,12246.96,12246.96
2003-07-01,1304.6390000000001,13360.81,13360.81
2003-08-01,1379.0310000000002,14122.66,14122.66
2003-09-01,1132.165,11594.5,11594.5
2003-10-01,1026.32,10510.54,10510.54
2003-11-01,971.785,9952.05,9952.05
2003-12-01,1005.066,10292.88,10292.88
2004-01-01,171.169,1715.46,1715.46
2004-02-01,272.087,2726.86,2726.86
2004-03-01,2110.773,21154.17,21154.17
2004-04-01,295.613,2962.63,2962.63
2004-05-01,1596.809,16003.22,16003.22
2004-06-01,2194.8830000000003,21997.12,21997.12
2004-07-01,1547.988,15513.94,15513.94
2004-08-01,1220.428,12231.13,12231.13
2004-09-01,830.154,8319.8,8319.8
2004-10-01,378.838,3796.71,3796.71
2004-11-01,2155.302,21600.44,21600.44
2004-12-01,3302.9570000000003,33102.24,33102.24
2005-01-01,1462.814,14626.68,14626.68
2005-02-01,1264.745,12646.19,12646.19
2005-03-01,1385.476,13853.37,13853.37
2005-04-01,1323.413,13232.8,13232.8
2005-05-01,1197.144,11970.25,11970.25
2005-06-01,1348.47,13483.35,13483.35
2005-07-01,1447.4160000000002,14472.71,14472.71
2005-08-01,1224.695,12245.72,12245.72
2005-09-01,1013.3670000000001,10132.66,10132.66
2005-10-01,864.893,8648.06,8648.06
2005-11-01,925.6070000000001,9255.15,9255.15
2005-12-01,1132.96,11328.47,11328.47
2006-01-01,581.318,5766.0,5766.0
2006-02-01,524.177,5199.0,5199.0
2006-03-01,461.80800000000005,4581.0,4581.0
2006-04-01,502.66200000000003,4986.0,4986.0
2006-05-01,594.3140000000001,5895.0,5895.0
2006-06-01,583.952,5792.0,5792.0
2006-07-01,612.354,6074.0,6074.0
2006-08-01,607.929,6030.0,6030.0
2006-09-01,394.618,3914.0,3914.0
2006-10-01,347.884,3451.0,3451.0
2006-11-01,407.487,4042.0,4042.0
2006-12-01,431.497,4280.0,4280.0
2007-01-01,1403.94,13877.0,13877.0
2007-02-01,1495.6270000000002,14783.0,14783.0
2007-03-01,176.395,1743.0,1743.0
2007-04-01,206.043,2037.0,2037.0
2007-05-01,1030.598,10186.0,10186.0
2007-06-01,2098.967,20746.0,20746.0
2007-07-01,3678.5040000000004,36358.0,36358.0
2007-08-01,2607.427,25772.0,25772.0
2007-09-01,2209.782,21841.0,21841.0
2007-10-01,345.812,3418.0,3418.0
2007-11-01,294.154,2907.0,2907.0
2007-12-01,228.401,2258.0,2258.0
2008-01-01,27.374000000000002,270.0,270.0
2008-02-01,358.122,3529.0,3529.0
2008-03-01,1333.631,13142.0,13142.0
2008-04-01,1762.643,17369.0,17369.0
2008-05-01,1102.0510000000002,10860.0,10860.0
2008-06-01,965.4340000000001,9513.0,9513.0
2008-07-01,858.787,8462.0,8462.0
2008-08-01,758.8570000000001,7478.0,7478.0
2008-09-01,516.582,5090.0,5090.0
2008-10-01,211.28900000000002,2082.0,2082.0
2008-11-01,104.417,1029.0,1029.0
2008-12-01,396.81300000000005,3910.0,3910.0
2009-01-01,58.231,568.0,568.0
2009-02-01,38.82,379.0,379.0
2009-03-01,370.83,3619.0,3619.0
2009-04-01,486.889,4752.0,4752.0
2009-05-01,807.677,7883.0,7883.0
2009-06-01,507.423,4952.0,4952.0
2009-07-01,459.99800000000005,4490.0,4490.0
2009-08-01,376.144,3671.0,3671.0
2009-09-01,183.151,1788.0,1788.0
2009-10-01,408.607,3988.0,3988.0
2009-11-01,787.288,7684.0,7684.0
2009-12-01,895.5920000000001,8741.0,8741.0
2010-01-01,2505.4860000000003,24444.0,24444.0
2010-02-01,1035.7540000000001,10105.0,10105.0
2010-03-01,2507.66,24465.0,24465.0
2010-04-01,1172.6490000000001,11440.0,11440.0
2010-05-01,1209.111,11796.0,11796.0
2010-06-01,1296.0720000000001,12644.0,12644.0
2010-07-01,912.678,8904.0,8904.0
2010-08-01,653.751,6378.0,6378.0
2010-09-01,1251.613,12211.0,12211.0
