measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2014-06-01,6.417,100.0,100.0
2014-07-01,7.858,122.0,122.0
2014-08-01,7.102,109.0,109.0
2014-09-01,5.146,80.0,80.0
2014-10-01,4.985,77.0,77.0
2014-11-01,4.456,68.0,68.0
2014-12-01,5.036,78.0,78.0
2015-01-01,-0.696,26.0,26.0
2015-02-01,-0.672,25.0,25.0
2015-03-01,-0.8,29.0,29.0
2015-04-01,-0.844,31.0,31.0
2015-05-01,-0.859,31.0,31.0
2015-06-01,-1.268,46.0,46.0
2015-07-01,-1.318,48.0,48.0
2015-08-01,-1.192,43.0,43.0
2015-09-01,-1.041,38.0,38.0
2015-10-01,-1.103,40.0,40.0
2015-11-01,-1.194,43.0,43.0
2015-12-01,-1.013,37.0,37.0
2016-01-01,-2.698,22.0,22.0
2016-02-01,-2.241,19.0,19.0
2016-03-01,-2.357,20.0,20.0
2016-04-01,-1.686,14.0,14.0
2016-05-01,-2.801,24.0,24.0
2016-06-01,-3.251,28.0,28.0
2016-07-01,-4.014,34.0,34.0
2016-08-01,-3.807,33.0,33.0
2016-09-01,-3.678,31.0,31.0
2016-10-01,-3.0,26.0,26.0
2016-11-01,-3.409,29.0,29.0
2016-12-01,-2.058,17.0,17.0
2017-01-01,-0.058,36.0,36.0
2017-02-01,-0.063,36.0,36.0
2017-03-01,-0.078,45.0,45.0
2017-04-01,-0.078,45.0,45.0
2017-05-01,-0.1,57.0,57.0
2017-06-01,-0.086,49.0,49.0
2017-07-01,-0.099,57.0,57.0
2017-08-01,-0.094,54.0,54.0
2017-09-01,-0.096,55.0,55.0
2017-10-01,-0.087,50.0,50.0
2017-11-01,-0.082,47.0,47.0
2017-12-01,-0.079,45.0,45.0
2018-01-01,5.133,120.0,120.0
2018-02-01,3.985,92.0,92.0
2018-03-01,4.903,113.0,113.0
2018-04-01,4.128,96.0,96.0
2018-05-01,5.121,119.0,119.0
2018-06-01,7.824,181.0,181.0
2018-07-01,8.465,196.0,196.0
2018-08-01,8.932,206.0,206.0
2018-09-01,8.282,192.0,192.0
2018-10-01,6.949,160.0,160.0
2018-11-01,7.772,180.0,180.0
2018-12-01,5.506,128.0,128.0
2019-01-01,3.528,67.0,67.0
2019-02-01,3.428,64.0,64.0
2019-03-01,3.055,57.0,57.0
2019-04-01,3.047,57.0,57.0
2019-05-01,3.994,75.0,75.0
2019-06-01,4.34,82.0,82.0
2019-07-01,4.958,93.0,93.0
2019-08-01,4.72,89.0,89.0
2019-09-01,4.318,81.0,81.0
2019-10-01,3.341,62.0,62.0
2019-11-01,3.434,64.0,64.0
2019-12-01,3.897,74.0,74.0
2020-01-01,-2.469,9.0,9.0
2020-02-01,-2.425,10.0,10.0
2020-03-01,-2.521,10.0,10.0
2020-04-01,-2.507,10.0,10.0
2020-05-01,-2.712,11.0,11.0
2020-06-01,-2.472,10.0,10.0
2020-07-01,-3.298,13.0,13.0
2020-08-01,-2.915,12.0,12.0
2020-09-01,-2.289,9.0,9.0
2020-10-01,-2.135,8.0,8.0
2020-11-01,-1.923,8.0,8.0
2020-12-01,-2.334,9.0,9.0
2021-01-01,1.083,33.0,33.0
2021-02-01,0.886,28.0,28.0
2021-03-01,0.67,21.0,21.0
2021-04-01,0.988,31.0,31.0
2021-05-01,1.026,32.0,32.0
2021-06-01,1.127,35.0,35.0
2021-07-01,1.338,41.0,41.0
2021-08-01,1.378,43.0,43.0
2021-09-01,1.223,38.0,38.0
2021-10-01,1.137,35.0,35.0
2021-11-01,0.912,29.0,29.0
2021-12-01,1.232,38.0,38.0
2022-01-01,13.136,217.0,217.0
2022-02-01,12.213,200.0,200.0
2022-03-01,9.922,163.0,163.0
2022-04-01,8.503,139.0,139.0
2022-05-01,13.278,218.0,218.0
2022-06-01,16.61,273.0,273.0
2022-07-01,18.573,305.0,305.0
2022-08-01,18.815,309.0,309.0
2022-09-01,15.501,254.0,254.0
2022-10-01,13.967,229.0,229.0
2022-11-01,10.786,178.0,178.0
2022-12-01,9.696,159.0,159.0
2023-01-01,9.209,171.0,171.0
2023-02-01,8.965,168.0,168.0
2023-03-01,9.789,184.0,184.0
2023-04-01,10.329,194.0,194.0
2023-05-01,11.138,209.0,209.0
2023-06-01,10.434,196.0,196.0
2023-07-01,12.441,233.0,233.0
2023-08-01,12.085,227.0,227.0
2023-09-01,9.878,185.0,185.0
2023-10-01,9.227,174.0,174.0
2023-11-01,8.86,166.0,166.0
2023-12-01,9.645,181.0,181.0
2024-01-01,59.156,227.0,227.0
2024-02-01,60.33,230.0,230.0
2024-03-01,48.995,187.0,187.0
2024-04-01,40.264,154.0,154.0
2024-05-01,64.687,247.0,247.0
2024-06-01,63.604,243.0,243.0
2024-07-01,73.188,279.0,279.0
2024-08-01,84.327,322.0,322.0
2024-09-01,69.669,265.0,265.0
2024-10-01,75.636,288.0,288.0
2024-11-01,52.31,199.0,199.0
2024-12-01,58.834,224.0,224.0
