measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,1569.0,16068.13,16068.13
2003-02-01,1368.0,14009.69,14009.69
2003-03-01,1493.0,15289.81,15289.81
2003-04-01,2273.0,23277.79,23277.79
2003-05-01,3512.0,35966.39,35966.39
2003-06-01,3230.0,33078.43,33078.43
2003-07-01,12267.0,125626.35,125626.35
2003-08-01,3943.0,40380.26,40380.26
2003-09-01,1330.0,13620.53,13620.53
2003-10-01,2.0,20.48,20.48
2003-11-01,389.0,3983.75,3983.75
2003-12-01,1406.0,14398.85,14398.85
2004-01-01,2081.908,20864.88,20864.88
2004-02-01,1667.759,16714.28,16714.28
2004-03-01,1702.943,17066.89,17066.89
2004-04-01,2652.665,26585.01,26585.01
2004-05-01,3359.304,33666.94,33666.94
2004-06-01,3410.925,34184.29,34184.29
2004-07-01,3284.6040000000003,32918.3,32918.3
2004-08-01,3178.4880000000003,31854.81,31854.81
2004-09-01,3026.779,30334.38,30334.38
2004-10-01,1856.6770000000001,18607.62,18607.62
2004-11-01,1234.1580000000001,12368.73,12368.73
2004-12-01,1716.79,17205.67,17205.67
2005-01-01,1693.7,16935.31,16935.31
2005-02-01,1464.3690000000001,14642.22,14642.22
2005-03-01,1604.155,16039.95,16039.95
2005-04-01,1532.296,15321.43,15321.43
2005-05-01,1386.098,13859.59,13859.59
2005-06-01,1561.308,15611.52,15611.52
2005-07-01,1675.872,16757.04,16757.04
2005-08-01,1417.997,14178.55,14178.55
2005-09-01,1173.314,11731.97,11731.97
2005-10-01,1001.405,10013.05,10013.05
2005-11-01,1071.702,10715.95,10715.95
2005-12-01,1311.784,13116.52,13116.52
2006-01-01,2603.5370000000003,25824.0,25824.0
2006-02-01,2347.621,23286.0,23286.0
2006-03-01,2068.2870000000003,20515.0,20515.0
2006-04-01,2251.263,22330.0,22330.0
2006-05-01,2661.742,26402.0,26402.0
2006-06-01,2615.3340000000003,25942.0,25942.0
2006-07-01,2742.536,27203.0,27203.0
2006-08-01,2722.7180000000003,27007.0,27007.0
2006-09-01,1767.366,17531.0,17531.0
2006-10-01,1558.058,15454.0,15454.0
2006-11-01,1825.001,18102.0,18102.0
2006-12-01,1932.537,19169.0,19169.0
2007-01-01,1268.624,12539.0,12539.0
2007-02-01,1244.448,12300.0,12300.0
2007-03-01,894.5070000000001,8841.0,8841.0
2007-04-01,1003.0060000000001,9914.0,9914.0
2007-05-01,1073.039,10606.0,10606.0
2007-06-01,1534.669,15169.0,15169.0
2007-07-01,1854.9560000000001,18334.0,18334.0
2007-08-01,1697.0140000000001,16773.0,16773.0
2007-09-01,1072.662,10602.0,10602.0
2007-10-01,986.2270000000001,9748.0,9748.0
2007-11-01,728.905,7204.0,7204.0
2007-12-01,1094.944,10822.0,10822.0
2008-01-01,1656.385,16322.0,16322.0
2008-02-01,1842.317,18154.0,18154.0
2008-03-01,2075.8650000000002,20456.0,20456.0
2008-04-01,2472.378,24363.0,24363.0
2008-05-01,2121.8430000000003,20909.0,20909.0
2008-06-01,1756.9560000000001,17313.0,17313.0
2008-07-01,2547.411,25102.0,25102.0
2008-08-01,2427.887,23924.0,23924.0
2008-09-01,2208.705,21765.0,21765.0
2008-10-01,1863.028,18358.0,18358.0
2008-11-01,1030.9070000000002,10159.0,10159.0
2008-12-01,1723.318,16982.0,16982.0
2009-01-01,1355.226,13227.0,13227.0
2009-02-01,1084.262,10582.0,10582.0
2009-03-01,1167.8980000000001,11399.0,11399.0
2009-04-01,1584.613,15466.0,15466.0
2009-05-01,1958.573,19116.0,19116.0
2009-06-01,2105.712,20552.0,20552.0
2009-07-01,2001.545,19535.0,19535.0
2009-08-01,2005.384,19573.0,19573.0
2009-09-01,2106.811,20562.0,20562.0
2009-10-01,2118.398,20676.0,20676.0
2009-11-01,1480.546,14450.0,14450.0
2009-12-01,1577.0320000000002,15392.0,15392.0
