measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,0.0,1568.0,1568.0
2001-02-01,-284.0,0.0,1539.0
2001-03-01,-305.0,0.0,532.0
2001-04-01,127.0,3001.0,3001.0
2001-05-01,-204.0,0.0,1773.0
2001-06-01,12187.0,160117.0,160117.0
2001-07-01,4672.0,65235.0,65235.0
2001-08-01,8066.0,114615.0,114615.0
2001-09-01,-108.0,0.0,1369.0
2001-10-01,-255.0,0.0,0.0
2001-11-01,-194.0,0.0,1030.0
2001-12-01,-175.0,0.0,410.0
2002-01-01,-430.0,0.0,0.0
2002-02-01,413.0,3381.0,3381.0
2002-03-01,1306.0,19479.0,19479.0
2002-04-01,1178.0,20539.0,20539.0
2002-05-01,571.0,10659.0,10659.0
2002-06-01,4661.0,67806.0,67806.0
2002-07-01,23813.0,319013.0,319013.0
2002-08-01,16682.0,227802.0,227802.0
2002-09-01,436.0,8242.0,8242.0
2002-10-01,0.0,3920.0,3920.0
2002-11-01,-247.0,205.0,205.0
2002-12-01,-210.0,5702.0,5702.0
2003-01-01,442.0,10314.0,10314.0
2003-02-01,665.0,14749.0,14749.0
2003-03-01,3797.0,50384.0,50384.0
2003-04-01,930.0,18400.0,18400.0
2003-05-01,-224.0,0.0,0.0
2003-06-01,2450.0,32391.0,32391.0
2003-07-01,811.0,6587.0,6587.0
2003-08-01,4903.0,68257.0,68257.0
2003-09-01,744.0,12839.0,12839.0
2003-10-01,-244.0,0.0,0.0
2003-11-01,-290.0,0.0,0.0
2003-12-01,-356.0,0.0,0.0
2004-01-01,330.0,9833.0,9833.0
2004-02-01,149.0,3082.0,3082.0
2004-03-01,0.0,0.0,0.0
2004-04-01,0.0,46.0,46.0
2004-05-01,203.0,3135.0,3135.0
2004-06-01,0.0,170.0,170.0
2004-07-01,538.0,7419.0,7419.0
2004-08-01,62.0,771.0,771.0
2004-09-01,57.0,703.0,703.0
2004-10-01,0.0,0.0,0.0
2004-11-01,0.0,679.0,679.0
2004-12-01,2473.0,25362.0,25362.0
2005-01-01,501.0,5649.04,5649.04
2005-02-01,0.0,1588.06,1588.06
2005-03-01,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0
2005-05-01,0.0,0.0,0.0
2005-06-01,2792.0,36736.0,36736.0
2005-07-01,16062.0,207300.8,207300.8
2005-08-01,4571.0,58290.4,58290.4
2005-09-01,2617.0,35464.72,35464.72
2005-10-01,12212.0,159585.38,159585.38
2005-11-01,4515.0,57744.44,57744.44
2005-12-01,6359.0,79634.0,79634.0
2006-01-01,1405.0,16159.0,16159.0
2006-02-01,0.0,0.0,0.0
2006-03-01,0.0,217.0,217.0
2006-04-01,0.0,481.0,481.0
2006-05-01,1491.0,19836.0,19836.0
2006-06-01,1070.0,15219.0,15219.0
2006-07-01,1510.0,21019.0,21019.0
2006-08-01,5430.0,75011.0,75011.0
2006-09-01,2232.0,29882.0,29882.0
2006-10-01,38.0,905.0,905.0
2006-11-01,109.0,1566.0,1566.0
2006-12-01,280.0,4118.0,4118.0
2007-01-01,0.0,104.0,104.0
2007-02-01,550.0,5527.0,5527.0
2007-03-01,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0
2007-05-01,65.0,3352.0,3352.0
2007-06-01,770.0,8996.0,8996.0
2007-07-01,264.0,8996.0,8996.0
2007-08-01,2825.0,38158.0,38158.0
2007-09-01,766.0,10434.0,10434.0
2007-10-01,652.0,9489.0,9489.0
2007-11-01,0.0,0.0,0.0
