measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2007-01-01,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0
2007-09-01,1285.537,14478.0,14478.0
2007-10-01,1308.489,14737.0,14737.0
2007-11-01,1316.6680000000001,14829.0,14829.0
2007-12-01,1383.306,15579.0,15579.0
2008-01-01,1703.1290000000001,18387.0,18387.0
2008-02-01,1543.083,16659.0,16659.0
2008-03-01,1733.106,18710.0,18710.0
2008-04-01,1741.654,18802.0,18802.0
2008-05-01,1736.268,18744.0,18744.0
2008-06-01,1745.034,18839.0,18839.0
2008-07-01,1754.75,18944.0,18944.0
2008-08-01,1707.179,18430.0,18430.0
2008-09-01,1631.845,17617.0,17617.0
2008-10-01,1653.5910000000001,17852.0,17852.0
2008-11-01,1575.3680000000002,17007.0,17007.0
2008-12-01,1722.9930000000002,18601.0,18601.0
2009-01-01,1424.0,15323.0,15323.0
2009-02-01,1439.8880000000001,15494.0,15494.0
2009-03-01,1632.4440000000002,17566.0,17566.0
2009-04-01,1542.367,16597.0,16597.0
2009-05-01,1481.198,15938.0,15938.0
2009-06-01,1546.355,16640.0,16640.0
2009-07-01,1646.3770000000002,17716.0,17716.0
2009-08-01,1572.8780000000002,16925.0,16925.0
2009-09-01,1442.429,15521.0,15521.0
2009-10-01,1559.2140000000002,16778.0,16778.0
2009-11-01,1579.806,17000.0,17000.0
2009-12-01,1585.044,17056.0,17056.0
2010-01-01,1190.877,13313.0,13313.0
2010-02-01,996.678,11142.0,11142.0
2010-03-01,1251.16,13987.0,13987.0
2010-04-01,1309.316,14637.0,14637.0
2010-05-01,1179.386,13184.0,13184.0
2010-06-01,1283.877,14353.0,14353.0
2010-07-01,1234.752,13803.0,13803.0
