measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2014-11-01,5949.699,56582.0,56582.0
2014-12-01,4204.301,39983.0,39983.0
2015-01-01,6881.22,64126.0,64126.0
2015-02-01,4841.173,45115.0,45115.0
2015-03-01,6220.088,57965.0,57965.0
2015-04-01,5583.242,52030.0,52030.0
2015-05-01,4496.755,41905.0,41905.0
2015-06-01,3123.274,29106.0,29106.0
2015-07-01,2608.113,24305.0,24305.0
2015-08-01,2763.309,25751.0,25751.0
2015-09-01,2686.419,25035.0,25035.0
2015-10-01,5518.552,51427.0,51427.0
2015-11-01,5862.426,54632.0,54632.0
2015-12-01,5669.429,52833.0,52833.0
2016-01-01,6713.624,61980.0,61980.0
2016-02-01,6084.618,56173.0,56173.0
2016-03-01,5408.823,49934.0,49934.0
2016-04-01,3585.423,33101.0,33101.0
2016-05-01,3305.376,30515.0,30515.0
2016-06-01,3873.793,35763.0,35763.0
2016-07-01,3060.473,28254.0,28254.0
2016-08-01,2990.113,27605.0,27605.0
2016-09-01,2737.536,25273.0,25273.0
2016-10-01,4554.854,42050.0,42050.0
2016-11-01,5178.086,47804.0,47804.0
2016-12-01,7476.281,69021.0,69021.0
2017-01-01,3431.125,31611.0,31611.0
2017-02-01,3590.004,33075.0,33075.0
2017-03-01,4154.115,38272.0,38272.0
2017-04-01,4050.89,37321.0,37321.0
2017-05-01,3576.496,32950.0,32950.0
2017-06-01,3074.788,28328.0,28328.0
2017-07-01,2513.551,23157.0,23157.0
2017-08-01,2066.422,19038.0,19038.0
2017-09-01,2783.415,25644.0,25644.0
2017-10-01,3792.95,34944.0,34944.0
2017-11-01,3488.853,32143.0,32143.0
2017-12-01,3382.391,31162.0,31162.0
2018-01-01,5254.004,47832.0,47832.0
2018-02-01,4948.987,45056.0,45056.0
2018-03-01,3633.295,33078.0,33078.0
2018-04-01,4226.179,38475.0,38475.0
2018-05-01,3714.936,33821.0,33821.0
2018-06-01,2817.621,25652.0,25652.0
2018-07-01,2669.498,24303.0,24303.0
2018-08-01,2598.105,23653.0,23653.0
2018-09-01,2841.938,25873.0,25873.0
2018-10-01,4171.154,37974.0,37974.0
2018-11-01,4299.714,39145.0,39145.0
2018-12-01,4229.569,38506.0,38506.0
2019-01-01,5255.677,46802.0,46802.0
2019-02-01,4683.668,41708.0,41708.0
2019-03-01,5318.819,47364.0,47364.0
2019-04-01,5068.571,45136.0,45136.0
2019-05-01,3401.328,30289.0,30289.0
2019-06-01,3705.303,32996.0,32996.0
2019-07-01,2738.135,24383.0,24383.0
2019-08-01,2879.146,25639.0,25639.0
2019-09-01,3146.911,28023.0,28023.0
2019-10-01,4440.144,39539.0,39539.0
2019-11-01,4199.68,37398.0,37398.0
2019-12-01,5520.618,49161.0,49161.0
2020-01-01,4240.641,37178.0,37178.0
2020-02-01,4298.344,37684.0,37684.0
2020-03-01,5181.375,45425.0,45425.0
2020-04-01,4950.142,43398.0,43398.0
2020-05-01,3494.017,30632.0,30632.0
2020-06-01,2665.239,23366.0,23366.0
2020-07-01,2998.471,26288.0,26288.0
2020-08-01,2722.376,23867.0,23867.0
2020-09-01,3862.769,33865.0,33865.0
2020-10-01,4129.842,36206.0,36206.0
2020-11-01,6178.655,54168.0,54168.0
2020-12-01,4979.129,43652.0,43652.0
2021-01-01,3190.229,28214.0,28214.0
2021-02-01,3887.966,34385.0,34385.0
2021-03-01,6978.464,61718.0,61718.0
2021-04-01,4016.858,35525.0,35525.0
2021-05-01,3367.769,29785.0,29785.0
2021-06-01,4603.885,40717.0,40717.0
2021-07-01,2396.533,21195.0,21195.0
2021-08-01,2464.083,21792.0,21792.0
2021-09-01,3755.942,33218.0,33218.0
2021-10-01,3848.855,34039.0,34039.0
2021-11-01,4519.232,39968.0,39968.0
2021-12-01,5767.184,51005.0,51005.0
2022-01-01,3944.065,13457.0,13457.0
2022-02-01,5043.51,17208.0,17208.0
2022-03-01,5536.599,18891.0,18891.0
2022-04-01,4850.13,16549.0,16549.0
2022-05-01,3242.843,11065.0,11065.0
2022-06-01,3629.647,12384.0,12384.0
2022-07-01,3383.82,11546.0,11546.0
2022-08-01,2393.338,8166.0,8166.0
2022-09-01,2538.62,8662.0,8662.0
2022-10-01,4382.761,14954.0,14954.0
2022-11-01,5382.73,18366.0,18366.0
2022-12-01,5683.937,19394.0,19394.0
2023-01-01,2991.0,10205.0,10205.0
2023-02-01,3272.0,11164.0,11164.0
2023-03-01,3962.0,13518.0,13518.0
2023-04-01,3006.0,10256.0,10256.0
2023-05-01,2422.0,8264.0,8264.0
2023-06-01,1938.0,6612.0,6612.0
2023-07-01,1735.0,5920.0,5920.0
2023-08-01,2046.0,6981.0,6981.0
2023-09-01,1651.0,5633.0,5633.0
2023-10-01,4120.0,14057.0,14057.0
2023-11-01,5597.0,19097.0,19097.0
2023-12-01,5388.0,18384.0,18384.0
2024-01-01,4567.0,15583.0,15583.0
2024-02-01,3378.0,11526.0,11526.0
2024-03-01,5024.0,17142.0,17142.0
2024-04-01,3550.0,12113.0,12113.0
2024-05-01,2642.0,9015.0,9015.0
2024-06-01,3192.0,10891.0,10891.0
2024-07-01,1829.0,6241.0,6241.0
2024-08-01,2562.0,8742.0,8742.0
2024-09-01,2565.0,8752.0,8752.0
2024-10-01,3927.0,13399.0,13399.0
2024-11-01,5659.0,19309.0,19309.0
2024-12-01,5844.0,19940.0,19940.0
