measured_on,Bituminous Coal Generation,Bituminous Coal Quantity Consumed For Electricity,Bituminous Coal Total Fuel Consumed,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Subbituminous Coal Generation,Subbituminous Coal Quantity Consumed For Electricity,Subbituminous Coal Total Fuel Consumed
2005-06-01,66679.0,773838.1,773838.1,934.0,10838.69,10838.69,156268.0,1813539.2,1813539.2
2005-07-01,95341.0,1052106.05,1052106.05,667.0,7360.2,7360.2,216534.0,2389486.0,2389486.0
2005-08-01,62077.0,701406.0,701406.0,1261.0,14247.91,14247.91,207330.0,2342630.4,2342630.4
2005-09-01,59321.0,681443.6,681443.6,497.0,5707.41,5707.41,194880.0,2238642.9,2238642.9
2005-10-01,82548.0,914886.0,914886.0,745.0,8261.7,8261.7,216676.0,2401429.8,2401429.8
2005-11-01,62587.0,693951.8,693951.8,450.0,4988.0,4988.0,200508.0,2223202.2,2223202.2
2005-12-01,74353.0,831908.0,831908.0,1152.0,12893.4,12893.4,181269.0,2028153.6,2028153.6
2006-01-01,36401.0,361741.0,361741.0,449.0,4466.0,4466.0,243123.0,2416084.0,2416084.0
2006-02-01,62202.0,651167.0,651167.0,924.0,9677.0,9677.0,174425.0,1825979.0,1825979.0
2006-03-01,0.0,0.0,0.0,411.0,4512.0,4512.0,229033.0,2512579.0,2512579.0
2006-04-01,6397.0,66198.0,66198.0,627.0,6484.0,6484.0,182179.0,1885338.0,1885338.0
2006-05-01,41139.0,432190.0,432190.0,179.0,1885.0,1885.0,80116.0,841676.0,841676.0
2006-06-01,69467.0,744442.0,744442.0,1158.0,12412.0,12412.0,106001.0,1135968.0,1135968.0
2006-07-01,40627.0,419439.0,419439.0,252.0,2598.0,2598.0,256720.0,2650420.0,2650420.0
2006-08-01,35788.0,376740.0,376740.0,487.0,5127.0,5127.0,245186.0,2581053.0,2581053.0
2006-09-01,6907.0,74970.0,74970.0,445.0,4831.0,4831.0,212073.0,2301975.0,2301975.0
2006-10-01,2473.0,27023.0,27023.0,424.0,4628.0,4628.0,120069.0,1312213.0,1312213.0
2006-11-01,48256.0,509153.0,509153.0,1177.0,12418.0,12418.0,194363.0,2050722.0,2050722.0
2006-12-01,29444.0,310925.0,310925.0,84.0,885.0,885.0,237523.0,2508210.0,2508210.0
2007-01-01,40630.363,429162.0,429162.0,431.559,4558.0,4558.0,235729.078,2489912.0,2489912.0
2007-02-01,68763.647,732245.0,732245.0,308.281,3283.0,3283.0,237250.072,2526410.0,2526410.0
2007-03-01,61869.213,656333.0,656333.0,761.058,8074.0,8074.0,213813.728,2268220.0,2268220.0
2007-04-01,20198.962,211354.0,211354.0,485.57,5081.0,5081.0,244235.468,2555579.0,2555579.0
2007-05-01,15546.626,166539.0,166539.0,371.03200000000004,3975.0,3975.0,116146.342,1244186.0,1244186.0
2007-06-01,7032.264,72369.0,72369.0,904.577,9309.0,9309.0,169955.15899999999,1749008.0,1749008.0
2007-07-01,0.0,0.0,0.0,633.033,6583.0,6583.0,216939.967,2255989.0,2255989.0
2007-08-01,0.0,0.0,0.0,652.158,5788.0,5788.0,244123.842,2166786.0,2166786.0
2007-09-01,7251.218000000001,76982.0,76982.0,696.019,7389.0,7389.0,174258.764,1849998.0,1849998.0
2007-10-01,0.0,0.0,0.0,492.21200000000005,5156.0,5156.0,161991.788,1696957.0,1696957.0
2007-11-01,0.0,0.0,0.0,266.53,2871.0,2871.0,128173.47,1380655.0,1380655.0
2007-12-01,0.0,0.0,0.0,853.885,8978.0,8978.0,226860.115,2385382.0,2385382.0
2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0,219422.0,2286448.0,2286448.0
2008-02-01,0.0,0.0,0.0,0.0,0.0,0.0,238552.0,2417935.0,2417935.0
2008-03-01,0.0,0.0,0.0,231.803,2413.0,2413.0,216215.197,2250551.0,2250551.0
2008-04-01,0.0,0.0,0.0,307.862,3133.0,3133.0,227963.138,2319821.0,2319821.0
2008-05-01,0.0,0.0,0.0,0.5860000000000001,6.0,6.0,228788.414,2303867.0,2303867.0
2008-06-01,0.0,0.0,0.0,238.87800000000001,2454.0,2454.0,219803.122,2258414.0,2258414.0
2008-07-01,0.0,0.0,0.0,5.308,53.0,53.0,243722.692,2438227.0,2438227.0
2008-08-01,0.0,0.0,0.0,285.296,2962.0,2962.0,229105.704,2378460.0,2378460.0
2008-09-01,0.0,0.0,0.0,222.20600000000002,2342.0,2342.0,223265.794,2353470.0,2353470.0
2008-10-01,0.0,0.0,0.0,103.465,1080.0,1080.0,217465.535,2269348.0,2269348.0
2008-11-01,0.0,0.0,0.0,404.23,4036.0,4036.0,132922.77,1327025.0,1327025.0
2008-12-01,0.0,0.0,0.0,278.798,2814.0,2814.0,27428.202,276872.0,276872.0
2009-01-01,,,,899.089,8272.0,8272.0,169698.911,1561264.0,1561264.0
2009-02-01,,,,183.705,1758.0,1758.0,199179.295,1906303.0,1906303.0
2009-03-01,,,,473.098,4738.0,4738.0,142983.902,1431869.0,1431869.0
2009-04-01,,,,258.195,2720.0,2720.0,110385.805,1162834.0,1162834.0
2009-05-01,,,,743.711,7664.0,7664.0,180571.289,1860826.0,1860826.0
2009-06-01,,,,892.668,9393.0,9393.0,140948.332,1483082.0,1483082.0
2009-07-01,,,,538.205,5770.0,5770.0,154862.795,1660314.0,1660314.0
2009-08-01,,,,257.718,2690.0,2690.0,191225.282,1996262.0,1996262.0
2009-09-01,,,,757.92,8065.0,8065.0,159391.08,1696138.0,1696138.0
2009-10-01,,,,672.681,6950.0,6950.0,193403.319,1998259.0,1998259.0
2009-11-01,,,,39.037,413.0,413.0,148700.963,1573213.0,1573213.0
2009-12-01,,,,110.293,1145.0,1145.0,230455.707,2391626.0,2391626.0
2010-01-01,,,,20.969,212.0,212.0,240302.031,2434024.0,2434024.0
2010-02-01,,,,237.34400000000002,2419.0,2419.0,198675.656,2024892.0,2024892.0
2010-03-01,,,,64.43,661.0,661.0,163815.57,1680119.0,1680119.0
2010-04-01,,,,447.855,4897.0,4897.0,9094.145,99439.0,99439.0
2010-05-01,,,,1028.967,11729.0,11729.0,98801.033,1126233.0,1126233.0
2010-06-01,,,,6.465000000000001,71.0,71.0,199843.535,2188708.0,2188708.0
2010-07-01,,,,234.716,2478.0,2478.0,236087.284,2492473.0,2492473.0
2010-08-01,,,,615.326,6602.0,6602.0,198258.674,2127204.0,2127204.0
2010-09-01,,,,202.49300000000002,2136.0,2136.0,210721.507,2222589.0,2222589.0
2010-10-01,,,,276.784,2803.0,2803.0,133206.21600000001,1348741.0,1348741.0
2010-11-01,,,,219.93,2348.0,2348.0,149848.07,1599935.0,1599935.0
2010-12-01,,,,686.932,8142.0,8142.0,204797.068,2427400.0,2427400.0
2011-01-01,,,,442.609,4932.0,4932.0,214958.39,2395477.0,2395477.0
2011-02-01,,,,13.686,142.0,142.0,181598.31,1878898.0,1878898.0
2011-03-01,,,,521.305,5469.0,5469.0,90499.695,949482.0,949482.0
2011-04-01,,,,1117.514,12384.0,12384.0,54894.486,608332.0,608332.0
2011-05-01,,,,883.852,9906.0,9906.0,93064.148,1043051.0,1043051.0
2011-06-01,,,,217.915,2331.0,2331.0,178192.09,1905686.0,1905686.0
2011-07-01,,,,130.003,1316.0,1316.0,217166.0,2197829.0,2197829.0
2011-08-01,,,,809.631,8543.0,8543.0,168756.37,1780713.0,1780713.0
2011-09-01,,,,0.0,0.0,0.0,114360.0,1206308.0,1206308.0
2011-10-01,,,,277.019,3092.0,3092.0,64766.981,722815.0,722815.0
2011-11-01,,,,272.976,2525.0,2525.0,12458.024,115245.0,115245.0
2011-12-01,,,,183.219,3086.0,3086.0,9779.781,164707.0,164707.0
2012-01-01,,,,443.885,5186.0,5186.0,109121.12,1274909.0,1274909.0
2012-02-01,,,,273.205,3233.0,3233.0,77452.795,916602.0,916602.0
2012-03-01,,,,252.98,2567.0,2567.0,13841.02,140418.0,140418.0
2012-04-01,,,,462.901,5894.0,5894.0,16927.099,215532.0,215532.0
2012-05-01,,,,151.46,1735.0,1735.0,67534.54,773442.0,773442.0
2012-06-01,,,,359.398,3729.0,3729.0,83137.602,862562.0,862562.0
2012-07-01,,,,587.194,7452.0,7452.0,101649.81,1289972.0,1289972.0
2012-08-01,,,,162.169,1735.0,1735.0,78816.831,843042.0,843042.0
2012-09-01,,,,26.306,283.0,283.0,71695.694,771857.0,771857.0
2012-10-01,,,,224.552,2502.0,2502.0,51029.448,568490.0,568490.0
2012-11-01,,,,371.9,4348.0,4348.0,25476.1,297870.0,297870.0
2012-12-01,,,,319.26,2490.0,2490.0,7154.74,55797.0,55797.0
2013-01-01,,,,237.024,2567.0,2567.0,123348.98,1335624.0,1335624.0
2013-02-01,,,,64.38,720.0,720.0,153821.62,1719795.0,1719795.0
2013-03-01,,,,499.674,5558.0,5558.0,136186.33,1514779.0,1514779.0
2013-04-01,,,,169.029,1788.0,1788.0,103562.97,1095311.0,1095311.0
2013-05-01,,,,849.043,10296.0,10296.0,18922.957,229460.0,229460.0
2013-06-01,,,,337.1,3640.0,3640.0,98486.9,1063546.0,1063546.0
2013-07-01,,,,43.386,448.0,448.0,150002.61,1550283.0,1550283.0
2013-08-01,,,,571.766,6366.0,6366.0,44132.234,491373.0,491373.0
2013-09-01,,,,293.21,2508.0,2508.0,14990.79,128200.0,128200.0
2013-10-01,,,,360.992,4390.0,4390.0,58379.008,709878.0,709878.0
2013-11-01,,,,5.97,65.0,65.0,70800.03,769625.0,769625.0
2013-12-01,,,,1599.328,17328.0,17328.0,96908.672,1049980.0,1049980.0
2014-01-01,,,,573.316,5888.0,5888.0,203798.68,2093098.0,2093098.0
2014-02-01,,,,164.584,1682.0,1682.0,191011.42,1951506.0,1951506.0
2014-03-01,,,,399.385,3935.0,3935.0,113006.62,1113499.0,1113499.0
2014-04-01,,,,330.462,3558.0,3558.0,92805.538,999130.0,999130.0
2014-05-01,0.0,0.0,0.0,1.498,17.0,17.0,78144.502,860678.0,860678.0
2014-06-01,0.0,0.0,0.0,272.964,2938.0,2938.0,161707.04,1740623.0,1740623.0
2014-07-01,0.0,0.0,0.0,135.217,1481.0,1481.0,128604.78,1408480.0,1408480.0
2014-08-01,0.0,0.0,0.0,364.09,3841.0,3841.0,87201.91,919921.0,919921.0
2014-09-01,0.0,0.0,0.0,1063.147,11894.0,11894.0,75260.853,842013.0,842013.0
2014-10-01,0.0,0.0,0.0,316.907,3381.0,3381.0,54035.093,576435.0,576435.0
2014-11-01,0.0,0.0,0.0,255.89,2154.0,2154.0,30.11,253.0,253.0
2014-12-01,0.0,0.0,0.0,417.982,6219.0,6219.0,14078.018,209448.0,209448.0
2015-01-01,0.0,0.0,0.0,819.879,9381.0,9381.0,80494.121,921008.0,921008.0
2015-02-01,0.0,0.0,0.0,435.346,4750.0,4750.0,89310.654,974354.0,974354.0
2015-03-01,0.0,0.0,0.0,389.935,4337.0,4337.0,42364.065,471134.0,471134.0
2015-04-01,0.0,0.0,0.0,0.0,437.0,437.0,0.0,0.0,0.0
2015-05-01,0.0,0.0,0.0,909.343,10874.0,10874.0,32188.657,384904.0,384904.0
2015-06-01,0.0,0.0,0.0,339.9,3699.0,3699.0,39186.1,426482.0,426482.0
2015-07-01,0.0,0.0,0.0,666.292,13847.0,13847.0,32431.708,674016.0,674016.0
2015-08-01,0.0,0.0,0.0,1059.015,13151.0,13151.0,16232.985,201585.0,201585.0
2015-09-01,0.0,0.0,0.0,293.547,2844.0,2844.0,13598.453,131738.0,131738.0
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-01,0.0,0.0,0.0,152.331,1758.0,1758.0,7735.669,89285.0,89285.0
2015-12-01,0.0,0.0,0.0,732.523,8903.0,8903.0,27773.477,337559.0,337559.0
2016-01-01,0.0,0.0,0.0,324.286,3817.0,3817.0,120553.71,1419087.0,1419087.0
2016-02-01,0.0,0.0,0.0,569.531,5841.0,5841.0,134290.47,1377257.0,1377257.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
