measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,2589.568,33342.0,35987.0
2001-02-01,2486.268,32012.0,34552.0
2001-03-01,2552.643,32866.0,35474.0
2001-04-01,2392.6690000000003,30807.0,33251.0
2001-05-01,2305.132,29680.0,32034.0
2001-06-01,2846.15,36645.0,39553.0
2001-07-01,2908.501,37448.0,40419.0
2001-08-01,3338.538,42985.0,46396.0
2001-09-01,2641.779,34014.0,36713.0
2001-10-01,2616.263,33686.0,36358.0
2001-11-01,2647.926,34093.0,36798.0
2001-12-01,2983.561,38415.0,41462.0
2002-01-01,2057.2380000000003,18584.0,28919.0
2002-02-01,1806.4930000000002,16319.0,25394.0
2002-03-01,1891.525,17087.0,26590.0
2002-04-01,1813.756,16385.0,25496.0
2002-05-01,1932.125,17454.0,27160.0
2002-06-01,2131.484,19255.0,29963.0
2002-07-01,2445.8430000000003,22095.0,34382.0
2002-08-01,2507.8830000000003,22655.0,35254.0
2002-09-01,2189.5840000000003,19780.0,30779.0
2002-10-01,1953.428,17646.0,27460.0
2002-11-01,1730.5110000000002,15633.0,24326.0
2002-12-01,2035.13,18384.0,28608.0
2003-01-01,2712.768,14227.0,39345.0
2003-02-01,2449.9120000000003,12849.0,35533.0
2003-03-01,2513.579,13183.0,36456.0
2003-04-01,2268.681,11898.0,32904.0
2003-05-01,2295.19,12037.0,33289.0
2003-06-01,2545.78,13352.0,36923.0
2003-07-01,2959.567,15522.0,42925.0
2003-08-01,3004.505,15757.0,43577.0
2003-09-01,2532.92,13284.0,36737.0
2003-10-01,2427.2070000000003,12730.0,35204.0
2003-11-01,2384.03,12503.0,34577.0
2003-12-01,2690.601,14111.0,39024.0
2004-01-01,937.346,4346.87,24754.55
2004-02-01,736.716,3416.46,19456.05
2004-03-01,1145.303,5311.25,30246.5
2004-04-01,1258.989,5838.46,33248.86
2004-05-01,2462.096,11417.78,65021.93
2004-06-01,3394.443,15741.46,89644.44
2004-07-01,3859.161,17896.56,101917.26
2004-08-01,4561.656,21154.32,120469.57
2004-09-01,3155.878,14635.14,83344.14
2004-10-01,1761.323,8168.0,46515.09
2004-11-01,1832.2640000000001,8496.98,48388.57
2004-12-01,2243.683,10404.9,59253.82
2005-01-01,2119.319,9828.18,49090.29
2005-02-01,1878.832,8712.93,43519.82
2005-03-01,2242.056,10397.36,51933.27
2005-04-01,2298.658,10659.84,53244.34
2005-05-01,1864.7620000000002,8647.68,43193.9
2005-06-01,3172.51,14712.27,73485.59
2005-07-01,4088.226,18958.82,94696.53
2005-08-01,4370.925,20269.82,101244.76
2005-09-01,2891.407,13408.67,66974.33
2005-10-01,1999.5590000000002,9272.79,46316.24
2005-11-01,1794.8290000000002,8323.38,41574.05
2005-12-01,1939.1960000000001,8992.87,44918.05
2006-01-01,1876.895,8703.95,42095.83
2006-02-01,1871.425,8678.58,41973.13
2006-03-01,2041.623,9467.87,45790.42
2006-04-01,1716.5230000000001,7960.24,38498.93
2006-05-01,1665.1470000000002,7721.98,37346.63
2006-06-01,2130.0440000000003,9877.91,47773.54
2006-07-01,3189.8740000000003,14792.79,71543.9
2006-08-01,3003.181,13927.01,67356.65
2006-09-01,2130.156,9878.43,47776.08
2006-10-01,2375.649,11016.88,53282.09
2006-11-01,2043.375,9475.99,45829.72
2006-12-01,1996.6680000000001,9259.39,44782.13
2007-01-01,1721.721,7984.0,25146.0
2007-02-01,1577.391,7315.0,23038.0
2007-03-01,2281.623,10581.0,33323.0
2007-04-01,1866.928,8657.0,27266.0
2007-05-01,2242.8810000000003,10401.0,32757.0
2007-06-01,2766.7940000000003,12831.0,40409.0
2007-07-01,3211.965,14896.0,46911.0
2007-08-01,3764.599,17458.0,54981.0
2007-09-01,2758.991,12795.0,40295.0
2007-10-01,2247.9120000000003,10424.0,32831.0
2007-11-01,1804.2060000000001,8367.0,26351.0
2007-12-01,1927.0490000000002,8937.0,28144.0
2008-01-01,-105.56500000000001,7774.0,24203.0
2008-02-01,-96.313,7093.0,22081.0
2008-03-01,-111.71300000000001,8227.0,25611.0
2008-04-01,-103.78,7643.0,23792.0
2008-05-01,-101.311,7461.0,23227.0
2008-06-01,-148.621,10945.0,34073.0
2008-07-01,-189.494,13955.0,43444.0
2008-08-01,-152.632,11240.0,34993.0
2008-09-01,-142.118,10466.0,32583.0
2008-10-01,-129.591,9543.0,29710.0
2008-11-01,-112.37100000000001,8275.0,25762.0
2008-12-01,-104.491,7695.0,23956.0
2009-01-01,1564.058,7253.0,22930.0
2009-02-01,1487.5910000000001,6899.0,21809.0
2009-03-01,1771.198,8214.0,25967.0
2009-04-01,1755.428,8141.0,25736.0
2009-05-01,1663.01,7712.0,24381.0
2009-06-01,1769.191,8204.0,25938.0
2009-07-01,2141.955,9933.0,31403.0
2009-08-01,2608.547,12097.0,38243.0
2009-09-01,1790.88,8305.0,26256.0
2009-10-01,1604.336,7440.0,23521.0
2009-11-01,1603.5030000000002,7436.0,23508.0
2009-12-01,1672.903,7758.0,24526.0
2010-01-01,1468.8770000000002,6812.0,21576.0
2010-02-01,1391.5790000000002,6453.0,20439.0
2010-03-01,1417.32,6573.0,20817.0
2010-04-01,1522.259,7059.0,22358.0
2010-05-01,1649.755,7651.0,24231.0
2010-06-01,2161.293,10023.0,31744.0
2010-07-01,2943.125,13649.0,43227.0
2010-08-01,2655.016,12312.0,38996.0
2010-09-01,2395.288,11108.0,35180.0
2010-10-01,1777.8220000000001,8245.0,26112.0
2010-11-01,1872.289,8683.0,27500.0
2010-12-01,1676.3970000000002,7774.0,24622.0
2011-01-01,1552.435,7199.0,22519.0
2011-02-01,1423.836,6603.0,20655.0
2011-03-01,1770.794,8212.0,25688.0
2011-04-01,1566.158,7263.0,22719.0
2011-05-01,1698.073,7875.0,24634.0
2011-06-01,2005.834,9302.0,29098.0
2011-07-01,2932.348,13599.0,42538.0
2011-08-01,2512.414,11651.0,36447.0
2011-09-01,2042.522,9472.0,29630.0
2011-10-01,1894.679,8786.0,27486.0
2011-11-01,1684.214,7810.0,24432.0
2011-12-01,1839.873,8532.0,26690.0
2012-01-01,1491.678,6918.0,22040.0
2012-02-01,1428.044,6622.0,21099.0
2012-03-01,1382.243,6410.0,20423.0
2012-04-01,1505.404,6981.0,22242.0
2012-05-01,1864.04,8644.0,27542.0
2012-06-01,2117.322,9819.0,31284.0
2012-07-01,2740.811,12710.0,40495.0
2012-08-01,2407.371,11164.0,35569.0
2012-09-01,1811.626,8401.0,26766.0
2012-10-01,1712.325,7941.0,25299.0
2012-11-01,1705.374,7909.0,25197.0
2012-12-01,1571.142,7286.0,23214.0
2013-01-01,1277.649,5925.0,19372.0
2013-02-01,1309.865,6074.0,19861.0
2013-03-01,1362.686,6319.0,20662.0
2013-04-01,1130.881,5244.0,17147.0
2013-05-01,1327.618,6157.0,20130.0
2013-06-01,1544.917,7164.0,23425.0
2013-07-01,2243.301,10403.0,34014.0
2013-08-01,1662.257,7709.0,25204.0
2013-09-01,1308.651,6069.0,19842.0
2013-10-01,1121.663,5202.0,17008.0
2013-11-01,1205.329,5590.0,18276.0
2013-12-01,1396.463,6476.0,21174.0
2014-01-01,1085.538,5034.0,16426.0
2014-02-01,1229.236,5700.0,18601.0
2014-03-01,1305.726,6055.0,19757.0
2014-04-01,1080.464,5011.0,16349.0
2014-05-01,1164.03,5398.0,17614.0
2014-06-01,1530.588,7098.0,23160.0
2014-07-01,1793.695,8318.0,27142.0
2014-08-01,1642.117,7615.0,24848.0
2014-09-01,1530.617,7098.0,23161.0
2014-10-01,1289.71,5981.0,19516.0
2014-11-01,1214.671,5633.0,18379.0
2014-12-01,1322.228,6132.0,20007.0
2015-01-01,1642.45,7617.0,24090.0
2015-02-01,1373.628,6370.0,20146.0
2015-03-01,1885.996,8746.0,27660.0
2015-04-01,1371.648,6361.0,20116.0
2015-05-01,1874.325,8692.0,27489.0
2015-06-01,1849.691,8578.0,27128.0
2015-07-01,2448.95,11357.0,35917.0
2015-08-01,2465.9,11435.0,36165.0
2015-09-01,2230.827,10345.0,32718.0
2015-10-01,1856.751,8611.0,27231.0
2015-11-01,1509.239,6999.0,22134.0
2015-12-01,1457.295,6758.0,21373.0
2016-01-01,1602.419,8717.0,23495.0
2016-02-01,1520.565,8272.0,22294.0
2016-03-01,1663.719,9051.0,24393.0
2016-04-01,1751.694,9529.0,25683.0
2016-05-01,1979.968,10771.0,29029.0
2016-06-01,2247.626,12227.0,32954.0
2016-07-01,2915.904,15863.0,42752.0
2016-08-01,3147.566,17123.0,46149.0
2016-09-01,2279.391,12400.0,33420.0
2016-10-01,1662.956,9047.0,24382.0
2016-11-01,1515.33,8243.0,22217.0
2016-12-01,1762.062,9586.0,25834.0
2017-01-01,2310.907,12571.0,34548.0
2017-02-01,2006.851,10917.0,30002.0
2017-03-01,2189.424,11911.0,32732.0
2017-04-01,1899.304,10332.0,28394.0
2017-05-01,2056.195,11186.0,30740.0
2017-06-01,2572.842,13996.0,38464.0
2017-07-01,3274.454,17813.0,48952.0
2017-08-01,3098.12,16854.0,46316.0
2017-09-01,2566.249,13961.0,38365.0
2017-10-01,2054.806,11178.0,30719.0
2017-11-01,1860.444,10121.0,27813.0
2017-12-01,2242.284,12198.0,33522.0
2018-01-01,1588.007,8639.0,23414.0
2018-02-01,1381.743,7517.0,20374.0
2018-03-01,1535.904,8355.0,22647.0
2018-04-01,1588.111,8639.0,23417.0
2018-05-01,1763.044,9591.0,25997.0
2018-06-01,2048.357,11143.0,30203.0
2018-07-01,2905.12,15804.0,42837.0
2018-08-01,3030.567,16486.0,44686.0
2018-09-01,2262.293,12307.0,33358.0
2018-10-01,1884.509,10252.0,27788.0
2018-11-01,1623.218,8830.0,23935.0
2018-12-01,1608.267,8749.0,23715.0
2019-01-01,1333.102,7252.0,20544.0
2019-02-01,1274.334,6932.0,19637.0
2019-03-01,1186.341,6454.0,18281.0
2019-04-01,1043.89,5679.0,16086.0
2019-05-01,1011.98,5505.0,15594.0
2019-06-01,1348.123,7334.0,20774.0
2019-07-01,2294.258,12481.0,35354.0
2019-08-01,2005.659,10911.0,30906.0
2019-09-01,1432.829,7795.0,22079.0
2019-10-01,1208.153,6572.0,18617.0
2019-11-01,1275.648,6940.0,19657.0
2019-12-01,1423.063,7742.0,21929.0
2020-01-01,1804.021,9814.0,28152.0
2020-02-01,1694.972,9221.0,26451.0
2020-03-01,1659.303,9027.0,25896.0
