measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,300.074,2151.0,4039.0
2003-02-01,276.862,1985.0,3726.0
2003-03-01,305.206,2188.0,4108.0
2003-04-01,288.629,2069.0,3885.0
2003-05-01,330.476,2369.0,4448.0
2003-06-01,344.32300000000004,2468.0,4634.0
2003-07-01,442.079,3169.0,5950.0
2003-08-01,415.31800000000004,2977.0,5590.0
2003-09-01,379.522,2720.0,5108.0
2003-10-01,357.163,2560.0,4807.0
2003-11-01,302.339,2167.0,4069.0
2003-12-01,321.01,2301.0,4320.0
2004-01-01,243.73,1341.38,2828.94
2004-02-01,410.11,2257.06,4760.09
2004-03-01,441.98600000000005,2432.5,5130.08
2004-04-01,263.717,1451.38,3060.93
2004-05-01,446.471,2457.18,5182.13
2004-06-01,446.42900000000003,2456.95,5181.64
2004-07-01,469.90700000000004,2586.16,5454.15
2004-08-01,479.75,2640.34,5568.39
2004-09-01,474.96900000000005,2614.03,5512.91
2004-10-01,441.221,2428.29,5121.19
2004-11-01,240.08200000000002,1321.3,2786.6
2004-12-01,465.189,2560.2,5399.39
2005-01-01,310.41200000000003,1708.37,2580.36
2005-02-01,280.17900000000003,1541.98,2329.04
2005-03-01,302.37,1664.11,2513.51
2005-04-01,303.822,1672.11,2525.58
2005-05-01,333.69,1836.48,2773.86
2005-06-01,428.605,2358.85,3562.86
2005-07-01,548.837,3020.56,4562.31
2005-08-01,568.77,3130.26,4728.0
2005-09-01,428.97400000000005,2360.89,3565.92
2005-10-01,332.96700000000004,1832.5,2767.85
2005-11-01,297.086,1635.03,2469.58
2005-12-01,338.966,1865.52,2817.71
2006-01-01,112.554,619.45,1403.71
2006-02-01,99.236,546.16,1237.62
2006-03-01,109.918,604.94,1370.83
2006-04-01,104.73,576.39,1306.13
2006-05-01,122.07100000000001,671.82,1522.4
2006-06-01,129.39,712.1,1613.67
2006-07-01,145.687,801.8,1816.92
2006-08-01,150.50400000000002,828.31,1876.99
2006-09-01,122.545,674.43,1528.31
2006-10-01,128.463,707.01,1602.11
2006-11-01,108.515,597.22,1353.33
2006-12-01,121.68700000000001,669.72,1517.61
