measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,14.0,165.0,165.0,0.0,0.0,0.0
2003-02-01,86.0,969.0,969.0,0.0,0.0,0.0
2003-03-01,27.0,302.0,302.0,0.0,0.0,0.0
2003-04-01,5.0,57.0,57.0,0.0,0.0,0.0
2003-05-01,5.0,51.0,51.0,0.0,0.0,0.0
2003-06-01,31.0,363.0,363.0,0.0,0.0,0.0
2003-07-01,34.0,363.0,363.0,0.0,0.0,0.0
2003-08-01,63.0,683.0,683.0,0.0,0.0,0.0
2003-09-01,5.0,57.0,57.0,0.0,0.0,0.0
2003-10-01,5.0,56.0,56.0,0.0,0.0,0.0
2003-11-01,7.0,73.0,73.0,0.0,0.0,0.0
2003-12-01,5.0,67.0,67.0,0.0,0.0,0.0
2004-01-01,24.171000000000003,278.0,278.0,0.0,0.0,0.0
2004-02-01,13.828000000000001,159.0,159.0,0.0,0.0,0.0
2004-03-01,8.508000000000001,98.0,98.0,0.0,0.0,0.0
2004-04-01,5.783,66.0,66.0,0.0,0.0,0.0
2004-05-01,5.878,68.0,68.0,0.0,0.0,0.0
2004-06-01,5.551,64.0,64.0,0.0,0.0,0.0
2004-07-01,6.327,73.0,73.0,0.0,0.0,0.0
2004-08-01,8.129,93.0,93.0,0.0,0.0,0.0
2004-09-01,8.293000000000001,95.0,95.0,0.0,0.0,0.0
2004-10-01,8.149000000000001,94.0,94.0,0.0,0.0,0.0
2004-11-01,7.44,85.0,85.0,0.0,0.0,0.0
2004-12-01,15.942,183.0,183.0,0.0,0.0,0.0
2005-01-01,26.955,316.95,316.95,,,
2005-02-01,9.261000000000001,108.89,108.89,,,
2005-03-01,10.264000000000001,120.7,120.7,,,
2005-04-01,12.433,146.2,146.2,,,
2005-05-01,11.547,135.78,135.78,,,
2005-06-01,14.987,176.23,176.23,,,
2005-07-01,15.255,179.38,179.38,,,
2005-08-01,17.921,210.73,210.73,,,
2005-09-01,11.731,137.95,137.95,,,
2005-10-01,13.028,153.19,153.19,,,
2005-11-01,10.473,123.15,123.15,,,
2005-12-01,22.145,260.4,260.4,,,
2006-01-01,21.037000000000003,245.0,245.0,,,
2006-02-01,11.008000000000001,128.0,128.0,,,
2006-03-01,9.247,107.0,107.0,,,
2006-04-01,17.713,206.0,206.0,,,
2006-05-01,16.557000000000002,192.0,192.0,,,
2006-06-01,15.049000000000001,175.0,175.0,,,
2006-07-01,21.799,253.0,253.0,,,
2006-08-01,21.145,246.0,246.0,,,
2006-09-01,9.714,113.0,113.0,,,
2006-10-01,10.261000000000001,119.0,119.0,,,
2006-11-01,12.083,140.0,140.0,,,
2006-12-01,13.388,156.0,156.0,,,
2007-01-01,18.867,221.0,221.0,,,
2007-02-01,8.72,102.0,102.0,,,
2007-03-01,1.7120000000000002,23.0,23.0,,,
2007-04-01,1.373,17.0,17.0,,,
2007-05-01,23.57,278.0,278.0,,,
2007-06-01,18.168,215.0,215.0,,,
2007-07-01,1.901,23.0,23.0,,,
2007-08-01,12.158000000000001,142.0,142.0,,,
