measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,37.0,505.0,505.0
2003-02-01,0.0,0.0,0.0,57.0,768.0,768.0
2003-03-01,0.0,0.0,0.0,1369.0,23190.0,23190.0
2003-04-01,0.0,0.0,0.0,885.0,14313.0,14313.0
2003-05-01,0.0,0.0,0.0,324.0,4220.0,4220.0
2003-06-01,0.0,0.0,0.0,522.0,7388.0,7388.0
2003-07-01,0.0,0.0,0.0,3066.0,49211.0,49211.0
2003-08-01,0.0,0.0,0.0,4082.0,62849.0,62849.0
2003-09-01,0.0,0.0,0.0,133.0,2319.0,2319.0
2003-10-01,0.0,0.0,0.0,302.0,4798.0,4798.0
2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,424.0,7113.0,7113.0
2004-01-01,0.0,0.0,0.0,477.932,8292.0,8292.0
2004-02-01,0.0,0.0,0.0,463.767,8046.0,8046.0
2004-03-01,0.0,0.0,0.0,495.166,8591.0,8591.0
2004-04-01,0.0,0.0,0.0,516.1370000000001,8955.0,8955.0
2004-05-01,0.0,0.0,0.0,487.901,8465.0,8465.0
2004-06-01,0.0,0.0,0.0,566.727,9832.0,9832.0
2004-07-01,0.0,0.0,0.0,540.327,9374.0,9374.0
2004-08-01,0.0,0.0,0.0,522.698,9068.0,9068.0
2004-09-01,0.0,0.0,0.0,530.409,9202.0,9202.0
2004-10-01,0.0,0.0,0.0,546.268,9477.0,9477.0
2004-11-01,0.0,0.0,0.0,460.809,7995.0,7995.0
2004-12-01,0.0,0.0,0.0,547.859,9505.0,9505.0
2005-01-01,0.0,0.0,0.0,0.0,0.0,0.0
